window,quantile,barrier,horizon,entry_timestamp,exit_timestamp,pnl_points,pnl_R,exit_reason,holding_bars
3,0.7,0.75R,5,2025-07-15 13:16:00-04:00,2025-07-15 13:21:00-04:00,-20.0,-1.0,stop,5
3,0.7,0.75R,5,2025-07-15 15:11:00-04:00,2025-07-15 15:16:00-04:00,9.0,0.45,timeout,5
3,0.7,0.75R,5,2025-07-15 15:17:00-04:00,2025-07-15 15:22:00-04:00,13.5,0.675,timeout,5
3,0.7,0.75R,5,2025-07-15 16:09:00-04:00,2025-07-15 16:14:00-04:00,8.25,0.4125,timeout,5
3,0.7,0.75R,5,2025-07-15 16:15:00-04:00,2025-07-15 16:20:00-04:00,5.5,0.275,timeout,5
3,0.7,0.75R,5,2025-07-15 16:21:00-04:00,2025-07-15 16:26:00-04:00,-2.75,-0.1375,timeout,5
3,0.7,0.75R,5,2025-07-15 16:27:00-04:00,2025-07-15 16:32:00-04:00,8.75,0.4375,timeout,5
3,0.7,0.75R,5,2025-07-16 09:47:00-04:00,2025-07-16 09:50:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-16 10:01:00-04:00,2025-07-16 10:06:00-04:00,7.25,0.3625,timeout,5
3,0.7,0.75R,5,2025-07-16 10:07:00-04:00,2025-07-16 10:10:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-07-16 10:17:00-04:00,2025-07-16 10:19:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-07-16 13:44:00-04:00,2025-07-16 13:49:00-04:00,1.5,0.075,timeout,5
3,0.7,0.75R,5,2025-07-18 09:58:00-04:00,2025-07-18 10:01:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-07-18 10:02:00-04:00,2025-07-18 10:05:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-18 10:10:00-04:00,2025-07-18 10:15:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-07-18 10:16:00-04:00,2025-07-18 10:19:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-18 10:20:00-04:00,2025-07-18 10:23:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-18 10:33:00-04:00,2025-07-18 10:38:00-04:00,11.0,0.55,timeout,5
3,0.7,0.75R,5,2025-07-21 10:52:00-04:00,2025-07-21 10:57:00-04:00,-7.5,-0.375,timeout,5
3,0.7,0.75R,5,2025-07-21 11:00:00-04:00,2025-07-21 11:05:00-04:00,4.5,0.225,timeout,5
3,0.7,0.75R,5,2025-07-21 14:57:00-04:00,2025-07-21 15:02:00-04:00,3.75,0.1875,timeout,5
3,0.7,0.75R,5,2025-07-21 15:03:00-04:00,2025-07-21 15:08:00-04:00,1.0,0.05,timeout,5
3,0.7,0.75R,5,2025-07-22 10:03:00-04:00,2025-07-22 10:04:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-22 10:05:00-04:00,2025-07-22 10:06:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-07-22 10:07:00-04:00,2025-07-22 10:09:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-07-22 12:36:00-04:00,2025-07-22 12:41:00-04:00,14.0,0.7,timeout,5
3,0.7,0.75R,5,2025-07-22 16:11:00-04:00,2025-07-22 16:16:00-04:00,2.75,0.1375,timeout,5
3,0.7,0.75R,5,2025-07-22 16:17:00-04:00,2025-07-22 16:22:00-04:00,10.0,0.5,timeout,5
3,0.7,0.75R,5,2025-07-22 16:23:00-04:00,2025-07-22 16:28:00-04:00,-4.75,-0.2375,timeout,5
3,0.7,0.75R,5,2025-07-22 16:29:00-04:00,2025-07-22 16:34:00-04:00,-3.0,-0.15,timeout,5
3,0.7,0.75R,5,2025-07-23 09:57:00-04:00,2025-07-23 10:00:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-23 10:01:00-04:00,2025-07-23 10:02:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-07-23 10:03:00-04:00,2025-07-23 10:06:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-23 10:07:00-04:00,2025-07-23 10:12:00-04:00,-2.5,-0.125,timeout,5
3,0.7,0.75R,5,2025-07-23 10:13:00-04:00,2025-07-23 10:16:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-07-23 12:23:00-04:00,2025-07-23 12:27:00-04:00,-20.0,-1.0,stop,4
3,0.7,0.75R,5,2025-07-23 12:31:00-04:00,2025-07-23 12:36:00-04:00,-2.0,-0.1,timeout,5
3,0.7,0.75R,5,2025-07-23 12:37:00-04:00,2025-07-23 12:42:00-04:00,-2.5,-0.125,timeout,5
3,0.7,0.75R,5,2025-07-24 10:01:00-04:00,2025-07-24 10:06:00-04:00,-1.0,-0.05,timeout,5
3,0.7,0.75R,5,2025-07-24 10:18:00-04:00,2025-07-24 10:19:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-07-24 16:06:00-04:00,2025-07-24 16:11:00-04:00,-5.75,-0.2875,timeout,5
3,0.7,0.75R,5,2025-07-28 10:57:00-04:00,2025-07-28 11:02:00-04:00,0.5,0.025,timeout,5
3,0.7,0.75R,5,2025-07-28 11:12:00-04:00,2025-07-28 11:17:00-04:00,-2.0,-0.1,timeout,5
3,0.7,0.75R,5,2025-07-29 10:03:00-04:00,2025-07-29 10:04:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-29 10:10:00-04:00,2025-07-29 10:15:00-04:00,-1.0,-0.05,timeout,5
3,0.7,0.75R,5,2025-07-29 10:17:00-04:00,2025-07-29 10:22:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-07-29 10:25:00-04:00,2025-07-29 10:28:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-29 10:29:00-04:00,2025-07-29 10:34:00-04:00,-1.0,-0.05,timeout,5
3,0.7,0.75R,5,2025-07-29 11:40:00-04:00,2025-07-29 11:42:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-07-29 12:22:00-04:00,2025-07-29 12:27:00-04:00,1.25,0.0625,timeout,5
3,0.7,0.75R,5,2025-07-29 12:36:00-04:00,2025-07-29 12:39:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-30 10:11:00-04:00,2025-07-30 10:16:00-04:00,-6.0,-0.3,timeout,5
3,0.7,0.75R,5,2025-07-30 11:17:00-04:00,2025-07-30 11:22:00-04:00,-1.25,-0.0625,timeout,5
3,0.7,0.75R,5,2025-07-30 15:09:00-04:00,2025-07-30 15:10:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-07-30 15:11:00-04:00,2025-07-30 15:12:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-07-30 15:13:00-04:00,2025-07-30 15:15:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-07-30 15:23:00-04:00,2025-07-30 15:25:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-07-30 15:27:00-04:00,2025-07-30 15:31:00-04:00,-20.0,-1.0,stop,4
3,0.7,0.75R,5,2025-07-30 15:44:00-04:00,2025-07-30 15:47:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-07-31 09:52:00-04:00,2025-07-31 09:53:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-07-31 10:23:00-04:00,2025-07-31 10:27:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-07-31 10:28:00-04:00,2025-07-31 10:32:00-04:00,-20.0,-1.0,stop,4
3,0.7,0.75R,5,2025-07-31 10:33:00-04:00,2025-07-31 10:34:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-31 10:35:00-04:00,2025-07-31 10:38:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-31 10:39:00-04:00,2025-07-31 10:43:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-07-31 10:44:00-04:00,2025-07-31 10:46:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-07-31 10:56:00-04:00,2025-07-31 10:59:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-31 11:00:00-04:00,2025-07-31 11:02:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-07-31 11:07:00-04:00,2025-07-31 11:09:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-07-31 11:10:00-04:00,2025-07-31 11:11:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-31 11:12:00-04:00,2025-07-31 11:15:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-31 11:16:00-04:00,2025-07-31 11:21:00-04:00,-20.0,-1.0,stop,5
3,0.7,0.75R,5,2025-07-31 11:26:00-04:00,2025-07-31 11:29:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-07-31 13:00:00-04:00,2025-07-31 13:03:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-31 13:11:00-04:00,2025-07-31 13:16:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-07-31 13:56:00-04:00,2025-07-31 13:59:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-31 14:05:00-04:00,2025-07-31 14:07:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-07-31 14:08:00-04:00,2025-07-31 14:09:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-07-31 14:14:00-04:00,2025-07-31 14:15:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-31 14:16:00-04:00,2025-07-31 14:17:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-31 15:09:00-04:00,2025-07-31 15:13:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-07-31 15:14:00-04:00,2025-07-31 15:17:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-07-31 15:27:00-04:00,2025-07-31 15:32:00-04:00,-9.5,-0.475,timeout,5
3,0.7,0.75R,5,2025-07-31 15:33:00-04:00,2025-07-31 15:38:00-04:00,1.0,0.05,timeout,5
3,0.7,0.75R,5,2025-07-31 15:39:00-04:00,2025-07-31 15:40:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-31 15:57:00-04:00,2025-07-31 16:00:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-07-31 16:07:00-04:00,2025-07-31 16:12:00-04:00,-5.5,-0.275,timeout,5
3,0.7,0.75R,5,2025-07-31 16:13:00-04:00,2025-07-31 16:15:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-07-31 16:16:00-04:00,2025-07-31 16:17:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-07-31 16:18:00-04:00,2025-07-31 16:23:00-04:00,-20.0,-1.0,stop,5
3,0.7,0.75R,5,2025-07-31 16:28:00-04:00,2025-07-31 16:31:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-01 11:03:00-04:00,2025-08-01 11:08:00-04:00,-9.25,-0.4625,timeout,5
3,0.7,0.75R,5,2025-08-01 11:15:00-04:00,2025-08-01 11:16:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-01 11:17:00-04:00,2025-08-01 11:20:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-01 11:25:00-04:00,2025-08-01 11:30:00-04:00,8.0,0.4,timeout,5
3,0.7,0.75R,5,2025-08-01 12:33:00-04:00,2025-08-01 12:35:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-01 12:46:00-04:00,2025-08-01 12:48:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-01 12:53:00-04:00,2025-08-01 12:54:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-01 12:55:00-04:00,2025-08-01 12:57:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-01 13:02:00-04:00,2025-08-01 13:03:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-01 13:04:00-04:00,2025-08-01 13:06:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-01 13:07:00-04:00,2025-08-01 13:09:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-01 13:17:00-04:00,2025-08-01 13:22:00-04:00,-7.0,-0.35,timeout,5
3,0.7,0.75R,5,2025-08-01 13:23:00-04:00,2025-08-01 13:25:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-01 13:26:00-04:00,2025-08-01 13:29:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-01 13:30:00-04:00,2025-08-01 13:31:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-01 13:37:00-04:00,2025-08-01 13:42:00-04:00,-13.5,-0.675,timeout,5
3,0.7,0.75R,5,2025-08-01 14:03:00-04:00,2025-08-01 14:08:00-04:00,6.0,0.3,timeout,5
3,0.7,0.75R,5,2025-08-01 14:17:00-04:00,2025-08-01 14:19:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-01 14:58:00-04:00,2025-08-01 14:59:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-01 15:04:00-04:00,2025-08-01 15:07:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-01 15:08:00-04:00,2025-08-01 15:13:00-04:00,7.0,0.35,timeout,5
3,0.7,0.75R,5,2025-08-01 15:14:00-04:00,2025-08-01 15:19:00-04:00,-11.25,-0.5625,timeout,5
3,0.7,0.75R,5,2025-08-01 16:18:00-04:00,2025-08-01 16:23:00-04:00,-4.0,-0.2,timeout,5
3,0.7,0.75R,5,2025-08-01 16:26:00-04:00,2025-08-01 16:31:00-04:00,5.0,0.25,timeout,5
3,0.7,0.75R,5,2025-08-01 16:47:00-04:00,2025-08-01 16:52:00-04:00,-2.0,-0.1,timeout,5
3,0.7,0.75R,5,2025-08-04 10:58:00-04:00,2025-08-04 11:02:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-08-04 11:06:00-04:00,2025-08-04 11:08:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-04 11:09:00-04:00,2025-08-04 11:14:00-04:00,-4.75,-0.2375,timeout,5
3,0.7,0.75R,5,2025-08-04 11:18:00-04:00,2025-08-04 11:23:00-04:00,2.75,0.1375,timeout,5
3,0.7,0.75R,5,2025-08-05 10:13:00-04:00,2025-08-05 10:18:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-08-05 10:19:00-04:00,2025-08-05 10:23:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-08-05 10:24:00-04:00,2025-08-05 10:27:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-05 10:28:00-04:00,2025-08-05 10:30:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-05 10:31:00-04:00,2025-08-05 10:32:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-05 10:33:00-04:00,2025-08-05 10:35:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-05 10:36:00-04:00,2025-08-05 10:39:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-05 10:40:00-04:00,2025-08-05 10:43:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-05 10:54:00-04:00,2025-08-05 10:55:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-05 10:56:00-04:00,2025-08-05 11:01:00-04:00,5.0,0.25,timeout,5
3,0.7,0.75R,5,2025-08-05 11:33:00-04:00,2025-08-05 11:36:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-05 11:41:00-04:00,2025-08-05 11:44:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-05 11:50:00-04:00,2025-08-05 11:51:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-05 11:52:00-04:00,2025-08-05 11:53:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-05 14:27:00-04:00,2025-08-05 14:31:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-08-05 14:40:00-04:00,2025-08-05 14:45:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-08-05 14:46:00-04:00,2025-08-05 14:47:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-05 14:56:00-04:00,2025-08-05 14:58:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-05 15:57:00-04:00,2025-08-05 15:59:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-05 16:36:00-04:00,2025-08-05 16:41:00-04:00,0.0,0.0,timeout,5
3,0.7,0.75R,5,2025-08-05 16:42:00-04:00,2025-08-05 16:47:00-04:00,-11.25,-0.5625,timeout,5
3,0.7,0.75R,5,2025-08-05 16:48:00-04:00,2025-08-05 16:53:00-04:00,5.5,0.275,timeout,5
3,0.7,0.75R,5,2025-08-06 10:24:00-04:00,2025-08-06 10:25:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-06 10:26:00-04:00,2025-08-06 10:30:00-04:00,-20.0,-1.0,stop,4
3,0.7,0.75R,5,2025-08-06 10:33:00-04:00,2025-08-06 10:35:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-06 12:45:00-04:00,2025-08-06 12:50:00-04:00,-20.0,-1.0,stop,5
3,0.7,0.75R,5,2025-08-07 10:25:00-04:00,2025-08-07 10:26:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-07 10:27:00-04:00,2025-08-07 10:30:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-07 10:31:00-04:00,2025-08-07 10:33:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-07 10:34:00-04:00,2025-08-07 10:38:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-08-07 10:39:00-04:00,2025-08-07 10:40:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-07 10:43:00-04:00,2025-08-07 10:45:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-07 10:47:00-04:00,2025-08-07 10:49:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-07 10:52:00-04:00,2025-08-07 10:55:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-07 10:59:00-04:00,2025-08-07 11:01:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-07 11:03:00-04:00,2025-08-07 11:08:00-04:00,-8.25,-0.4125,timeout,5
3,0.7,0.75R,5,2025-08-07 11:09:00-04:00,2025-08-07 11:11:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-07 11:12:00-04:00,2025-08-07 11:14:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-07 11:15:00-04:00,2025-08-07 11:16:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-07 11:28:00-04:00,2025-08-07 11:31:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-07 11:32:00-04:00,2025-08-07 11:37:00-04:00,-10.25,-0.5125,timeout,5
3,0.7,0.75R,5,2025-08-07 11:47:00-04:00,2025-08-07 11:50:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-07 11:51:00-04:00,2025-08-07 11:52:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-07 12:02:00-04:00,2025-08-07 12:04:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-07 12:06:00-04:00,2025-08-07 12:11:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-08-07 12:12:00-04:00,2025-08-07 12:14:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-07 13:28:00-04:00,2025-08-07 13:31:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-07 13:32:00-04:00,2025-08-07 13:37:00-04:00,3.0,0.15,timeout,5
3,0.7,0.75R,5,2025-08-07 13:38:00-04:00,2025-08-07 13:39:00-04:00,-20.0,-1.0,stop,1
3,0.7,0.75R,5,2025-08-07 13:51:00-04:00,2025-08-07 13:54:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-07 14:09:00-04:00,2025-08-07 14:11:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-07 14:12:00-04:00,2025-08-07 14:14:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-07 14:15:00-04:00,2025-08-07 14:16:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-07 14:17:00-04:00,2025-08-07 14:22:00-04:00,-5.25,-0.2625,timeout,5
3,0.7,0.75R,5,2025-08-07 14:23:00-04:00,2025-08-07 14:27:00-04:00,-20.0,-1.0,stop,4
3,0.7,0.75R,5,2025-08-07 14:31:00-04:00,2025-08-07 14:35:00-04:00,-20.0,-1.0,stop,4
3,0.7,0.75R,5,2025-08-07 15:26:00-04:00,2025-08-07 15:31:00-04:00,-20.0,-1.0,stop,5
3,0.7,0.75R,5,2025-08-07 16:43:00-04:00,2025-08-07 16:48:00-04:00,-1.25,-0.0625,timeout,5
3,0.7,0.75R,5,2025-08-08 10:58:00-04:00,2025-08-08 11:03:00-04:00,-7.5,-0.375,timeout,5
3,0.7,0.75R,5,2025-08-08 11:04:00-04:00,2025-08-08 11:09:00-04:00,-18.75,-0.9375,timeout,5
3,0.7,0.75R,5,2025-08-08 11:46:00-04:00,2025-08-08 11:48:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-11 10:57:00-04:00,2025-08-11 11:02:00-04:00,3.75,0.1875,timeout,5
3,0.7,0.75R,5,2025-08-11 11:03:00-04:00,2025-08-11 11:08:00-04:00,13.0,0.65,timeout,5
3,0.7,0.75R,5,2025-08-11 13:53:00-04:00,2025-08-11 13:58:00-04:00,5.0,0.25,timeout,5
3,0.7,0.75R,5,2025-08-11 13:59:00-04:00,2025-08-11 14:04:00-04:00,6.0,0.3,timeout,5
3,0.7,0.75R,5,2025-08-11 15:27:00-04:00,2025-08-11 15:32:00-04:00,4.5,0.225,timeout,5
3,0.7,0.75R,5,2025-08-11 15:33:00-04:00,2025-08-11 15:38:00-04:00,1.75,0.0875,timeout,5
3,0.7,0.75R,5,2025-08-13 10:03:00-04:00,2025-08-13 10:08:00-04:00,-3.75,-0.1875,timeout,5
3,0.7,0.75R,5,2025-08-13 10:09:00-04:00,2025-08-13 10:11:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-13 10:12:00-04:00,2025-08-13 10:17:00-04:00,-20.0,-1.0,stop,5
3,0.7,0.75R,5,2025-08-13 10:18:00-04:00,2025-08-13 10:23:00-04:00,0.0,0.0,timeout,5
3,0.7,0.75R,5,2025-08-13 10:24:00-04:00,2025-08-13 10:26:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-13 10:27:00-04:00,2025-08-13 10:32:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-08-13 10:34:00-04:00,2025-08-13 10:39:00-04:00,-8.5,-0.425,timeout,5
3,0.7,0.75R,5,2025-08-13 10:40:00-04:00,2025-08-13 10:45:00-04:00,-8.25,-0.4125,timeout,5
3,0.7,0.75R,5,2025-08-13 10:46:00-04:00,2025-08-13 10:47:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-13 11:04:00-04:00,2025-08-13 11:08:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-08-13 11:09:00-04:00,2025-08-13 11:13:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-08-13 16:23:00-04:00,2025-08-13 16:28:00-04:00,-0.5,-0.025,timeout,5
3,0.7,0.75R,5,2025-08-13 16:29:00-04:00,2025-08-13 16:34:00-04:00,0.0,0.0,timeout,5
3,0.7,0.75R,5,2025-08-13 16:35:00-04:00,2025-08-13 16:40:00-04:00,-2.0,-0.1,timeout,5
3,0.7,0.75R,5,2025-08-14 11:03:00-04:00,2025-08-14 11:08:00-04:00,-2.5,-0.125,timeout,5
3,0.7,0.75R,5,2025-08-14 11:38:00-04:00,2025-08-14 11:43:00-04:00,0.25,0.0125,timeout,5
3,0.7,0.75R,5,2025-08-14 11:44:00-04:00,2025-08-14 11:47:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-14 12:28:00-04:00,2025-08-14 12:33:00-04:00,-15.75,-0.7875,timeout,5
3,0.7,0.75R,5,2025-08-14 14:31:00-04:00,2025-08-14 14:36:00-04:00,-0.5,-0.025,timeout,5
3,0.7,0.75R,5,2025-08-14 16:07:00-04:00,2025-08-14 16:12:00-04:00,4.5,0.225,timeout,5
3,0.7,0.75R,5,2025-08-14 16:13:00-04:00,2025-08-14 16:18:00-04:00,-9.25,-0.4625,timeout,5
3,0.7,0.75R,5,2025-08-14 16:21:00-04:00,2025-08-14 16:26:00-04:00,0.5,0.025,timeout,5
3,0.7,0.75R,5,2025-08-14 16:27:00-04:00,2025-08-14 16:32:00-04:00,1.25,0.0625,timeout,5
3,0.7,0.75R,5,2025-08-15 09:51:00-04:00,2025-08-15 09:52:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-15 09:53:00-04:00,2025-08-15 09:54:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-15 09:59:00-04:00,2025-08-15 10:01:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-15 10:42:00-04:00,2025-08-15 10:46:00-04:00,15.0,0.75,target,4
3,0.7,0.75R,5,2025-08-15 10:48:00-04:00,2025-08-15 10:53:00-04:00,2.75,0.1375,timeout,5
3,0.7,0.75R,5,2025-08-15 10:54:00-04:00,2025-08-15 10:56:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-15 10:57:00-04:00,2025-08-15 10:59:00-04:00,15.0,0.75,target,2
3,0.7,0.75R,5,2025-08-15 11:04:00-04:00,2025-08-15 11:09:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-08-15 11:10:00-04:00,2025-08-15 11:15:00-04:00,-9.0,-0.45,timeout,5
3,0.7,0.75R,5,2025-08-15 12:23:00-04:00,2025-08-15 12:28:00-04:00,6.5,0.325,timeout,5
3,0.7,0.75R,5,2025-08-18 10:01:00-04:00,2025-08-18 10:04:00-04:00,-20.0,-1.0,stop,3
3,0.7,0.75R,5,2025-08-18 11:44:00-04:00,2025-08-18 11:49:00-04:00,-11.0,-0.55,timeout,5
3,0.7,0.75R,5,2025-08-19 09:51:00-04:00,2025-08-19 09:53:00-04:00,-20.0,-1.0,stop,2
3,0.7,0.75R,5,2025-08-19 10:27:00-04:00,2025-08-19 10:28:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-19 10:38:00-04:00,2025-08-19 10:43:00-04:00,15.0,0.75,target,5
3,0.7,0.75R,5,2025-08-19 10:44:00-04:00,2025-08-19 10:45:00-04:00,15.0,0.75,target,1
3,0.7,0.75R,5,2025-08-19 10:46:00-04:00,2025-08-19 10:49:00-04:00,15.0,0.75,target,3
3,0.7,0.75R,5,2025-08-19 10:54:00-04:00,2025-08-19 10:59:00-04:00,15.0,0.75,target,5
