dataset,mae_threshold,horizon,recovery_level,trades,reached_trades,reached_pct,reached_win_rate,not_reached_win_rate,win_rate_difference,reached_mean_final_R,not_reached_mean_final_R
HOLDOUT,1.0,2,0.2,81,2,0.024691358024691357,0.0,,,-1.03,
HOLDOUT,1.0,2,0.3,81,1,0.012345679012345678,0.0,,,-0.57,
HOLDOUT,1.0,2,0.4,81,1,0.012345679012345678,0.0,,,-0.57,
HOLDOUT,1.0,3,-0.5,81,22,0.2716049382716049,0.36363636363636365,,,-0.2686363636363636,
HOLDOUT,1.0,3,-0.4,81,17,0.20987654320987653,0.4117647058823529,,,-0.1311764705882353,
HOLDOUT,1.0,3,-0.3,81,14,0.1728395061728395,0.35714285714285715,,,-0.09642857142857146,
HOLDOUT,1.0,3,-0.2,81,9,0.1111111111111111,0.4444444444444444,,,0.08999999999999998,
HOLDOUT,1.0,3,-0.1,81,9,0.1111111111111111,0.4444444444444444,,,0.08999999999999998,
HOLDOUT,1.0,3,0.0,81,7,0.08641975308641975,0.42857142857142855,,,-0.34714285714285714,
HOLDOUT,1.0,3,0.1,81,4,0.04938271604938271,0.25,,,-0.6875,
HOLDOUT,1.0,3,0.2,81,4,0.04938271604938271,0.25,,,-0.6875,
HOLDOUT,1.0,3,0.3,81,2,0.024691358024691357,0.0,,,-0.81,
HOLDOUT,1.0,3,0.4,81,2,0.024691358024691357,0.0,,,-0.81,
HOLDOUT,1.0,4,-0.5,81,29,0.35802469135802467,0.3103448275862069,,,-0.49482758620689654,
HOLDOUT,1.0,4,-0.4,81,21,0.25925925925925924,0.38095238095238093,,,-0.2557142857142858,
HOLDOUT,1.0,4,-0.3,81,16,0.19753086419753085,0.3125,,,-0.268125,
HOLDOUT,1.0,4,-0.2,81,12,0.14814814814814814,0.4166666666666667,,,-0.06249999999999997,
HOLDOUT,1.0,4,-0.1,81,12,0.14814814814814814,0.4166666666666667,,,-0.06249999999999997,
HOLDOUT,1.0,4,0.0,81,9,0.1111111111111111,0.5555555555555556,,,0.3211111111111112,
HOLDOUT,1.0,4,0.1,81,5,0.06172839506172839,0.4,,,0.23799999999999993,
HOLDOUT,1.0,4,0.2,81,5,0.06172839506172839,0.4,,,0.23799999999999993,
HOLDOUT,1.0,4,0.3,81,3,0.037037037037037035,0.3333333333333333,,,0.7733333333333333,
HOLDOUT,1.0,4,0.4,81,3,0.037037037037037035,0.3333333333333333,,,0.7733333333333333,
HOLDOUT,1.0,5,-0.5,81,36,0.4444444444444444,0.3055555555555556,,,-0.39583333333333326,
HOLDOUT,1.0,5,-0.4,81,27,0.3333333333333333,0.4074074074074074,,,-0.1259259259259259,
HOLDOUT,1.0,5,-0.3,81,21,0.25925925925925924,0.38095238095238093,,,-0.07,
HOLDOUT,1.0,5,-0.2,81,15,0.18518518518518517,0.5333333333333333,,,0.2933333333333333,
HOLDOUT,1.0,5,-0.1,81,14,0.1728395061728395,0.5,,,0.2078571428571428,
HOLDOUT,1.0,5,0.0,81,11,0.13580246913580246,0.5454545454545454,,,0.18545454545454546,
HOLDOUT,1.0,5,0.1,81,8,0.09876543209876543,0.5,,,0.2825,
HOLDOUT,1.0,5,0.2,81,8,0.09876543209876543,0.5,,,0.2825,
HOLDOUT,1.0,5,0.3,81,5,0.06172839506172839,0.6,,,1.018,
HOLDOUT,1.0,5,0.4,81,5,0.06172839506172839,0.6,,,1.018,
HOLDOUT,1.0,6,-0.5,81,39,0.48148148148148145,0.3076923076923077,,,-0.38153846153846155,
HOLDOUT,1.0,6,-0.4,81,30,0.37037037037037035,0.4,,,-0.1683333333333333,
HOLDOUT,1.0,6,-0.3,81,27,0.3333333333333333,0.4074074074074074,,,-0.13074074074074074,
HOLDOUT,1.0,6,-0.2,81,19,0.2345679012345679,0.5263157894736842,,,0.1821052631578947,
HOLDOUT,1.0,6,-0.1,81,16,0.19753086419753085,0.5,,,0.17187500000000006,
HOLDOUT,1.0,6,0.0,81,12,0.14814814814814814,0.5,,,0.03250000000000003,
HOLDOUT,1.0,6,0.1,81,10,0.12345679012345678,0.5,,,0.09999999999999998,
HOLDOUT,1.0,6,0.2,81,10,0.12345679012345678,0.5,,,0.09999999999999998,
HOLDOUT,1.0,6,0.3,81,5,0.06172839506172839,0.6,,,1.018,
HOLDOUT,1.0,6,0.4,81,5,0.06172839506172839,0.6,,,1.018,
HOLDOUT,1.0,8,-0.5,81,42,0.5185185185185185,0.2857142857142857,,,-0.3961904761904761,
HOLDOUT,1.0,8,-0.4,81,33,0.4074074074074074,0.36363636363636365,,,-0.18454545454545454,
HOLDOUT,1.0,8,-0.3,81,28,0.345679012345679,0.39285714285714285,,,-0.15071428571428575,
HOLDOUT,1.0,8,-0.2,81,22,0.2716049382716049,0.5,,,0.06772727272727273,
HOLDOUT,1.0,8,-0.1,81,21,0.25925925925925924,0.47619047619047616,,,0.001428571428571451,
HOLDOUT,1.0,8,0.0,81,17,0.20987654320987653,0.47058823529411764,,,0.008235294117647052,
HOLDOUT,1.0,8,0.1,81,14,0.1728395061728395,0.5714285714285714,,,0.31357142857142856,
HOLDOUT,1.0,8,0.2,81,12,0.14814814814814814,0.5833333333333334,,,0.43250000000000005,
HOLDOUT,1.0,8,0.3,81,7,0.08641975308641975,0.7142857142857143,,,1.3257142857142856,
HOLDOUT,1.0,8,0.4,81,5,0.06172839506172839,0.6,,,1.018,
HOLDOUT,1.0,10,-0.5,81,45,0.5555555555555556,0.28888888888888886,,,-0.39755555555555555,
HOLDOUT,1.0,10,-0.4,81,37,0.4567901234567901,0.35135135135135137,,,-0.20972972972972975,
HOLDOUT,1.0,10,-0.3,81,32,0.3950617283950617,0.375,,,-0.17874999999999994,
HOLDOUT,1.0,10,-0.2,81,26,0.32098765432098764,0.46153846153846156,,,-0.00038461538461538494,
HOLDOUT,1.0,10,-0.1,81,25,0.30864197530864196,0.44,,,-0.05880000000000002,
HOLDOUT,1.0,10,0.0,81,20,0.24691358024691357,0.45,,,0.010499999999999964,
HOLDOUT,1.0,10,0.1,81,17,0.20987654320987653,0.5294117647058824,,,0.26235294117647046,
HOLDOUT,1.0,10,0.2,81,15,0.18518518518518517,0.6,,,0.44933333333333336,
HOLDOUT,1.0,10,0.3,81,11,0.13580246913580246,0.7272727272727273,,,1.02,
HOLDOUT,1.0,10,0.4,81,10,0.12345679012345678,0.7,,,0.984,
HOLDOUT,1.0,12,-0.5,81,45,0.5555555555555556,0.28888888888888886,,,-0.39755555555555555,
HOLDOUT,1.0,12,-0.4,81,37,0.4567901234567901,0.35135135135135137,,,-0.20972972972972975,
HOLDOUT,1.0,12,-0.3,81,33,0.4074074074074074,0.36363636363636365,,,-0.1833333333333333,
HOLDOUT,1.0,12,-0.2,81,26,0.32098765432098764,0.46153846153846156,,,-0.00038461538461538494,
HOLDOUT,1.0,12,-0.1,81,25,0.30864197530864196,0.44,,,-0.05880000000000002,
HOLDOUT,1.0,12,0.0,81,22,0.2716049382716049,0.45454545454545453,,,0.005909090909090914,
HOLDOUT,1.0,12,0.1,81,19,0.2345679012345679,0.5263157894736842,,,0.23052631578947358,
HOLDOUT,1.0,12,0.2,81,16,0.19753086419753085,0.625,,,0.4425,
HOLDOUT,1.0,12,0.3,81,12,0.14814814814814814,0.75,,,0.9633333333333335,
HOLDOUT,1.0,12,0.4,81,10,0.12345679012345678,0.7,,,0.984,
