mae_threshold,horizon,recovery_level,development_reached_trades,development_reached_pct,development_reached_WR,development_not_reached_trades,development_not_reached_WR,development_WR_difference,development_reached_mean_R,development_not_reached_mean_R,development_mean_R_difference,holdout_reached_trades,holdout_reached_pct,holdout_reached_WR,holdout_not_reached_trades,holdout_not_reached_WR,holdout_WR_difference,holdout_reached_mean_R,holdout_not_reached_mean_R,holdout_mean_R_difference
0.6,5.0,0.4,11,0.11578947368421053,0.5454545454545454,84,0.16666666666666666,0.3787878787878788,-0.12090909090909091,-0.7876190476190476,0.6667099567099566,13,0.13,0.6923076923076923,87,0.20689655172413793,0.4854111405835544,0.9246153846153846,-0.8927586206896548,1.8173740053050396
0.6,6.0,-0.5,59,0.6210526315789474,0.3050847457627119,36,0.05555555555555555,0.24952919020715633,-0.3508474576271187,-1.2997222222222224,0.9488747645951037,71,0.71,0.352112676056338,29,0.06896551724137931,0.28314715881495867,-0.3261971830985915,-1.4651724137931037,1.1389752306945122
0.6,6.0,-0.4,51,0.5368421052631579,0.3333333333333333,44,0.06818181818181818,0.26515151515151514,-0.28254901960784323,-1.2063636363636365,0.9238146167557932,60,0.6,0.4166666666666667,40,0.05,0.3666666666666667,-0.20500000000000004,-1.33375,1.12875
0.6,6.0,-0.3,41,0.43157894736842106,0.3902439024390244,54,0.07407407407407407,0.31616982836495033,-0.2663414634146342,-1.0475925925925926,0.7812511291779585,54,0.54,0.42592592592592593,46,0.08695652173913043,0.3389694041867955,-0.1574074074074074,-1.2423913043478263,1.0849838969404189
0.6,6.0,-0.2,39,0.4105263157894737,0.38461538461538464,56,0.08928571428571429,0.29532967032967034,-0.2643589743589744,-1.0210714285714286,0.7567124542124543,49,0.49,0.46938775510204084,51,0.0784313725490196,0.39095638255302123,-0.04775510204081632,-1.241372549019608,1.1936174469787917
0.6,6.0,-0.1,33,0.3473684210526316,0.45454545454545453,62,0.08064516129032258,0.37390029325513197,-0.20545454545454545,-0.9791935483870968,0.7737390029325514,40,0.4,0.475,60,0.13333333333333333,0.3416666666666667,-0.04850000000000003,-1.0618333333333334,1.0133333333333334
0.6,6.0,0.0,27,0.28421052631578947,0.48148148148148145,68,0.10294117647058823,0.3785403050108932,-0.11518518518518517,-0.9467647058823528,0.8315795206971677,34,0.34,0.5,66,0.15151515151515152,0.3484848484848485,0.019411764705882417,-1.0046969696969696,1.024108734402852
0.6,6.0,0.1,21,0.22105263157894736,0.5238095238095238,74,0.12162162162162163,0.40218790218790224,-0.04571428571428576,-0.8990540540540539,0.8533397683397681,28,0.28,0.5,72,0.18055555555555555,0.3194444444444444,0.1996428571428572,-0.9894444444444446,1.1890873015873018
0.6,6.0,0.2,18,0.18947368421052632,0.5555555555555556,77,0.12987012987012986,0.4256854256854257,-0.010000000000000028,-0.874155844155844,0.864155844155844,26,0.26,0.5384615384615384,74,0.17567567567567569,0.3627858627858628,0.2357692307692308,-0.97,1.2057692307692307
0.6,6.0,0.3,13,0.1368421052631579,0.6153846153846154,82,0.14634146341463414,0.46904315196998125,0.14999999999999994,-0.8468292682926829,0.9968292682926828,17,0.17,0.7058823529411765,83,0.18072289156626506,0.5251594613749114,0.881764705882353,-0.971566265060241,1.853330970942594
