entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R
2026-02-11 13:12:00-05:00,2026-02-11 13:16:00-05:00,2026-02-10,1.0,0.5085718053540815,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,449,25215.0,21,2.91,0.57,-2.01,3,18,LOSS,stop,-1.0444,20,0.3,0.31,0.04,0.3,0.4,0.17,0.3,0.57,0.42,1.06,0.57,-0.98,1.29,0.57,-1.25,1.66,0.57,-1.34,1.66,0.57,-0.95,1.66,0.57,-0.5,1.66,0.57,-0.67,1.66,0.57,-1.12,1.66,0.57,-1.14,1.78,0.57,-1.25,1.78,0.57,-1.17,1.78,0.57,-1.16,2.02,0.57,-1.88,2.6,0.57,-2.44,2.6,0.57,-2.46,2.91,0.57,-2.2,2.91,0.57,-2.13,2.91,0.57,-2.01
2026-02-12 15:31:00-05:00,2026-02-12 15:38:00-05:00,2026-02-11,1.0,0.5876522044925052,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,450,24796.25,21,1.54,2.93,2.81,20,10,LOSS,stop,-1.0444,20,0.29,0.51,-0.29,0.5,0.51,-0.44,0.84,0.51,-0.35,0.84,0.51,-0.76,0.87,0.51,-0.56,0.99,0.51,-0.76,1.05,0.51,-0.78,1.05,0.51,-0.65,1.45,0.51,-1.21,1.54,0.51,-0.81,1.54,0.51,-0.57,1.54,0.51,-0.1,1.54,0.51,-0.32,1.54,0.51,0.15,1.54,0.67,0.34,1.54,0.74,0.54,1.54,1.11,0.97,1.54,1.11,0.71,1.54,2.13,2.02,1.54,2.93,2.81
2026-02-12 15:43:00-05:00,2026-02-12 15:50:00-05:00,2026-02-11,0.9259333576837996,0.4935205943118378,25.0,1.75,20,43.75,42.64,1.7056,target,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,451,24798.75,21,0.39,3.09,0.9,9,2,WIN,target,1.7056,20,0.36,0.08,-0.22,0.39,0.25,0.25,0.39,0.77,0.44,0.39,0.84,0.64,0.39,1.21,1.07,0.39,1.21,0.81,0.39,2.23,2.12,0.39,3.03,2.91,0.39,3.09,2.5,0.39,3.09,1.91,0.39,3.09,0.52,0.39,3.09,0.97,0.39,3.09,1.83,0.39,3.09,1.36,0.39,3.09,1.34,0.39,3.09,1.39,0.39,3.09,1.82,0.39,3.09,1.4,0.39,3.09,0.82,0.39,3.09,0.9
2026-02-16 10:31:00-05:00,2026-02-16 10:51:00-05:00,2026-02-15,1.0,0.4682227790232537,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,452,24700.0,21,1.13,0.89,-1.06,14,20,LOSS,stop,-1.0444,20,0.57,0.07,-0.19,0.57,0.6,0.55,0.57,0.66,0.2,0.57,0.66,0.41,0.57,0.66,0.45,0.57,0.66,0.36,0.57,0.7,0.38,0.57,0.7,0.04,0.57,0.7,-0.28,0.57,0.7,-0.29,0.57,0.7,-0.2,0.57,0.7,-0.12,0.57,0.7,0.58,0.57,0.89,0.0,0.57,0.89,0.32,0.61,0.89,-0.44,0.73,0.89,-0.55,0.73,0.89,-0.59,0.83,0.89,-0.8,1.13,0.89,-1.06
2026-02-16 11:38:00-05:00,2026-02-16 11:45:00-05:00,2026-02-15,0.8138084670836507,0.4817090861136753,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,453,24683.0,21,2.01,0.5,-1.63,1,15,LOSS,stop,-1.0444,20,-0.05,0.5,0.39,-0.01,0.5,0.17,0.45,0.5,-0.33,0.6,0.5,-0.55,0.75,0.5,-0.41,0.85,0.5,-0.75,1.02,0.5,-0.72,1.33,0.5,-1.32,1.33,0.5,-1.31,1.5,0.5,-1.44,1.84,0.5,-1.62,1.93,0.5,-1.84,1.94,0.5,-1.89,1.94,0.5,-1.8,2.01,0.5,-1.82,2.01,0.5,-1.61,2.01,0.5,-1.73,2.01,0.5,-1.53,2.01,0.5,-1.63,2.01,0.5,-1.63
2026-02-17 15:23:00-05:00,2026-02-17 15:37:00-05:00,2026-02-16,0.7558115389350492,0.5380016704030947,25.0,1.75,20,43.75,42.64,1.7056,target,14,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,454,24783.0,21,0.24,1.89,0.0,16,2,WIN,target,1.7056,20,0.02,0.56,0.31,0.24,0.56,0.11,0.24,0.56,0.28,0.24,0.56,0.46,0.24,0.7,0.18,0.24,0.7,0.4,0.24,0.8,0.61,0.24,1.51,1.07,0.24,1.51,1.1,0.24,1.54,1.45,0.24,1.63,1.07,0.24,1.63,1.0,0.24,1.63,1.03,0.24,1.86,1.66,0.24,1.86,1.79,0.24,1.89,1.62,0.24,1.89,1.03,0.24,1.89,0.55,0.24,1.89,0.08,0.24,1.89,0.0
2026-02-17 15:38:00-05:00,2026-02-17 15:41:00-05:00,2026-02-16,1.0,0.4284144357993757,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,455,24738.25,21,2.31,0.1,-0.83,1,6,LOSS,stop,-1.0444,20,0.26,0.1,-0.17,0.83,0.1,-0.76,1.33,0.1,-1.24,1.72,0.1,-1.71,1.94,0.1,-1.79,2.31,0.1,-1.75,2.31,0.1,-1.49,2.31,0.1,-1.49,2.31,0.1,-0.9,2.31,0.1,-1.25,2.31,0.1,-1.07,2.31,0.1,-0.61,2.31,0.1,-0.32,2.31,0.1,-0.64,2.31,0.1,-0.64,2.31,0.1,-0.72,2.31,0.1,-0.56,2.31,0.1,-0.61,2.31,0.1,-0.9,2.31,0.1,-0.83
2026-02-18 13:51:00-05:00,2026-02-18 14:11:00-05:00,2026-02-17,1.0,0.4833267396369071,25.0,1.75,20,-11.75,-12.86,-0.5144,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,456,25012.75,21,0.96,1.23,-0.47,2,8,LOSS,timeout,-0.5144,20,0.03,0.78,0.72,0.03,1.23,0.53,0.66,1.23,-0.36,0.83,1.23,-0.63,0.83,1.23,-0.65,0.83,1.23,-0.21,0.83,1.23,-0.46,0.96,1.23,-0.58,0.96,1.23,-0.51,0.96,1.23,-0.51,0.96,1.23,-0.06,0.96,1.23,-0.38,0.96,1.23,-0.73,0.96,1.23,-0.29,0.96,1.23,-0.38,0.96,1.23,-0.18,0.96,1.23,-0.22,0.96,1.23,-0.01,0.96,1.23,-0.36,0.96,1.23,-0.47
2026-02-18 14:30:00-05:00,2026-02-18 14:36:00-05:00,2026-02-17,0.75899196749089,0.4106598092223834,25.0,1.75,20,43.75,42.64,1.7056,target,6,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,457,24979.5,21,0.07,2.65,2.41,9,1,WIN,target,1.7056,20,0.07,0.98,0.59,0.07,0.98,0.7,0.07,0.98,0.7,0.07,0.98,0.6,0.07,1.05,0.76,0.07,2.18,1.67,0.07,2.18,2.05,0.07,2.52,2.22,0.07,2.65,2.02,0.07,2.65,1.94,0.07,2.65,1.63,0.07,2.65,2.22,0.07,2.65,2.45,0.07,2.65,2.15,0.07,2.65,2.04,0.07,2.65,1.7,0.07,2.65,1.28,0.07,2.65,1.71,0.07,2.65,2.11,0.07,2.65,2.41
2026-02-18 14:37:00-05:00,2026-02-18 14:57:00-05:00,2026-02-17,1.0,0.4977493516198514,25.0,1.75,20,43.75,42.64,1.7056,target,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,458,24928.25,21,0.93,2.66,2.48,20,10,WIN,target,1.7056,20,0.11,0.47,0.17,0.25,0.6,-0.03,0.35,0.6,-0.11,0.79,0.6,-0.42,0.79,0.6,0.17,0.79,0.6,0.4,0.79,0.6,0.1,0.79,0.6,-0.01,0.79,0.6,-0.35,0.93,0.6,-0.77,0.93,0.6,-0.34,0.93,0.6,0.06,0.93,0.6,0.36,0.93,0.66,0.18,0.93,0.81,0.69,0.93,1.06,0.94,0.93,1.06,0.89,0.93,1.36,1.09,0.93,1.64,1.58,0.93,2.66,2.48
2026-02-19 14:37:00-05:00,2026-02-19 14:57:00-05:00,2026-02-18,0.9876993866934896,0.4486570838278605,25.0,1.75,20,10.5,9.39,0.3756,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,459,24786.25,21,0.26,1.39,0.42,10,19,WIN,timeout,0.3756,20,0.24,0.24,0.1,0.24,1.05,1.04,0.24,1.22,0.71,0.24,1.22,0.19,0.24,1.22,0.63,0.24,1.22,0.78,0.24,1.22,0.48,0.24,1.22,0.29,0.24,1.22,0.89,0.24,1.39,1.32,0.24,1.39,0.74,0.24,1.39,0.8,0.24,1.39,0.33,0.24,1.39,0.17,0.24,1.39,0.47,0.24,1.39,0.64,0.24,1.39,0.39,0.24,1.39,-0.12,0.26,1.39,0.18,0.26,1.39,0.42
2026-02-23 12:36:00-05:00,2026-02-23 12:43:00-05:00,2026-02-22,1.0,0.4217284276231922,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,460,24701.25,21,2.0,0.95,-1.99,4,20,LOSS,stop,-1.0444,20,0.0,0.73,0.51,0.0,0.73,0.58,0.0,0.83,0.76,0.0,0.95,0.57,0.4,0.95,-0.1,0.69,0.95,-0.49,1.06,0.95,-0.88,1.06,0.95,0.01,1.06,0.95,-0.66,1.06,0.95,-0.39,1.06,0.95,-0.04,1.06,0.95,0.08,1.06,0.95,-0.01,1.06,0.95,-0.73,1.06,0.95,-0.29,1.15,0.95,-1.09,1.9,0.95,-1.53,1.9,0.95,-1.56,1.9,0.95,-1.78,2.0,0.95,-1.99
2026-02-23 13:55:00-05:00,2026-02-23 14:15:00-05:00,2026-02-22,1.0,0.4218163435755417,25.0,1.75,20,-7.0,-8.11,-0.3243999999999999,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,461,24741.75,21,0.52,0.86,-0.28,3,12,LOSS,timeout,-0.3243999999999999,20,0.05,0.36,0.21,0.05,0.47,0.35,0.05,0.86,0.68,0.05,0.86,0.58,0.18,0.86,-0.02,0.18,0.86,0.23,0.18,0.86,0.64,0.18,0.86,0.43,0.18,0.86,0.45,0.18,0.86,0.19,0.18,0.86,0.15,0.52,0.86,-0.29,0.52,0.86,0.07,0.52,0.86,-0.04,0.52,0.86,0.11,0.52,0.86,-0.02,0.52,0.86,-0.27,0.52,0.86,-0.32,0.52,0.86,-0.02,0.52,0.86,-0.28
2026-02-26 12:37:00-05:00,2026-02-26 12:57:00-05:00,2026-02-25,0.8666520754638691,0.5423930722229549,25.0,1.75,20,14.25,13.14,0.5256000000000001,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,462,24946.5,21,0.67,1.37,0.57,13,3,WIN,timeout,0.5256000000000001,20,0.34,0.05,-0.21,0.48,0.05,-0.36,0.67,0.05,-0.36,0.67,0.05,0.0,0.67,0.05,-0.01,0.67,0.15,-0.16,0.67,0.2,0.07,0.67,0.31,0.14,0.67,0.41,0.2,0.67,0.46,0.31,0.67,0.46,0.35,0.67,1.23,0.98,0.67,1.37,0.93,0.67,1.37,0.43,0.67,1.37,-0.05,0.67,1.37,0.04,0.67,1.37,-0.2,0.67,1.37,0.41,0.67,1.37,0.35,0.67,1.37,0.57
2026-02-26 13:06:00-05:00,2026-02-26 13:20:00-05:00,2026-02-25,0.9833367746527146,0.4097103169370082,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,14,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,463,24906.75,21,1.13,0.72,-1.08,2,19,LOSS,stop,-1.0444,20,0.27,0.04,-0.01,0.27,0.72,0.21,0.27,0.72,0.08,0.41,0.72,-0.26,0.64,0.72,-0.38,0.64,0.72,0.13,0.64,0.72,0.05,0.64,0.72,-0.05,0.64,0.72,0.24,0.64,0.72,0.27,0.64,0.72,-0.39,0.76,0.72,-0.68,0.96,0.72,-0.9,1.0,0.72,-0.89,1.01,0.72,-0.37,1.01,0.72,-0.58,1.01,0.72,-0.37,1.06,0.72,-1.0,1.13,0.72,-0.97,1.13,0.72,-1.08
2026-02-27 13:05:00-05:00,2026-02-27 13:25:00-05:00,2026-02-26,0.9375766338559064,0.4316980966196316,25.0,1.75,20,40.0,38.89,1.5556,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,464,24919.5,21,0.96,1.69,1.6,20,2,WIN,timeout,1.5556,20,0.64,0.01,-0.54,0.96,0.01,-0.92,0.96,0.01,-0.35,0.96,0.01,-0.1,0.96,0.24,-0.1,0.96,0.24,-0.31,0.96,0.24,0.24,0.96,0.34,0.06,0.96,0.34,0.27,0.96,0.52,0.52,0.96,0.55,0.24,0.96,0.58,0.48,0.96,0.58,0.49,0.96,1.01,0.84,0.96,1.13,0.61,0.96,1.53,1.53,0.96,1.53,0.83,0.96,1.53,1.08,0.96,1.53,1.06,0.96,1.69,1.6
2026-02-27 13:26:00-05:00,2026-02-27 13:29:00-05:00,2026-02-26,0.8591063143433781,0.5788342344718449,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,465,24882.75,21,1.94,0.32,-1.01,1,16,LOSS,stop,-1.0444,20,0.12,0.32,0.02,0.75,0.32,-0.7,1.41,0.32,-1.14,1.41,0.32,-0.94,1.41,0.32,-1.21,1.41,0.32,-0.62,1.41,0.32,-0.75,1.41,0.32,-0.77,1.41,0.32,-0.74,1.41,0.32,-0.95,1.41,0.32,-0.46,1.41,0.32,-0.93,1.41,0.32,-0.97,1.71,0.32,-1.57,1.85,0.32,-1.62,1.94,0.32,-1.53,1.94,0.32,-1.3,1.94,0.32,-1.17,1.94,0.32,-1.26,1.94,0.32,-1.01
2026-03-02 13:47:00-05:00,2026-03-02 14:07:00-05:00,2026-03-01,1.0,0.4756780517824959,25.0,1.75,20,-13.25,-14.36,-0.5744,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,466,24986.75,21,0.88,0.79,-0.53,13,2,LOSS,timeout,-0.5744,20,0.84,0.12,-0.77,0.88,0.12,-0.5,0.88,0.12,-0.59,0.88,0.12,-0.05,0.88,0.16,-0.04,0.88,0.16,-0.27,0.88,0.16,-0.25,0.88,0.33,0.23,0.88,0.33,-0.08,0.88,0.33,0.19,0.88,0.74,0.44,0.88,0.74,0.6,0.88,0.79,0.6,0.88,0.79,0.42,0.88,0.79,0.12,0.88,0.79,-0.05,0.88,0.79,-0.42,0.88,0.79,-0.24,0.88,0.79,-0.55,0.88,0.79,-0.53
2026-03-09 13:34:00-04:00,2026-03-09 13:54:00-04:00,2026-03-08,0.9868471626329344,0.4461690623763682,25.0,1.75,20,-17.0,-18.11,-0.7243999999999999,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,467,24606.5,21,0.84,1.24,-0.68,9,20,LOSS,timeout,-0.7243999999999999,20,0.45,0.46,-0.29,0.45,0.46,0.13,0.45,0.46,0.13,0.45,0.66,0.27,0.45,0.66,0.41,0.45,0.77,0.59,0.45,1.06,0.72,0.45,1.06,0.89,0.45,1.24,1.15,0.45,1.24,0.9,0.45,1.24,0.38,0.45,1.24,0.24,0.45,1.24,0.2,0.55,1.24,0.0,0.55,1.24,0.25,0.55,1.24,0.4,0.55,1.24,-0.06,0.55,1.24,-0.29,0.62,1.24,-0.34,0.84,1.24,-0.68
2026-03-12 15:02:00-04:00,2026-03-12 15:05:00-04:00,2026-03-11,0.8446213623856165,0.573295529473823,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,468,24584.25,21,1.67,0.59,-1.65,10,20,LOSS,stop,-1.0444,20,0.13,0.17,0.09,0.56,0.17,-0.46,1.22,0.17,-0.79,1.38,0.17,-1.22,1.38,0.17,-0.41,1.38,0.17,-0.86,1.38,0.17,-0.64,1.38,0.17,-0.76,1.38,0.32,0.28,1.38,0.59,-0.02,1.38,0.59,-0.04,1.38,0.59,-0.4,1.38,0.59,-0.24,1.38,0.59,-0.15,1.38,0.59,-0.3,1.38,0.59,-0.91,1.38,0.59,-0.78,1.38,0.59,-0.81,1.38,0.59,-1.15,1.67,0.59,-1.65
2026-03-12 16:07:00-04:00,2026-03-12 16:27:00-04:00,2026-03-11,1.0,0.5178029803507846,25.0,1.75,20,-9.25,-10.36,-0.4144,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,469,24543.5,21,0.53,1.06,-0.37,4,18,LOSS,timeout,-0.4144,20,0.19,0.14,-0.05,0.21,0.14,-0.01,0.21,0.41,0.25,0.21,1.06,0.83,0.21,1.06,0.76,0.21,1.06,0.41,0.21,1.06,0.43,0.21,1.06,0.24,0.21,1.06,0.1,0.21,1.06,0.1,0.38,1.06,-0.24,0.38,1.06,-0.13,0.38,1.06,0.15,0.38,1.06,-0.09,0.44,1.06,-0.28,0.44,1.06,-0.16,0.44,1.06,-0.3,0.53,1.06,-0.4,0.53,1.06,-0.29,0.53,1.06,-0.37
2026-03-13 15:20:00-04:00,2026-03-13 15:40:00-04:00,2026-03-12,1.0,0.5287880785968614,25.0,1.75,20,43.75,42.64,1.7056,target,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,470,24395.0,21,0.15,1.77,1.56,20,11,WIN,target,1.7056,20,0.08,0.65,0.46,0.08,0.73,0.73,0.08,0.76,0.5,0.08,0.76,0.33,0.08,0.8,0.66,0.08,0.93,0.9,0.08,1.08,0.78,0.08,1.08,0.5,0.08,1.08,0.73,0.08,1.08,0.11,0.15,1.08,0.14,0.15,1.08,0.41,0.15,1.08,0.71,0.15,1.08,0.66,0.15,1.08,0.66,0.15,1.08,0.6,0.15,1.08,0.62,0.15,1.22,1.11,0.15,1.44,1.32,0.15,1.77,1.56
2026-03-16 12:01:00-04:00,2026-03-16 12:08:00-04:00,2026-03-15,0.8187978190213634,0.5903248494439316,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,471,24675.0,21,1.16,1.45,1.38,20,7,LOSS,stop,-1.0444,20,0.25,0.24,0.03,0.38,0.24,-0.34,0.55,0.43,0.37,0.55,0.43,0.02,0.55,0.43,-0.24,0.95,0.43,-0.91,1.16,0.43,-0.68,1.16,0.43,-0.25,1.16,0.43,-0.83,1.16,0.43,-0.4,1.16,0.43,0.05,1.16,0.43,0.0,1.16,0.43,-0.26,1.16,0.43,-0.2,1.16,0.43,0.33,1.16,0.6,-0.56,1.16,0.6,-0.27,1.16,0.6,0.1,1.16,0.6,0.27,1.16,1.45,1.38
2026-03-16 13:50:00-04:00,2026-03-16 13:52:00-04:00,2026-03-15,1.0,0.4397336146643809,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,472,24656.75,21,2.57,0.04,-2.13,1,17,LOSS,stop,-1.0444,20,0.95,0.04,-0.83,1.0,0.04,-0.84,1.21,0.04,-0.94,1.21,0.04,-0.71,1.21,0.04,-0.84,1.21,0.04,-1.01,1.27,0.04,-1.16,1.45,0.04,-1.31,1.45,0.04,-0.99,1.45,0.04,-0.95,1.45,0.04,-0.99,1.45,0.04,-1.34,1.45,0.04,-1.22,1.76,0.04,-1.67,1.87,0.04,-1.77,2.24,0.04,-2.0,2.57,0.04,-2.53,2.57,0.04,-2.12,2.57,0.04,-2.16,2.57,0.04,-2.13
2026-03-17 11:13:00-04:00,2026-03-17 11:16:00-04:00,2026-03-16,0.9043760691482644,0.4710536726889094,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,473,24805.0,21,1.31,0.97,0.85,20,5,LOSS,stop,-1.0444,20,0.43,-0.01,-0.1,0.91,-0.01,-0.63,1.17,-0.01,-1.16,1.24,-0.01,-1.06,1.31,0.01,-0.41,1.31,0.01,-0.9,1.31,0.01,-0.5,1.31,0.51,0.43,1.31,0.51,-0.38,1.31,0.51,-0.29,1.31,0.51,-0.19,1.31,0.51,-0.56,1.31,0.51,-0.78,1.31,0.51,0.04,1.31,0.51,0.21,1.31,0.58,0.54,1.31,0.58,0.02,1.31,0.58,0.18,1.31,0.69,0.67,1.31,0.97,0.85
2026-03-18 15:43:00-04:00,2026-03-18 16:03:00-04:00,2026-03-17,1.0,0.5178205635412546,25.0,1.75,20,24.0,22.89,0.9156,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,474,24467.75,21,0.32,1.74,0.96,16,1,WIN,timeout,0.9156,20,0.32,0.44,-0.04,0.32,0.44,0.19,0.32,0.45,0.45,0.32,0.54,0.21,0.32,0.54,0.13,0.32,0.54,0.31,0.32,0.54,-0.09,0.32,0.59,0.31,0.32,0.59,0.23,0.32,0.59,0.05,0.32,0.61,0.28,0.32,0.76,0.21,0.32,0.76,0.47,0.32,0.91,0.73,0.32,1.31,1.23,0.32,1.74,1.34,0.32,1.74,1.02,0.32,1.74,1.07,0.32,1.74,1.35,0.32,1.74,0.96
2026-03-18 16:04:00-04:00,2026-03-18 16:20:00-04:00,2026-03-17,0.8908682410068292,0.4371664688557738,25.0,1.75,20,43.75,42.64,1.7056,target,16,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,475,24437.5,21,0.05,2.1,1.97,16,1,WIN,target,1.7056,20,0.05,0.77,0.59,0.05,1.37,1.11,0.05,1.37,0.99,0.05,1.43,1.03,0.05,1.43,0.68,0.05,1.43,0.92,0.05,1.43,1.11,0.05,1.44,1.05,0.05,1.45,1.29,0.05,1.45,1.1,0.05,1.46,1.1,0.05,1.59,1.49,0.05,1.64,1.33,0.05,1.64,1.32,0.05,1.68,1.6,0.05,2.1,1.47,0.05,2.1,1.51,0.05,2.1,1.86,0.05,2.1,1.86,0.05,2.1,1.97
2026-03-18 16:25:00-04:00,2026-03-18 16:45:00-04:00,2026-03-17,1.0,0.4278253989186338,25.0,1.75,20,-23.75,-24.86,-0.9944,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,476,24376.25,21,0.95,1.07,-0.95,2,20,LOSS,timeout,-0.9944,20,-0.08,0.65,0.65,-0.08,1.07,0.64,-0.08,1.07,0.59,-0.08,1.07,0.43,0.01,1.07,0.24,0.03,1.07,-0.03,0.07,1.07,0.07,0.24,1.07,-0.19,0.33,1.07,-0.12,0.33,1.07,-0.27,0.33,1.07,0.06,0.33,1.07,-0.12,0.65,1.07,-0.47,0.65,1.07,-0.4,0.65,1.07,-0.51,0.65,1.07,-0.59,0.71,1.07,-0.65,0.71,1.07,-0.55,0.9,1.07,-0.74,0.95,1.07,-0.95
2026-03-20 13:36:00-04:00,2026-03-20 13:40:00-04:00,2026-03-19,1.0,0.5456547540551233,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,477,24175.0,21,1.72,0.42,-1.62,12,19,LOSS,stop,-1.0444,20,0.28,0.28,-0.14,0.36,0.28,-0.36,0.99,0.28,-0.87,1.43,0.28,-1.08,1.43,0.28,-0.93,1.43,0.28,-0.62,1.43,0.28,-0.64,1.43,0.28,-0.45,1.43,0.28,-0.27,1.43,0.28,-0.47,1.43,0.28,0.1,1.43,0.42,-0.14,1.43,0.42,-0.08,1.43,0.42,-0.66,1.43,0.42,-0.56,1.43,0.42,-0.72,1.43,0.42,-1.09,1.43,0.42,-1.19,1.72,0.42,-1.68,1.72,0.42,-1.62
2026-03-23 15:16:00-04:00,2026-03-23 15:36:00-04:00,2026-03-22,0.8428658437135019,0.428278166073234,25.0,1.75,20,-0.75,-1.86,-0.0744,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,478,24472.0,21,0.64,0.51,-0.03,10,4,LOSS,timeout,-0.0744,20,0.63,0.0,-0.18,0.63,0.0,-0.16,0.63,0.0,-0.48,0.64,0.0,-0.33,0.64,0.01,-0.21,0.64,0.24,-0.04,0.64,0.24,-0.1,0.64,0.24,-0.17,0.64,0.24,-0.17,0.64,0.51,0.11,0.64,0.51,0.01,0.64,0.51,-0.4,0.64,0.51,-0.09,0.64,0.51,-0.18,0.64,0.51,-0.01,0.64,0.51,-0.12,0.64,0.51,-0.27,0.64,0.51,-0.1,0.64,0.51,0.04,0.64,0.51,-0.03
2026-03-23 15:57:00-04:00,2026-03-23 16:01:00-04:00,2026-03-22,0.7560361848577879,0.5633961932392633,25.0,1.75,20,43.75,42.64,1.7056,target,4,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,479,24419.75,21,0.17,2.48,0.34,4,19,WIN,target,1.7056,20,0.1,0.53,0.42,0.1,0.85,0.84,0.1,1.62,1.53,0.1,2.48,2.11,0.1,2.48,1.85,0.1,2.48,1.68,0.1,2.48,2.09,0.1,2.48,1.76,0.1,2.48,1.5,0.1,2.48,1.23,0.1,2.48,1.03,0.1,2.48,0.59,0.1,2.48,0.44,0.1,2.48,0.84,0.1,2.48,0.61,0.1,2.48,0.5,0.1,2.48,0.29,0.15,2.48,-0.11,0.17,2.48,0.07,0.17,2.48,0.34
2026-03-24 15:45:00-04:00,2026-03-24 16:05:00-04:00,2026-03-23,1.0,0.4497648248274649,25.0,1.75,20,2.5,1.39,0.0556,timeout,20,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00,480,24228.25,21,0.54,1.56,0.1,12,5,WIN,timeout,0.0556,20,0.08,0.66,0.43,0.08,0.66,0.3,0.08,0.66,0.23,0.1,0.66,-0.03,0.54,0.66,0.26,0.54,0.86,0.57,0.54,0.97,0.84,0.54,1.01,0.94,0.54,1.09,0.94,0.54,1.34,1.09,0.54,1.34,0.99,0.54,1.56,1.33,0.54,1.56,1.1,0.54,1.56,0.38,0.54,1.56,0.19,0.54,1.56,0.22,0.54,1.56,0.15,0.54,1.56,0.08,0.54,1.56,0.1,0.54,1.56,0.1
