rule_type,decision_bar,threshold_a,threshold_b,window,trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R
MAE,3,1.0,,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
MAE,3,1.0,,18,20,0.35,-0.12990000000000002,-2.5980000000000003,0.7432095836792789,-7.336
MAE,3,1.0,,19,2,0.5,0.3506,0.7012,1.6981282357626444,0.0
MAE,3,1.0,,20,71,0.4225352112676056,0.04560000000000005,3.2376000000000036,1.0843116217539397,-5.5916
MAE,3,1.0,,21,1,0.0,-0.0744,-0.0744,0.0,0.0
MAE,3,1.0,,22,17,0.29411764705882354,-0.1955764705882353,-3.3248,0.702420163253616,-6.0428
MAE,5,0.25,,1,43,0.37209302325581395,-0.04672558139534881,-2.009199999999999,0.814286242466817,-3.816
MAE,5,0.25,,2,1,0.0,-0.4144,-0.4144,0.0,0.0
MAE,5,0.25,,3,38,0.34210526315789475,-0.12913684210526313,-4.907199999999999,0.6444057971014494,-5.287199999999998
MAE,5,0.25,,4,1,0.0,-0.5044,-0.5044,0.0,0.0
MAE,5,0.25,,5,43,0.3953488372093023,-0.009283720930232546,-0.3991999999999995,0.9715960837887067,-3.4763999999999995
MAE,5,0.25,,6,69,0.37681159420289856,0.03429565217391306,2.3664000000000014,1.120065756093601,-7.999999999999998
MAE,5,0.25,,7,3,0.3333333333333333,-0.07439999999999998,-0.22319999999999993,0.5525260625501204,-0.4987999999999999
MAE,5,0.25,,8,6,0.6666666666666666,0.5739333333333333,3.4436,5.7250274423710215,-0.4643999999999999
MAE,5,0.25,,9,40,0.3,-0.2299,-9.196,0.4002556543969948,-11.1364
MAE,5,0.25,,10,41,0.5365853658536586,0.11242926829268296,4.609600000000001,1.350443984916677,-3.6104
MAE,5,0.25,,11,35,0.3142857142857143,-0.1784,-6.244,0.43927583605732967,-8.645599999999998
MAE,5,0.25,,12,43,0.3953488372093023,-0.08463255813953485,-3.639199999999999,0.7867373010477955,-6.073199999999999
MAE,5,0.25,,13,1,0.0,-1.4444,-1.4444,0.0,0.0
MAE,5,0.25,,14,44,0.4318181818181818,0.09650909090909097,4.246400000000003,1.319518434913469,-3.3119999999999994
MAE,5,0.25,,15,5,0.2,-0.2364,-1.182,0.5906635268042665,-1.0444
MAE,5,0.25,,16,8,0.625,0.58435,4.6748,8.880647336480108,-0.5931999999999995
MAE,5,0.25,,17,5,0.8,1.5655999999999999,7.827999999999999,1780.090909090911,-0.004400000000000404
MAE,5,0.25,,18,20,0.4,0.0006000000000000282,0.012000000000000566,1.0025571087623595,-2.8659999999999997
MAE,5,0.25,,19,2,0.5,-0.4543999999999999,-0.9087999999999998,0.532606459576219,0.0
MAE,5,0.25,,20,71,0.4225352112676056,0.05757183098591549,4.0876,1.175581175581176,-4.130800000000001
MAE,5,0.25,,21,1,1.0,0.8956000000000001,0.8956000000000001,inf,0.0
MAE,5,0.25,,22,17,0.4117647058823529,-0.3402823529411765,-5.7848,0.39891936824605156,-6.061599999999999
MAE,5,0.5,,1,43,0.4186046511627907,0.09211162790697675,3.9608000000000003,1.2914495952906548,-2.7363999999999997
MAE,5,0.5,,2,1,0.0,-0.4144,-0.4144,0.0,0.0
MAE,5,0.5,,3,38,0.3157894736842105,-0.1644,-6.247199999999999,0.6493174061433447,-7.189999999999998
MAE,5,0.5,,4,1,0.0,-0.5044,-0.5044,0.0,0.0
MAE,5,0.5,,5,43,0.3953488372093023,0.030716279069767462,1.3208000000000009,1.0892770237387122,-3.719199999999999
MAE,5,0.5,,6,69,0.4927536231884058,0.191831884057971,13.2364,1.7069215979491563,-5.324000000000002
MAE,5,0.5,,7,3,0.3333333333333333,-0.07439999999999998,-0.22319999999999993,0.5525260625501204,-0.4987999999999999
MAE,5,0.5,,8,6,0.6666666666666666,0.5739333333333333,3.4436,5.7250274423710215,-0.4643999999999999
MAE,5,0.5,,9,40,0.25,-0.2479,-9.916,0.46405793968219655,-13.706399999999999
MAE,5,0.5,,10,41,0.4878048780487805,0.21072195121951223,8.639600000000002,1.6370258951218075,-2.9276
MAE,5,0.5,,11,35,0.3142857142857143,-0.21039999999999992,-7.363999999999997,0.4940778806782269,-8.2956
MAE,5,0.5,,12,43,0.37209302325581395,-0.1037023255813953,-4.459199999999998,0.7753415823626617,-5.0196
MAE,5,0.5,,13,1,0.0,-1.4444,-1.4444,0.0,0.0
MAE,5,0.5,,14,44,0.5,0.2869636363636364,12.626400000000002,1.8190026464635982,-3.420799999999998
MAE,5,0.5,,15,5,0.4,0.15960000000000002,0.7980000000000002,1.3053727230981174,-1.0444
MAE,5,0.5,,16,8,0.625,0.3581,2.8648,2.1920772303595206,-2.4031999999999996
MAE,5,0.5,,17,5,0.6,0.5436,2.718,2.462233699160749,-1.0444
MAE,5,0.5,,18,20,0.45,-0.04639999999999995,-0.9279999999999989,0.8698165086134336,-4.8759999999999994
MAE,5,0.5,,19,2,0.5,-0.4543999999999999,-0.9087999999999998,0.532606459576219,0.0
MAE,5,0.5,,20,71,0.4225352112676056,0.07813521126760564,5.547600000000001,1.1989071508476037,-5.246
MAE,5,0.5,,21,1,1.0,0.8956000000000001,0.8956000000000001,inf,0.0
MAE,5,0.5,,22,17,0.35294117647058826,-0.23381176470588236,-3.9748,0.6235414456735869,-4.9528
MAE,5,0.75,,1,43,0.5116279069767442,0.2030418604651163,8.7308,1.7280277509089088,-2.2432
MAE,5,0.75,,2,1,0.0,-0.4144,-0.4144,0.0,0.0
MAE,5,0.75,,3,38,0.3684210526315789,-0.18834736842105262,-7.1572,0.6349410372546619,-7.1
MAE,5,0.75,,4,1,0.0,-0.5044,-0.5044,0.0,0.0
MAE,5,0.75,,5,43,0.4418604651162791,0.03304186046511627,1.4207999999999996,1.0832064466255946,-4.3064
MAE,5,0.75,,6,69,0.5507246376811594,0.1909623188405797,13.1764,1.6233984973789295,-5.089600000000003
MAE,5,0.75,,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
MAE,5,0.75,,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
MAE,5,0.75,,9,40,0.3,-0.29064999999999996,-11.626,0.47234173883049213,-15.0364
MAE,5,0.75,,10,41,0.5121951219512195,0.2548682926829269,10.449600000000002,1.8057988895743367,-2.9351999999999996
MAE,5,0.75,,11,35,0.2571428571428571,-0.34982857142857143,-12.244,0.36998312271024586,-13.060799999999997
MAE,5,0.75,,12,43,0.4186046511627907,-0.06951627906976741,-2.9891999999999985,0.8616111111111112,-5.5632
MAE,5,0.75,,13,1,0.0,-1.4444,-1.4444,0.0,0.0
MAE,5,0.75,,14,44,0.5,0.2881000000000001,12.676400000000003,1.754691369784721,-3.420799999999998
MAE,5,0.75,,15,5,0.4,0.15960000000000002,0.7980000000000002,1.3053727230981174,-1.0444
MAE,5,0.75,,16,8,0.625,0.3581,2.8648,2.1920772303595206,-2.4031999999999996
MAE,5,0.75,,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
MAE,5,0.75,,18,20,0.45,-0.06840000000000002,-1.3680000000000003,0.8525607863424728,-6.106
MAE,5,0.75,,19,2,0.5,-0.4543999999999999,-0.9087999999999998,0.532606459576219,0.0
MAE,5,0.75,,20,71,0.4507042253521127,0.07940281690140849,5.637600000000003,1.178283198826119,-5.963599999999999
MAE,5,0.75,,21,1,1.0,0.8956000000000001,0.8956000000000001,inf,0.0
MAE,5,0.75,,22,17,0.35294117647058826,-0.1691058823529412,-2.8748,0.7362181604639213,-5.2928
MAE,5,1.0,,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
MAE,5,1.0,,2,1,0.0,-1.0444,-1.0444,0.0,0.0
MAE,5,1.0,,3,38,0.3684210526315789,-0.20624210526315787,-7.837199999999999,0.6136569783491738,-7.399999999999999
MAE,5,1.0,,4,1,1.0,0.0456,0.0456,inf,0.0
MAE,5,1.0,,5,43,0.4418604651162791,0.03304186046511627,1.4207999999999996,1.0832064466255946,-4.3064
MAE,5,1.0,,6,69,0.5652173913043478,0.18168695652173913,12.5364,1.5454877730397707,-5.439599999999999
MAE,5,1.0,,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
MAE,5,1.0,,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
MAE,5,1.0,,9,40,0.3,-0.25065,-10.026,0.5439244513992504,-13.086399999999998
MAE,5,1.0,,10,41,0.5609756097560976,0.32584390243902445,13.359600000000002,2.107834682234311,-2.9351999999999983
MAE,5,1.0,,11,35,0.2857142857142857,-0.38754285714285713,-13.564,0.36289337717238146,-14.380799999999995
MAE,5,1.0,,12,43,0.4883720930232558,0.04397209302325585,1.8908000000000016,1.0864689849452136,-4.9608
MAE,5,1.0,,13,1,0.0,-1.4444,-1.4444,0.0,0.0
MAE,5,1.0,,14,44,0.5681818181818182,0.3451454545454546,15.1864,1.8520388698130568,-2.9819999999999975
MAE,5,1.0,,15,5,0.4,0.1236,0.618,1.2212516110554203,-1.0444
MAE,5,1.0,,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
MAE,5,1.0,,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
MAE,5,1.0,,18,20,0.45,-0.1469,-2.938,0.7291766527782899,-7.676
MAE,5,1.0,,19,2,0.5,-0.11939999999999995,-0.2387999999999999,0.87718576424604,0.0
MAE,5,1.0,,20,71,0.43661971830985913,0.05686760563380286,4.037600000000003,1.1071095076400672,-4.695999999999996
MAE,5,1.0,,21,1,1.0,0.8956000000000001,0.8956000000000001,inf,0.0
MAE,5,1.0,,22,17,0.35294117647058826,-0.21969411764705885,-3.7348000000000003,0.6823717512586747,-6.152799999999999
MAE,8,0.25,,1,43,0.4186046511627907,-0.016027906976744163,-0.6891999999999989,0.9380772686433064,-3.4327999999999994
MAE,8,0.25,,2,1,1.0,0.03560000000000001,0.03560000000000001,inf,0.0
MAE,8,0.25,,3,38,0.39473684210526316,-0.024136842105263127,-0.9171999999999988,0.935685636552324,-4.627199999999999
MAE,8,0.25,,4,1,1.0,0.6056,0.6056,inf,0.0
MAE,8,0.25,,5,43,0.4186046511627907,0.016530232558139533,0.7107999999999999,1.0493954134815844,-3.2152
MAE,8,0.25,,6,69,0.4782608695652174,0.06806376811594207,4.696400000000003,1.2330904687220823,-7.5067999999999975
MAE,8,0.25,,7,3,0.3333333333333333,-0.14773333333333333,-0.4432,0.3834168057874235,-0.7188
MAE,8,0.25,,8,6,0.5,0.24726666666666666,1.4836,2.508950366151343,-0.6244
MAE,8,0.25,,9,40,0.3,-0.30539999999999995,-12.215999999999998,0.3710614110960089,-14.766400000000003
MAE,8,0.25,,10,41,0.5609756097560976,0.23194146341463417,9.5096,1.7349449734141213,-4.1576
MAE,8,0.25,,11,35,0.34285714285714286,-0.15468571428571426,-5.413999999999999,0.5423963756846305,-8.0456
MAE,8,0.25,,12,43,0.4418604651162791,-0.029981395348837193,-1.2891999999999992,0.9352343059239608,-5.624
MAE,8,0.25,,13,1,0.0,-1.7644,-1.7644,0.0,0.0
MAE,8,0.25,,14,44,0.4772727272727273,0.06037272727272727,2.6564,1.1810622171328864,-2.9276000000000004
MAE,8,0.25,,15,5,0.2,-0.3584,-1.792,0.48764867337602924,-1.6688
MAE,8,0.25,,16,8,0.625,0.56185,4.4948,6.813243662700466,-0.773200000000001
MAE,8,0.25,,17,5,0.4,0.9576000000000002,4.788000000000001,6.546802594995367,-0.8631999999999991
MAE,8,0.25,,18,20,0.25,0.0201,0.402,1.0718370264474626,-3.956
MAE,8,0.25,,19,2,0.5,0.8805999999999999,1.7611999999999999,2.1629688325409404,0.0
MAE,8,0.25,,20,71,0.4788732394366197,0.08940281690140847,6.347600000000002,1.236385032473336,-8.3492
MAE,8,0.25,,21,1,1.0,2.7156000000000002,2.7156000000000002,inf,0.0
MAE,8,0.25,,22,17,0.35294117647058826,-0.26498823529411764,-4.5047999999999995,0.5262294392326785,-6.1708
MAE,8,0.5,,1,43,0.4418604651162791,0.08350697674418607,3.590800000000001,1.2710937971854803,-2.3228000000000004
MAE,8,0.5,,2,1,1.0,0.03560000000000001,0.03560000000000001,inf,0.0
MAE,8,0.5,,3,38,0.34210526315789475,-0.0715052631578947,-2.7171999999999983,0.8269299363057327,-6.2672
MAE,8,0.5,,4,1,1.0,0.6056,0.6056,inf,0.0
MAE,8,0.5,,5,43,0.46511627906976744,0.05815813953488374,2.500800000000001,1.180027643400138,-2.7352000000000003
MAE,8,0.5,,6,69,0.5362318840579711,0.16255652173913043,11.2164,1.563615533043898,-6.374000000000002
MAE,8,0.5,,7,3,0.3333333333333333,-0.14773333333333333,-0.4432,0.3834168057874235,-0.7188
MAE,8,0.5,,8,6,0.6666666666666666,0.5472666666666667,3.2836,4.694419441944195,-0.6244000000000001
MAE,8,0.5,,9,40,0.25,-0.30189999999999995,-12.075999999999999,0.4007542675664946,-15.216400000000004
MAE,8,0.5,,10,41,0.5365853658536586,0.2307219512195122,9.4596,1.723565047117856,-4.3176000000000005
MAE,8,0.5,,11,35,0.3142857142857143,-0.14554285714285714,-5.094,0.5843532752374425,-6.9256
MAE,8,0.5,,12,43,0.3953488372093023,-0.07649302325581396,-3.2892,0.8443674767204179,-5.6352
MAE,8,0.5,,13,1,0.0,-1.7644,-1.7644,0.0,0.0
MAE,8,0.5,,14,44,0.5,0.22423636363636368,9.866400000000002,1.605791192867844,-2.9276
MAE,8,0.5,,15,5,0.4,0.007600000000000007,0.038000000000000034,1.0112652674018736,-1.5444
MAE,8,0.5,,16,8,0.625,0.46435000000000004,3.7148000000000003,3.391707442698944,-1.5532000000000004
MAE,8,0.5,,17,5,0.4,0.3336,1.6680000000000001,1.9568609453877928,-1.7431999999999999
MAE,8,0.5,,18,20,0.3,-0.014899999999999991,-0.2979999999999998,0.9545842477444526,-4.856
MAE,8,0.5,,19,2,0.5,0.8805999999999999,1.7611999999999999,2.1629688325409404,0.0
MAE,8,0.5,,20,71,0.4647887323943662,0.06813521126760566,4.837600000000002,1.1633375200896776,-8.949199999999996
MAE,8,0.5,,21,1,1.0,2.7156000000000002,2.7156000000000002,inf,0.0
MAE,8,0.5,,22,17,0.29411764705882354,-0.2767529411764706,-4.7048,0.5437902412535878,-6.7828
MAE,8,0.75,,1,43,0.5116279069767442,0.1874604651162791,8.0608,1.6340895503602781,-2.5784000000000002
MAE,8,0.75,,2,1,1.0,0.03560000000000001,0.03560000000000001,inf,0.0
MAE,8,0.75,,3,38,0.39473684210526316,-0.09782105263157892,-3.717199999999999,0.7866277868344317,-5.9872
MAE,8,0.75,,4,1,1.0,0.6056,0.6056,inf,0.0
MAE,8,0.75,,5,43,0.4418604651162791,0.009320930232558172,0.4008000000000014,1.0232947412470361,-3.6015999999999995
MAE,8,0.75,,6,69,0.5507246376811594,0.1708173913043478,11.786399999999999,1.5626933506473668,-6.512400000000001
MAE,8,0.75,,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
MAE,8,0.75,,8,6,0.6666666666666666,0.5472666666666667,3.2836,4.694419441944195,-0.6244000000000001
MAE,8,0.75,,9,40,0.25,-0.36515000000000003,-14.606000000000002,0.36912577747062886,-17.336400000000005
MAE,8,0.75,,10,41,0.5609756097560976,0.27169756097560976,11.1396,1.850403078050568,-4.3176000000000005
MAE,8,0.75,,11,35,0.2571428571428571,-0.3032571428571428,-10.613999999999997,0.4038552267978703,-11.4308
MAE,8,0.75,,12,43,0.4186046511627907,-0.06021395348837209,-2.5892,0.8871808278867102,-5.735200000000001
MAE,8,0.75,,13,1,0.0,-1.7644,-1.7644,0.0,0.0
MAE,8,0.75,,14,44,0.5454545454545454,0.3301454545454546,14.526400000000002,1.912576956904134,-2.9276
MAE,8,0.75,,15,5,0.4,0.007600000000000007,0.038000000000000034,1.0112652674018736,-1.5444
MAE,8,0.75,,16,8,0.625,0.46435000000000004,3.7148000000000003,3.391707442698944,-1.5532000000000004
MAE,8,0.75,,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
MAE,8,0.75,,18,20,0.35,0.012100000000000017,0.24200000000000033,1.0332545484527018,-4.4959999999999996
MAE,8,0.75,,19,2,0.5,0.8805999999999999,1.7611999999999999,2.1629688325409404,0.0
MAE,8,0.75,,20,71,0.49295774647887325,0.1263042253521127,8.967600000000001,1.2821029054623698,-7.4108
MAE,8,0.75,,21,1,1.0,2.7156000000000002,2.7156000000000002,inf,0.0
MAE,8,0.75,,22,17,0.29411764705882354,-0.1449882352941176,-2.4647999999999994,0.7609960437514545,-5.812799999999999
MAE,8,1.0,,1,43,0.5813953488372093,0.2528093023255814,10.870800000000001,1.922881010594947,-2.727599999999999
MAE,8,1.0,,2,1,0.0,-1.0444,-1.0444,0.0,0.0
MAE,8,1.0,,3,38,0.3684210526315789,-0.15308421052631577,-5.817199999999999,0.6945646238501282,-5.647199999999999
MAE,8,1.0,,4,1,1.0,0.0456,0.0456,inf,0.0
MAE,8,1.0,,5,43,0.4418604651162791,-0.0009116279069767206,-0.039199999999998986,0.997778483021263,-3.601599999999999
MAE,8,1.0,,6,69,0.5507246376811594,0.14531014492753622,10.026399999999999,1.4215181784549158,-7.2424
MAE,8,1.0,,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
MAE,8,1.0,,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
MAE,8,1.0,,9,40,0.3,-0.24815,-9.926,0.5464100314396433,-12.9864
MAE,8,1.0,,10,41,0.5609756097560976,0.30730731707317077,12.5996,1.9424348502528197,-4.3176
MAE,8,1.0,,11,35,0.2857142857142857,-0.38782857142857136,-13.573999999999998,0.3627230046948357,-14.390799999999995
MAE,8,1.0,,12,43,0.4883720930232558,0.0032744186046511996,0.1408000000000016,1.0059618576606484,-5.5608
MAE,8,1.0,,13,1,0.0,-1.7644,-1.7644,0.0,0.0
MAE,8,1.0,,14,44,0.5681818181818182,0.36991818181818187,16.276400000000002,1.9726777262513744,-3.041999999999998
MAE,8,1.0,,15,5,0.4,-0.08639999999999999,-0.43199999999999994,0.88759367194005,-1.5444
MAE,8,1.0,,16,8,0.625,0.3681,2.9448,2.2675619834710745,-2.3232000000000004
MAE,8,1.0,,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
MAE,8,1.0,,18,20,0.35,-0.13640000000000002,-2.728,0.7337809352798814,-7.465999999999999
MAE,8,1.0,,19,2,0.5,0.09560000000000002,0.19120000000000004,1.1262546222926573,0.0
MAE,8,1.0,,20,71,0.4507042253521127,0.09376901408450705,6.6576,1.1807087640059064,-7.425999999999995
MAE,8,1.0,,21,1,1.0,2.7156000000000002,2.7156000000000002,inf,0.0
MAE,8,1.0,,22,17,0.29411764705882354,-0.17439999999999997,-2.9647999999999994,0.7258064516129031,-6.312799999999999
MAE,10,0.25,,1,43,0.4418604651162791,0.071646511627907,3.080800000000001,1.3088335538714464,-2.6575999999999995
MAE,10,0.25,,2,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
MAE,10,0.25,,3,38,0.39473684210526316,0.05744210526315794,2.1828000000000016,1.1545760983485827,-5.167199999999999
MAE,10,0.25,,4,1,1.0,0.3356,0.3356,inf,0.0
MAE,10,0.25,,5,43,0.3953488372093023,-0.04881860465116274,-2.099199999999998,0.8751546293653062,-6.139199999999999
MAE,10,0.25,,6,69,0.4782608695652174,0.11270144927536235,7.776400000000002,1.3825387143110128,-5.746800000000002
MAE,10,0.25,,7,3,0.3333333333333333,-0.3310666666666667,-0.9932,0.07073353293413173,-1.0688
MAE,10,0.25,,8,6,0.6666666666666666,0.33726666666666666,2.0236,3.895821408128221,-0.4343999999999999
MAE,10,0.25,,9,40,0.3,-0.33865,-13.546,0.33803119746667193,-15.2928
MAE,10,0.25,,10,41,0.6097560975609756,0.24633170731707313,10.099599999999999,1.8237577893054062,-3.9132000000000007
MAE,10,0.25,,11,35,0.34285714285714286,-0.21125714285714287,-7.394,0.49360326548502864,-10.3156
MAE,10,0.25,,12,43,0.37209302325581395,-0.06788837209302326,-2.9192,0.8584204706384464,-5.714
MAE,10,0.25,,13,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
MAE,10,0.25,,14,44,0.5,0.05900909090909091,2.5964,1.1574835626076623,-4.009600000000001
MAE,10,0.25,,15,5,0.2,-0.36839999999999995,-1.8419999999999999,0.48077573570864807,-1.3744
MAE,10,0.25,,16,8,0.5,0.31435,2.5148,3.4005345551737305,-1.0476
MAE,10,0.25,,17,5,0.6,1.0715999999999997,5.357999999999999,5.189865498905223,-0.8444000000000003
MAE,10,0.25,,18,20,0.35,-0.08139999999999999,-1.6279999999999997,0.8132427843803056,-7.3359999999999985
MAE,10,0.25,,19,2,0.5,-0.1843999999999999,-0.3687999999999998,0.8440196244290307,0.0
MAE,10,0.25,,20,71,0.4647887323943662,0.018839436619718358,1.3376000000000035,1.0423596772354737,-11.2192
MAE,10,0.25,,21,1,1.0,3.3256,3.3256,inf,0.0
MAE,10,0.25,,22,17,0.35294117647058826,-0.3055764705882353,-5.1948,0.4845610414351484,-5.8008
MAE,10,0.5,,1,43,0.4883720930232558,0.1704837209302326,7.330800000000002,1.6827732657775127,-1.977599999999999
MAE,10,0.5,,2,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
MAE,10,0.5,,3,38,0.3684210526315789,0.01875789473684214,0.7128000000000013,1.049139642620781,-5.3172
MAE,10,0.5,,4,1,1.0,0.3356,0.3356,inf,0.0
MAE,10,0.5,,5,43,0.4186046511627907,-0.03137674418604648,-1.3491999999999988,0.9196426444312094,-6.0592
MAE,10,0.5,,6,69,0.5362318840579711,0.15965797101449275,11.016399999999999,1.5293597555115612,-4.872400000000001
MAE,10,0.5,,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
MAE,10,0.5,,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
MAE,10,0.5,,9,40,0.25,-0.3424,-13.696,0.3712239463777431,-16.416400000000003
MAE,10,0.5,,10,41,0.5365853658536586,0.1985268292682927,8.139600000000002,1.6077230916258514,-4.2376000000000005
MAE,10,0.5,,11,35,0.34285714285714286,-0.1978285714285714,-6.9239999999999995,0.5277330641420893,-9.705600000000002
MAE,10,0.5,,12,43,0.4186046511627907,-0.012074418604651171,-0.5192000000000003,0.9743604938271604,-5.5008
MAE,10,0.5,,13,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
MAE,10,0.5,,14,44,0.4772727272727273,0.10014545454545458,4.406400000000001,1.2389432357981045,-4.000800000000001
MAE,10,0.5,,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
MAE,10,0.5,,16,8,0.625,0.5656,4.5248,7.088266953713671,-0.7432000000000007
MAE,10,0.5,,17,5,0.6,0.5736,2.868,3.242727557084767,-0.8443999999999998
MAE,10,0.5,,18,20,0.4,-0.09489999999999996,-1.8979999999999992,0.7757243465519686,-6.436
MAE,10,0.5,,19,2,0.5,-0.1843999999999999,-0.3687999999999998,0.8440196244290307,0.0
MAE,10,0.5,,20,71,0.4507042253521127,0.016304225352112702,1.157600000000002,1.0342468995550507,-10.749199999999998
MAE,10,0.5,,21,1,1.0,3.3256,3.3256,inf,0.0
MAE,10,0.5,,22,17,0.23529411764705882,-0.36969411764705873,-6.284799999999999,0.4367045495285555,-6.2128
MAE,10,0.75,,1,43,0.5581395348837209,0.22304186046511632,9.590800000000002,1.7963399647945797,-2.4875999999999987
MAE,10,0.75,,2,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
MAE,10,0.75,,3,38,0.39473684210526316,-0.054663157894736816,-2.077199999999999,0.8782500644737768,-5.937199999999999
MAE,10,0.75,,4,1,1.0,0.3356,0.3356,inf,0.0
MAE,10,0.75,,5,43,0.4186046511627907,-0.01579534883720926,-0.6791999999999982,0.9613651877133105,-5.9992
MAE,10,0.75,,6,69,0.5507246376811594,0.18139710144927532,12.516399999999997,1.600987208543004,-5.0196000000000005
MAE,10,0.75,,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
MAE,10,0.75,,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
MAE,10,0.75,,9,40,0.3,-0.35714999999999997,-14.285999999999998,0.38826370690098144,-16.616400000000002
MAE,10,0.75,,10,41,0.5365853658536586,0.22072195121951224,9.049600000000002,1.6701620308658434,-4.2376000000000005
MAE,10,0.75,,11,35,0.2857142857142857,-0.33525714285714286,-11.734,0.3840419947506561,-12.550799999999999
MAE,10,0.75,,12,43,0.4418604651162791,-0.021144186046511623,-0.9091999999999998,0.9573257735055573,-5.5008
MAE,10,0.75,,13,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
MAE,10,0.75,,14,44,0.5227272727272727,0.24014545454545455,10.5664,1.590222539994638,-4.000799999999998
MAE,10,0.75,,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
MAE,10,0.75,,16,8,0.625,0.5656,4.5248,7.088266953713671,-0.7432000000000007
MAE,10,0.75,,17,5,0.6,0.7676,3.8379999999999996,4.001251172974664,-0.8443999999999998
MAE,10,0.75,,18,20,0.4,-0.07089999999999999,-1.4179999999999997,0.8421427617224029,-6.156
MAE,10,0.75,,19,2,0.5,-0.1843999999999999,-0.3687999999999998,0.8440196244290307,0.0
MAE,10,0.75,,20,71,0.43661971830985913,0.04813521126760565,3.417600000000001,1.0942630185348627,-7.410800000000001
MAE,10,0.75,,21,1,1.0,3.3256,3.3256,inf,0.0
MAE,10,0.75,,22,17,0.29411764705882354,-0.1773411764705882,-3.0147999999999993,0.7224656626284198,-5.402
