window,direction,horizon_bars,quantile,mfe_points,mae_points,validation_start,validation_end
21,short_reversion,3,0.75,24.25,-10.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,3,0.9,70.25,-3.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,5,0.1,1.5,-82.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,5,0.25,5.0,-47.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,5,0.5,12.25,-27.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,5,0.75,36.5,-14.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,5,0.9,127.94999999999993,-6.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,10,0.1,2.25,-138.89999999999998,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,10,0.25,6.5,-81.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,10,0.5,18.75,-47.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,10,0.75,74.0,-25.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,10,0.9,216.64999999999998,-9.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,20,0.1,3.0,-239.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,20,0.25,8.75,-137.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,20,0.5,33.25,-81.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,20,0.75,148.5,-44.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,20,0.9,391.04999999999995,-15.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,30,0.1,3.75,-311.9,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,30,0.25,10.75,-187.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,30,0.5,54.0,-116.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,30,0.75,227.0,-58.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,30,0.9,488.9999999999999,-18.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,60,0.1,5.5,-519.9,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,60,0.25,19.75,-315.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,60,0.5,117.5,-191.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,60,0.75,433.75,-92.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,60,0.9,679.8,-27.100000000000023,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
22,long_reversion,1,0.1,0.75,-19.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,1,0.25,2.0,-11.375,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,1,0.5,4.5,-6.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,1,0.75,9.0,-2.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,1,0.9,20.80000000000001,-0.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,3,0.1,1.25,-37.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,3,0.25,3.25,-21.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,3,0.5,7.5,-12.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,3,0.75,17.75,-7.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,3,0.9,50.85000000000002,-2.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,5,0.1,1.6000000000000014,-49.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,5,0.25,4.0,-30.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,5,0.5,9.25,-18.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,5,0.75,30.625,-10.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,5,0.9,76.75,-4.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,10,0.1,2.25,-82.8,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,10,0.25,5.875,-48.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,10,0.5,16.25,-30.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,10,0.75,50.25,-16.375,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,10,0.9,125.50000000000003,-6.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,20,0.1,3.25,-127.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,20,0.25,8.0,-75.875,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,20,0.5,28.75,-47.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,20,0.75,76.625,-25.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,20,0.9,195.65000000000003,-10.349999999999994,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,30,0.1,3.3500000000000014,-188.15,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,30,0.25,9.375,-99.875,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,30,0.5,39.25,-62.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,30,0.75,119.75,-34.125,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,30,0.9,217.85000000000002,-14.099999999999994,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,60,0.1,5.75,-403.45,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,60,0.25,22.125,-174.625,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,60,0.5,75.5,-99.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,60,0.75,187.25,-52.375,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,60,0.9,315.45000000000005,-17.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,1,0.1,0.5,-17.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,1,0.25,1.5,-10.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,1,0.5,4.0,-5.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,1,0.75,8.75,-2.375,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,1,0.9,22.5,-0.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,3,0.1,0.75,-33.8,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,3,0.25,2.5,-20.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,3,0.5,6.5,-12.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,3,0.75,19.875,-6.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,3,0.9,55.200000000000045,-2.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,5,0.1,1.0,-45.05,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,5,0.25,3.125,-29.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,5,0.5,9.0,-18.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,5,0.75,33.375,-10.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,5,0.9,81.80000000000001,-3.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,10,0.1,1.75,-81.8,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,10,0.25,5.25,-47.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,10,0.5,18.0,-31.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,10,0.75,59.125,-16.5,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,10,0.9,120.25000000000006,-5.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,20,0.1,2.5,-157.95,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,20,0.25,8.25,-83.75,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,20,0.5,39.75,-48.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,20,0.75,92.875,-24.375,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,20,0.9,172.4000000000001,-9.25,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,30,0.1,3.25,-212.94999999999996,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,30,0.25,11.25,-123.625,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,30,0.5,51.75,-63.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,30,0.75,119.0,-29.625,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,30,0.9,202.75,-12.699999999999989,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,60,0.1,4.0,-313.54999999999995,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,60,0.25,23.25,-188.125,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,60,0.5,86.0,-111.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,60,0.75,191.125,-50.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,60,0.9,392.9000000000002,-22.0,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
