window,feature,feature_value,horizon_bars,observations,mean_future_points,median_future_points,positive_probability,cost_covered_probability
13,vwap_distance_bucket,>=2,1,700,-0.25607142857142856,0.125,0.5,0.4042857142857143
13,vwap_distance_bucket,>=2,3,700,-0.8392857142857143,0.25,0.51,0.4471428571428571
13,vwap_distance_bucket,>=2,5,700,-2.5485714285714285,0.5,0.5157142857142857,0.4714285714285714
13,vwap_distance_bucket,>=2,10,700,-4.229642857142857,0.5,0.51,0.47714285714285715
13,vwap_distance_bucket,>=2,20,700,0.31642857142857145,-0.5,0.4857142857142857,0.47
13,vwap_distance_bucket,>=2,30,700,-0.6517857142857143,0.5,0.5085714285714286,0.49142857142857144
13,vwap_distance_bucket,>=2,60,700,-2.2857142857142856,5.25,0.56,0.5528571428571428
13,ou_residual_bucket,<=-2,1,1677,-0.3106738223017293,0.25,0.5146094215861657,0.4460345855694693
13,ou_residual_bucket,<=-2,3,1677,-0.02191413237924866,1.0,0.5354800238521169,0.49433512224209897
13,ou_residual_bucket,<=-2,5,1677,-0.3719439475253429,1.5,0.5462134764460346,0.5175909361955874
13,ou_residual_bucket,<=-2,10,1677,-0.7055754323196184,1.75,0.5396541443053071,0.518783542039356
13,ou_residual_bucket,<=-2,20,1677,1.9598986285032796,3.25,0.5491949910554562,0.5366726296958855
13,ou_residual_bucket,<=-2,30,1677,-2.255813953488372,3.5,0.5366726296958855,0.5259391771019678
13,ou_residual_bucket,<=-2,60,1677,-4.840190816935003,4.0,0.5360763267740012,0.5259391771019678
13,ou_residual_bucket,-2:-1,1,2204,0.14813974591651544,0.0,0.4981851179673321,0.4246823956442831
13,ou_residual_bucket,-2:-1,3,2204,-0.5414019963702359,0.25,0.5068058076225045,0.4587114337568058
13,ou_residual_bucket,-2:-1,5,2204,-0.6361161524500908,0.5,0.5104355716878403,0.47368421052631576
13,ou_residual_bucket,-2:-1,10,2204,-0.6339609800362976,0.5,0.5054446460980037,0.48366606170598914
13,ou_residual_bucket,-2:-1,20,2204,0.5073729582577132,1.0,0.5131578947368421,0.4981851179673321
13,ou_residual_bucket,-2:-1,30,2204,-0.6413339382940109,1.25,0.5136116152450091,0.5009074410163339
13,ou_residual_bucket,-2:-1,60,2204,-1.943284936479129,3.75,0.5290381125226861,0.5222323049001815
13,half_life_bucket,<=5,1,1688,-0.27428909952606634,0.0,0.49644549763033174,0.43661137440758296
13,half_life_bucket,<=5,3,1688,-1.0931575829383886,0.5,0.5136255924170616,0.4786729857819905
13,half_life_bucket,<=5,5,1688,-1.8430094786729858,0.25,0.5041469194312796,0.4721563981042654
13,half_life_bucket,<=5,10,1688,-2.371149289099526,0.25,0.5029620853080569,0.4792654028436019
13,half_life_bucket,<=5,20,1688,-2.6633590047393363,1.0,0.5082938388625592,0.4958530805687204
13,half_life_bucket,<=5,30,1688,-8.416765402843602,-0.75,0.48696682464454977,0.47571090047393366
13,half_life_bucket,<=5,60,1688,-11.811167061611375,1.0,0.5071090047393365,0.4958530805687204
13,vol_ratio_bucket,<=0.5,1,2446,-0.07818887980376124,0.0,0.4946852003270646,0.4206868356500409
13,vol_ratio_bucket,<=0.5,3,2446,-0.3899223221586263,0.25,0.5049059689288634,0.45666394112837283
13,vol_ratio_bucket,<=0.5,5,2446,-1.061733442354865,0.25,0.5028618152085037,0.4689288634505315
13,vol_ratio_bucket,<=0.5,10,2446,-1.1236713000817662,0.5,0.509403107113655,0.48814390842191335
13,vol_ratio_bucket,<=0.5,20,2446,1.141455437448896,1.5,0.517988552739166,0.5053147996729354
13,vol_ratio_bucket,<=0.5,30,2446,-0.991107931316435,2.25,0.5208503679476697,0.508585445625511
13,vol_ratio_bucket,<=0.5,60,2446,-2.748671300081766,4.0,0.5310711365494685,0.5233033524121014
13,vol_ratio_bucket,0.5:0.75,1,1172,-0.1648890784982935,0.5,0.5179180887372014,0.4453924914675768
13,vol_ratio_bucket,0.5:0.75,3,1172,-0.8383105802047781,0.75,0.5341296928327645,0.48890784982935154
13,vol_ratio_bucket,0.5:0.75,5,1172,-0.6241467576791809,1.5,0.5537542662116041,0.5221843003412969
13,vol_ratio_bucket,0.5:0.75,10,1172,-1.1945392491467577,1.5,0.5341296928327645,0.5093856655290102
13,vol_ratio_bucket,0.5:0.75,20,1172,-0.28647610921501704,2.25,0.5435153583617748,0.5290102389078498
13,vol_ratio_bucket,0.5:0.75,30,1172,-4.099616040955631,1.625,0.5196245733788396,0.5068259385665529
13,vol_ratio_bucket,0.5:0.75,60,1172,-7.328284982935154,3.875,0.53839590443686,0.5281569965870307
13,vol_ratio_bucket,0.75:1.0,1,263,0.7224334600760456,1.25,0.5475285171102662,0.5057034220532319
13,vol_ratio_bucket,0.75:1.0,3,263,2.685361216730038,3.5,0.5855513307984791,0.5703422053231939
13,vol_ratio_bucket,0.75:1.0,5,263,4.9534220532319395,4.25,0.6159695817490495,0.5817490494296578
13,vol_ratio_bucket,0.75:1.0,10,263,5.961977186311787,3.25,0.55893536121673,0.5513307984790875
13,vol_ratio_bucket,0.75:1.0,20,263,7.409695817490494,7.0,0.5627376425855514,0.5399239543726235
13,vol_ratio_bucket,0.75:1.0,30,263,7.728136882129277,6.0,0.5665399239543726,0.5627376425855514
13,vol_ratio_bucket,0.75:1.0,60,263,11.072243346007605,3.0,0.5133079847908745,0.5095057034220533
14,vwap_distance_bucket,<=-2,1,2203,0.2705401724920563,0.25,0.5056740807989106,0.4507489786654562
14,vwap_distance_bucket,<=-2,3,2203,1.017703132092601,0.75,0.5183840217884703,0.4911484339536995
14,vwap_distance_bucket,<=-2,5,2203,1.6504766227871084,1.25,0.5265546981389015,0.5002269632319565
14,vwap_distance_bucket,<=-2,10,2203,3.775079437131185,1.25,0.5179300953245575,0.5020426690876079
14,vwap_distance_bucket,<=-2,20,2203,4.843735814798003,-0.5,0.49160236041761235,0.48161597821152974
14,vwap_distance_bucket,<=-2,30,2203,6.5546981389014976,3.0,0.5279164775306401,0.5174761688606446
14,vwap_distance_bucket,<=-2,60,2203,17.21084884248752,15.25,0.5846572855197458,0.5792101679527917
14,vwap_distance_bucket,-2:-1,1,361,0.019390581717451522,0.0,0.4986149584487535,0.45706371191135736
14,vwap_distance_bucket,-2:-1,3,361,-0.9300554016620498,0.75,0.5207756232686981,0.4792243767313019
14,vwap_distance_bucket,-2:-1,5,361,-1.0006925207756232,1.25,0.5152354570637119,0.5013850415512465
14,vwap_distance_bucket,-2:-1,10,361,-2.587257617728532,2.75,0.5235457063711911,0.5152354570637119
14,vwap_distance_bucket,-2:-1,20,361,-6.533240997229917,0.5,0.5041551246537396,0.49584487534626037
14,vwap_distance_bucket,-2:-1,30,361,-2.6371191135734073,1.25,0.5096952908587258,0.5013850415512465
14,vwap_distance_bucket,-2:-1,60,361,-10.76939058171745,0.0,0.4986149584487535,0.48753462603878117
14,vwap_distance_bucket,-1:0,1,289,0.6608996539792388,0.75,0.5432525951557093,0.47750865051903113
14,vwap_distance_bucket,-1:0,3,289,0.4982698961937716,2.0,0.5501730103806228,0.5224913494809689
14,vwap_distance_bucket,-1:0,5,289,0.36764705882352944,1.25,0.5363321799307958,0.5017301038062284
14,vwap_distance_bucket,-1:0,10,289,-1.8615916955017302,2.5,0.532871972318339,0.5155709342560554
14,vwap_distance_bucket,-1:0,20,289,-2.917820069204152,1.0,0.5190311418685121,0.4982698961937716
14,vwap_distance_bucket,-1:0,30,289,-3.679930795847751,2.25,0.5294117647058824,0.5224913494809689
14,vwap_distance_bucket,-1:0,60,289,-2.327854671280277,9.75,0.5813148788927336,0.5743944636678201
14,vwap_distance_bucket,0:1,1,262,1.6488549618320612,1.25,0.5801526717557252,0.5038167938931297
14,vwap_distance_bucket,0:1,3,262,2.9723282442748094,1.75,0.5610687022900763,0.5343511450381679
14,vwap_distance_bucket,0:1,5,262,3.8406488549618323,2.625,0.5687022900763359,0.5458015267175572
14,vwap_distance_bucket,0:1,10,262,3.109732824427481,3.5,0.5572519083969466,0.5343511450381679
14,vwap_distance_bucket,0:1,20,262,-0.8501908396946565,3.5,0.549618320610687,0.5381679389312977
14,vwap_distance_bucket,0:1,30,262,0.36354961832061067,4.25,0.5534351145038168,0.5305343511450382
14,vwap_distance_bucket,0:1,60,262,6.3606870229007635,9.25,0.5954198473282443,0.583969465648855
14,vwap_distance_bucket,1:2,1,182,-0.24587912087912087,0.625,0.521978021978022,0.46703296703296704
14,vwap_distance_bucket,1:2,3,182,1.2527472527472527,1.625,0.554945054945055,0.5164835164835165
14,vwap_distance_bucket,1:2,5,182,1.9629120879120878,2.0,0.5384615384615384,0.510989010989011
14,vwap_distance_bucket,1:2,10,182,3.0123626373626373,2.625,0.5384615384615384,0.521978021978022
14,vwap_distance_bucket,1:2,20,182,2.103021978021978,0.5,0.521978021978022,0.489010989010989
14,vwap_distance_bucket,1:2,30,182,4.876373626373627,2.875,0.5659340659340659,0.5384615384615384
14,vwap_distance_bucket,1:2,60,182,6.177197802197802,5.75,0.554945054945055,0.5494505494505495
14,vwap_distance_bucket,>=2,1,773,0.09120310478654592,0.5,0.5226390685640362,0.4385510996119017
14,vwap_distance_bucket,>=2,3,773,0.4408150064683053,0.5,0.5265200517464425,0.4670116429495472
14,vwap_distance_bucket,>=2,5,773,2.0866752910737385,1.5,0.5523932729624839,0.517464424320828
14,vwap_distance_bucket,>=2,10,773,5.776196636481242,4.0,0.5989650711513583,0.5717981888745148
14,vwap_distance_bucket,>=2,20,773,8.902005174644243,3.25,0.5549805950840879,0.536869340232859
14,vwap_distance_bucket,>=2,30,773,8.407826649417853,3.75,0.553686934023286,0.5420439844760673
14,vwap_distance_bucket,>=2,60,773,11.530077619663649,2.75,0.5304010349288486,0.517464424320828
14,ou_residual_bucket,<=-2,1,1778,0.3914510686164229,0.75,0.53037120359955,0.4797525309336333
14,ou_residual_bucket,<=-2,3,1778,1.187289088863892,1.75,0.5494938132733408,0.5196850393700787
14,ou_residual_bucket,<=-2,5,1778,1.7102080989876265,2.25,0.5421822272215973,0.5224971878515186
14,ou_residual_bucket,<=-2,10,1778,3.060461192350956,3.75,0.5545556805399325,0.5399325084364455
14,ou_residual_bucket,<=-2,20,1778,3.2095050618672665,1.625,0.5174353205849269,0.5028121484814398
14,ou_residual_bucket,<=-2,30,1778,2.5819741282339708,3.0,0.5331833520809899,0.5202474690663667
14,ou_residual_bucket,<=-2,60,1778,8.887514060742408,9.75,0.5596175478065242,0.5539932508436446
14,ou_residual_bucket,-2:-1,1,2292,0.2424738219895288,0.25,0.5056719022687609,0.43586387434554974
14,ou_residual_bucket,-2:-1,3,2292,0.5614092495636999,0.5,0.5091623036649214,0.4698952879581152
14,ou_residual_bucket,-2:-1,5,2292,1.4470986038394416,1.0,0.5283595113438045,0.4952006980802792
14,ou_residual_bucket,-2:-1,10,2292,3.154886561954625,1.375,0.5257417102966842,0.5052356020942408
14,ou_residual_bucket,-2:-1,20,2292,3.8410776614310644,0.75,0.5074171029668412,0.4952006980802792
14,ou_residual_bucket,-2:-1,30,2292,6.682264397905759,3.25,0.5357766143106457,0.524869109947644
14,ou_residual_bucket,-2:-1,60,2292,12.764616055846423,9.75,0.5706806282722513,0.5610820244328097
14,half_life_bucket,<=5,1,1688,0.3739632701421801,0.25,0.509478672985782,0.4484597156398104
14,half_life_bucket,<=5,3,1688,0.7790284360189573,0.25,0.5023696682464455,0.4650473933649289
14,half_life_bucket,<=5,5,1688,1.1963862559241707,0.625,0.5171800947867299,0.48696682464454977
14,half_life_bucket,<=5,10,1688,2.8707049763033177,2.0,0.533175355450237,0.5154028436018957
14,half_life_bucket,<=5,20,1688,4.019549763033176,1.25,0.509478672985782,0.5005924170616114
14,half_life_bucket,<=5,30,1688,6.478376777251185,3.625,0.5379146919431279,0.5272511848341233
14,half_life_bucket,<=5,60,1688,11.09478672985782,6.0,0.5420616113744076,0.5355450236966824
14,vol_ratio_bucket,<=0.5,1,2475,0.21313131313131314,0.25,0.5155555555555555,0.44646464646464645
14,vol_ratio_bucket,<=0.5,3,2475,0.76010101010101,0.5,0.5195959595959596,0.4783838383838384
14,vol_ratio_bucket,<=0.5,5,2475,1.7852525252525253,1.5,0.5377777777777778,0.5074747474747475
14,vol_ratio_bucket,<=0.5,10,2475,3.3735353535353534,1.5,0.5228282828282829,0.5046464646464647
14,vol_ratio_bucket,<=0.5,20,2475,4.092020202020202,-0.25,0.49696969696969695,0.48444444444444446
14,vol_ratio_bucket,<=0.5,30,2475,6.045353535353535,2.5,0.5268686868686868,0.5151515151515151
14,vol_ratio_bucket,<=0.5,60,2475,11.141010101010101,6.25,0.5494949494949495,0.5402020202020202
14,vol_ratio_bucket,0.5:0.75,1,1336,0.43843562874251496,0.25,0.5104790419161677,0.4573353293413174
14,vol_ratio_bucket,0.5:0.75,3,1336,0.9837200598802395,1.25,0.5329341317365269,0.5052395209580839
14,vol_ratio_bucket,0.5:0.75,5,1336,1.4900823353293413,1.25,0.5254491017964071,0.5014970059880239
14,vol_ratio_bucket,0.5:0.75,10,1336,2.6433383233532934,3.25,0.5576347305389222,0.5374251497005988
14,vol_ratio_bucket,0.5:0.75,20,1336,3.478854790419162,2.5,0.5299401197604791,0.5172155688622755
14,vol_ratio_bucket,0.5:0.75,30,1336,2.7670284431137726,4.25,0.5449101796407185,0.5336826347305389
14,vol_ratio_bucket,0.5:0.75,60,1336,10.20059880239521,12.625,0.5815868263473054,0.5763473053892215
14,vol_ratio_bucket,0.75:1.0,1,259,0.5347490347490348,1.75,0.555984555984556,0.525096525096525
14,vol_ratio_bucket,0.75:1.0,3,259,0.7808880308880309,2.5,0.5637065637065637,0.5482625482625483
14,vol_ratio_bucket,0.75:1.0,5,259,-0.1998069498069498,3.0,0.5482625482625483,0.5328185328185329
14,vol_ratio_bucket,0.75:1.0,10,259,3.055984555984556,6.0,0.5868725868725869,0.583011583011583
14,vol_ratio_bucket,0.75:1.0,20,259,-1.024131274131274,5.25,0.5598455598455598,0.5366795366795367
14,vol_ratio_bucket,0.75:1.0,30,259,4.816602316602316,5.5,0.555984555984556,0.5405405405405406
14,vol_ratio_bucket,0.75:1.0,60,259,14.88996138996139,27.0,0.640926640926641,0.6332046332046332
15,vwap_distance_bucket,<=-2,1,1728,0.09013310185185185,0.0,0.4976851851851852,0.4479166666666667
15,vwap_distance_bucket,<=-2,3,1728,-0.4609375,0.0,0.4988425925925926,0.4693287037037037
15,vwap_distance_bucket,<=-2,5,1728,-0.35951967592592593,0.5,0.5075231481481481,0.4849537037037037
15,vwap_distance_bucket,<=-2,10,1728,-0.29759837962962965,0.375,0.5040509259259259,0.4878472222222222
15,vwap_distance_bucket,<=-2,20,1728,0.9891493055555556,1.25,0.5190972222222222,0.5011574074074074
15,vwap_distance_bucket,<=-2,30,1728,-4.344328703703703,-0.875,0.48726851851851855,0.47337962962962965
15,vwap_distance_bucket,<=-2,60,1728,-4.353298611111111,0.0,0.4994212962962963,0.4965277777777778
15,vwap_distance_bucket,-2:-1,1,330,0.8469696969696969,1.25,0.5545454545454546,0.5151515151515151
15,vwap_distance_bucket,-2:-1,3,330,1.0212121212121212,3.25,0.6060606060606061,0.5757575757575758
15,vwap_distance_bucket,-2:-1,5,330,2.5053030303030304,5.75,0.6181818181818182,0.5848484848484848
15,vwap_distance_bucket,-2:-1,10,330,2.8727272727272726,5.25,0.5878787878787879,0.5757575757575758
15,vwap_distance_bucket,-2:-1,20,330,-1.387878787878788,-1.5,0.48484848484848486,0.48484848484848486
15,vwap_distance_bucket,-2:-1,30,330,-1.1924242424242424,2.875,0.5151515151515151,0.5060606060606061
15,vwap_distance_bucket,-2:-1,60,330,-1.756060606060606,8.75,0.5424242424242425,0.5393939393939394
15,vwap_distance_bucket,-1:0,1,286,0.8636363636363636,1.0,0.534965034965035,0.4825174825174825
15,vwap_distance_bucket,-1:0,3,286,2.2281468531468533,2.5,0.5769230769230769,0.534965034965035
15,vwap_distance_bucket,-1:0,5,286,3.7403846153846154,2.375,0.5664335664335665,0.527972027972028
15,vwap_distance_bucket,-1:0,10,286,4.916958041958042,3.5,0.5664335664335665,0.5594405594405595
15,vwap_distance_bucket,-1:0,20,286,0.5620629370629371,3.625,0.534965034965035,0.5244755244755245
15,vwap_distance_bucket,-1:0,30,286,-4.013986013986014,3.75,0.5384615384615384,0.5174825174825175
15,vwap_distance_bucket,-1:0,60,286,-1.3216783216783217,4.5,0.534965034965035,0.534965034965035
15,vwap_distance_bucket,0:1,1,225,0.6044444444444445,0.25,0.5155555555555555,0.43555555555555553
15,vwap_distance_bucket,0:1,3,225,3.3466666666666667,2.0,0.56,0.52
15,vwap_distance_bucket,0:1,5,225,5.795555555555556,3.25,0.5911111111111111,0.5644444444444444
15,vwap_distance_bucket,0:1,10,225,7.32,6.25,0.6577777777777778,0.6222222222222222
15,vwap_distance_bucket,0:1,20,225,9.606666666666667,8.25,0.6177777777777778,0.6044444444444445
15,vwap_distance_bucket,0:1,30,225,7.657777777777778,7.75,0.6088888888888889,0.5911111111111111
15,vwap_distance_bucket,0:1,60,225,19.302222222222223,17.0,0.6533333333333333,0.6488888888888888
15,vwap_distance_bucket,1:2,1,202,-0.6423267326732673,-0.5,0.4504950495049505,0.3811881188118812
15,vwap_distance_bucket,1:2,3,202,0.8985148514851485,0.75,0.5346534653465347,0.4752475247524752
15,vwap_distance_bucket,1:2,5,202,-0.5668316831683168,1.375,0.5198019801980198,0.5099009900990099
15,vwap_distance_bucket,1:2,10,202,-0.9603960396039604,1.75,0.5495049504950495,0.5198019801980198
15,vwap_distance_bucket,1:2,20,202,2.7896039603960396,4.5,0.5594059405940595,0.5396039603960396
15,vwap_distance_bucket,1:2,30,202,4.647277227722772,8.0,0.599009900990099,0.5742574257425742
15,vwap_distance_bucket,1:2,60,202,6.5,7.125,0.594059405940594,0.5841584158415841
15,vwap_distance_bucket,>=2,1,935,0.1877005347593583,0.25,0.5165775401069519,0.4213903743315508
15,vwap_distance_bucket,>=2,3,935,0.4264705882352941,0.75,0.5315508021390374,0.4898395721925134
15,vwap_distance_bucket,>=2,5,935,0.6114973262032085,1.5,0.5433155080213904,0.5122994652406417
15,vwap_distance_bucket,>=2,10,935,0.27807486631016043,0.5,0.5165775401069519,0.4844919786096257
15,vwap_distance_bucket,>=2,20,935,0.767379679144385,-0.25,0.49732620320855614,0.4802139037433155
15,vwap_distance_bucket,>=2,30,935,1.3564171122994653,-1.75,0.4770053475935829,0.46203208556149733
15,vwap_distance_bucket,>=2,60,935,3.83903743315508,1.25,0.5144385026737968,0.5016042780748663
15,ou_residual_bucket,<=-2,1,1597,0.20616781465247339,0.25,0.5009392611145899,0.4395742016280526
15,ou_residual_bucket,<=-2,3,1597,0.4932686286787727,1.0,0.532874139010645,0.49906073888541014
15,ou_residual_bucket,<=-2,5,1597,1.241390106449593,2.25,0.5510331872260489,0.5266123982467126
15,ou_residual_bucket,<=-2,10,1597,0.6840951784596118,1.75,0.5403882279273639,0.5184721352536005
15,ou_residual_bucket,<=-2,20,1597,1.6984971822166561,2.25,0.5253600500939261,0.5140889167188478
15,ou_residual_bucket,<=-2,30,1597,-2.947871008140263,1.0,0.5103318722604884,0.4971822166562304
15,ou_residual_bucket,<=-2,60,1597,-2.3768002504696306,3.25,0.5203506574827802,0.5153412648716343
15,ou_residual_bucket,-2:-1,1,2109,0.25355618776671407,0.25,0.5149359886201992,0.44997629208155526
15,ou_residual_bucket,-2:-1,3,2109,0.34293504030346134,0.75,0.5248933143669986,0.4874348032242769
15,ou_residual_bucket,-2:-1,5,2109,0.4997629208155524,1.0,0.525841631104789,0.49786628733997157
15,ou_residual_bucket,-2:-1,10,2109,1.1666666666666667,1.25,0.5244191559981034,0.5040303461356093
15,ou_residual_bucket,-2:-1,20,2109,1.0156472261735419,1.0,0.5158843053579896,0.4973921289710763
15,ou_residual_bucket,-2:-1,30,2109,-0.19476055002370793,0.25,0.5002370791844476,0.48364153627311524
15,ou_residual_bucket,-2:-1,60,2109,2.162754860123281,3.5,0.5272641062114747,0.5211000474158369
15,half_life_bucket,<=5,1,1414,0.07920792079207921,-0.25,0.4893917963224894,0.42857142857142855
15,half_life_bucket,<=5,3,1414,0.010961810466760962,0.5,0.5162659123055162,0.4752475247524752
15,half_life_bucket,<=5,5,1414,0.3626237623762376,2.0,0.5495049504950495,0.5198019801980198
15,half_life_bucket,<=5,10,1414,0.5942362093352193,2.25,0.5487977369165488,0.5233380480905233
15,half_life_bucket,<=5,20,1414,0.1227015558698727,2.75,0.5374823196605375,0.5226308345120226
15,half_life_bucket,<=5,30,1414,-4.545968882602546,0.5,0.5099009900990099,0.49222065063649223
15,half_life_bucket,<=5,60,1414,-1.7975601131541725,6.625,0.5523338048090524,0.5480905233380481
15,vol_ratio_bucket,<=0.5,1,2343,0.21788305591122492,0.25,0.5211267605633803,0.45369184805804524
15,vol_ratio_bucket,<=0.5,3,2343,0.5519632949210413,1.0,0.5360648740930432,0.49765258215962443
15,vol_ratio_bucket,<=0.5,5,2343,1.022300469483568,1.5,0.5369184805804524,0.510456679470764
15,vol_ratio_bucket,<=0.5,10,2343,1.4181604780196329,1.25,0.5245411865130175,0.5027742210840802
15,vol_ratio_bucket,<=0.5,20,2343,1.0683952198036706,1.5,0.5224071702944942,0.5061886470337175
15,vol_ratio_bucket,<=0.5,30,2343,-1.1905676483141272,0.0,0.49765258215962443,0.4827144686299616
15,vol_ratio_bucket,<=0.5,60,2343,1.0296628254374733,4.25,0.5292360221937686,0.5241143832693128
15,vol_ratio_bucket,0.5:0.75,1,1121,0.3537020517395183,0.0,0.4950936663693131,0.4299732381801962
15,vol_ratio_bucket,0.5:0.75,3,1121,0.8490187332738626,1.0,0.5272078501338091,0.49063336306868865
15,vol_ratio_bucket,0.5:0.75,5,1121,1.3334076717216772,2.0,0.5477252453166815,0.5209634255129348
15,vol_ratio_bucket,0.5:0.75,10,1121,0.6652542372881356,1.75,0.5423728813559322,0.52007136485281
15,vol_ratio_bucket,0.5:0.75,20,1121,2.1445138269402317,1.0,0.5147190008920607,0.4977698483496878
15,vol_ratio_bucket,0.5:0.75,30,1121,0.5024531668153435,1.25,0.5209634255129348,0.5022301516503123
15,vol_ratio_bucket,0.5:0.75,60,1121,2.606378233719893,2.75,0.5218554861730598,0.5138269402319358
15,vol_ratio_bucket,0.75:1.0,1,242,-0.17768595041322313,-1.0,0.45454545454545453,0.4380165289256198
15,vol_ratio_bucket,0.75:1.0,3,242,-3.0330578512396693,-2.125,0.45867768595041325,0.45041322314049587
15,vol_ratio_bucket,0.75:1.0,5,242,-3.5268595041322315,-0.25,0.4834710743801653,0.45867768595041325
15,vol_ratio_bucket,0.75:1.0,10,242,-2.1301652892561984,5.0,0.5454545454545454,0.5371900826446281
15,vol_ratio_bucket,0.75:1.0,20,242,-0.21797520661157024,3.875,0.5206611570247934,0.5206611570247934
15,vol_ratio_bucket,0.75:1.0,30,242,-11.951446280991735,-0.125,0.49586776859504134,0.49586776859504134
15,vol_ratio_bucket,0.75:1.0,60,242,-18.87913223140496,-4.875,0.48760330578512395,0.48760330578512395
16,vwap_distance_bucket,<=-2,1,2307,-0.3929345470307759,-0.25,0.4893801473775466,0.4495015171218032
16,vwap_distance_bucket,<=-2,3,2307,-0.8405938448201127,-0.75,0.4798439531859558,0.45947117468573906
16,vwap_distance_bucket,<=-2,5,2307,-0.8048331166016471,-0.5,0.49241439098396184,0.4716081491114001
16,vwap_distance_bucket,<=-2,10,2307,-1.721933246640659,-1.25,0.4872128305158214,0.4763762462071955
16,vwap_distance_bucket,<=-2,20,2307,-1.5992631122670133,-2.75,0.47724317295188556,0.470307758994365
16,vwap_distance_bucket,<=-2,30,2307,-3.4992414390983964,-2.25,0.4846120502817512,0.4798439531859558
16,vwap_distance_bucket,<=-2,60,2307,-14.167208495882099,-6.5,0.4729085392284352,0.4694408322496749
16,vwap_distance_bucket,-2:-1,1,382,-1.1073298429319371,0.0,0.49476439790575916,0.45549738219895286
16,vwap_distance_bucket,-2:-1,3,382,-3.5916230366492146,-1.875,0.46335078534031415,0.43455497382198954
16,vwap_distance_bucket,-2:-1,5,382,-4.290575916230367,-2.0,0.46596858638743455,0.45287958115183247
16,vwap_distance_bucket,-2:-1,10,382,-5.549738219895288,-2.625,0.468586387434555,0.45287958115183247
16,vwap_distance_bucket,-2:-1,20,382,-1.568062827225131,-2.0,0.4895287958115183,0.4869109947643979
16,vwap_distance_bucket,-2:-1,30,382,1.1963350785340314,1.5,0.5130890052356021,0.5052356020942408
16,vwap_distance_bucket,-2:-1,60,382,-9.863874345549739,5.25,0.5261780104712042,0.5209424083769634
16,vwap_distance_bucket,-1:0,1,288,-1.0677083333333333,-1.125,0.4444444444444444,0.4270833333333333
16,vwap_distance_bucket,-1:0,3,288,-1.3272569444444444,-2.0,0.4826388888888889,0.4548611111111111
16,vwap_distance_bucket,-1:0,5,288,-3.337673611111111,-3.0,0.4513888888888889,0.4375
16,vwap_distance_bucket,-1:0,10,288,-6.925347222222222,-2.125,0.4652777777777778,0.4548611111111111
16,vwap_distance_bucket,-1:0,20,288,-6.421006944444445,-5.125,0.4444444444444444,0.4340277777777778
16,vwap_distance_bucket,-1:0,30,288,-7.108506944444445,1.875,0.5069444444444444,0.5034722222222222
16,vwap_distance_bucket,-1:0,60,288,-18.67013888888889,-7.625,0.4548611111111111,0.4479166666666667
16,vwap_distance_bucket,0:1,1,236,-1.083686440677966,-1.625,0.4067796610169492,0.3644067796610169
16,vwap_distance_bucket,0:1,3,236,-0.4004237288135593,-1.25,0.461864406779661,0.4449152542372881
16,vwap_distance_bucket,0:1,5,236,-2.9110169491525424,-4.0,0.4576271186440678,0.4364406779661017
16,vwap_distance_bucket,0:1,10,236,-1.867584745762712,-2.25,0.4788135593220339,0.4449152542372881
16,vwap_distance_bucket,0:1,20,236,-9.46822033898305,-10.875,0.4449152542372881,0.4322033898305085
16,vwap_distance_bucket,0:1,30,236,-21.81673728813559,-4.375,0.4703389830508475,0.4703389830508475
16,vwap_distance_bucket,0:1,60,236,-22.554025423728813,-1.5,0.4830508474576271,0.4830508474576271
16,vwap_distance_bucket,1:2,1,158,-0.6218354430379747,1.25,0.5443037974683544,0.5063291139240507
16,vwap_distance_bucket,1:2,3,158,-1.9082278481012658,-0.375,0.4873417721518987,0.46835443037974683
16,vwap_distance_bucket,1:2,5,158,-1.3955696202531647,4.375,0.5759493670886076,0.5632911392405063
16,vwap_distance_bucket,1:2,10,158,-0.055379746835443035,2.375,0.5316455696202531,0.5253164556962026
16,vwap_distance_bucket,1:2,20,158,-3.6772151898734178,0.75,0.5126582278481012,0.4936708860759494
16,vwap_distance_bucket,1:2,30,158,-12.729430379746836,-0.5,0.4936708860759494,0.4936708860759494
16,vwap_distance_bucket,1:2,60,158,-15.281645569620252,-5.5,0.4620253164556962,0.45569620253164556
16,vwap_distance_bucket,>=2,1,791,1.0986093552465235,0.75,0.5297092288242731,0.47281921618204803
16,vwap_distance_bucket,>=2,3,791,2.3640960809102403,1.25,0.5461441213653603,0.5082174462705437
16,vwap_distance_bucket,>=2,5,791,2.7439949431099873,1.5,0.5322376738305942,0.506953223767383
16,vwap_distance_bucket,>=2,10,791,7.719974715549937,2.5,0.5587863463969659,0.527180783817952
16,vwap_distance_bucket,>=2,20,791,11.49905183312263,3.25,0.5486725663716814,0.5284450063211125
16,vwap_distance_bucket,>=2,30,791,12.769279393173198,6.75,0.5625790139064475,0.5512010113780025
16,vwap_distance_bucket,>=2,60,791,11.353350189633375,2.75,0.5170670037926675,0.5107458912768648
16,ou_residual_bucket,<=-2,1,1699,0.20144202472042377,0.5,0.5120659211300765,0.47616244849911715
16,ou_residual_bucket,<=-2,3,1699,0.3532960565038258,0.75,0.5138316656856975,0.492642731018246
