candidate,event_id,window,timestamp,side,entry,zscore,tp,sl,rr,horizon,tp_level,sl_level,first_tp_bar,first_sl_bar,tp_hit,sl_hit,outcome,resolution,max_favorable_raw,max_adverse_raw
A1,474218,13,2023-07-26 14:55:00+00:00,LONG,15559.0,-2.4686387,50.0,12.5,4.0,3,15609.0,15546.5,,2.0,False,True,LOSS,SL_ONLY,0.75,25.5
A1,474219,13,2023-07-26 14:56:00+00:00,LONG,15559.75,-2.1390338,50.0,12.5,4.0,3,15609.75,15547.25,,1.0,False,True,LOSS,SL_ONLY,-18.75,26.25
A1,474788,13,2023-07-27 16:55:00+00:00,LONG,15826.0,-2.2266307,50.0,12.5,4.0,3,15876.0,15813.5,,,False,False,UNRESOLVED,NEITHER,1.25,5.0
A1,474790,13,2023-07-27 16:57:00+00:00,LONG,15821.0,-2.2600186,50.0,12.5,4.0,3,15871.0,15808.5,,,False,False,UNRESOLVED,NEITHER,14.0,-6.0
A1,475192,13,2023-07-28 16:09:00+00:00,LONG,15860.0,-2.2913256,50.0,12.5,4.0,3,15910.0,15847.5,,,False,False,UNRESOLVED,NEITHER,12.25,-8.0
A1,475249,13,2023-07-28 17:06:00+00:00,LONG,15841.5,-2.0665078,50.0,12.5,4.0,3,15891.5,15829.0,,,False,False,UNRESOLVED,NEITHER,-2.25,4.5
A1,475386,13,2023-07-28 19:23:00+00:00,LONG,15854.25,-2.3036342,50.0,12.5,4.0,3,15904.25,15841.75,,,False,False,UNRESOLVED,NEITHER,6.5,-2.0
A1,475402,13,2023-07-28 19:39:00+00:00,LONG,15843.25,-2.1272404,50.0,12.5,4.0,3,15893.25,15830.75,,,False,False,UNRESOLVED,NEITHER,6.5,-2.5
A1,475406,13,2023-07-28 19:43:00+00:00,LONG,15838.0,-2.1127934,50.0,12.5,4.0,3,15888.0,15825.5,,,False,False,UNRESOLVED,NEITHER,4.75,2.25
A1,475597,13,2023-07-31 15:24:00+00:00,LONG,15853.75,-2.1561036,50.0,12.5,4.0,3,15903.75,15841.25,,,False,False,UNRESOLVED,NEITHER,-5.0,6.5
A1,475598,13,2023-07-31 15:25:00+00:00,LONG,15848.5,-2.5014825,50.0,12.5,4.0,3,15898.5,15836.0,,,False,False,UNRESOLVED,NEITHER,0.25,1.25
A1,475599,13,2023-07-31 15:26:00+00:00,LONG,15847.25,-2.3156688,50.0,12.5,4.0,3,15897.25,15834.75,,,False,False,UNRESOLVED,NEITHER,5.25,-0.75
A1,475852,13,2023-07-31 19:39:00+00:00,LONG,15811.75,-2.1725814,50.0,12.5,4.0,3,15861.75,15799.25,,,False,False,UNRESOLVED,NEITHER,6.0,-2.5
A1,476106,13,2023-08-01 16:23:00+00:00,LONG,15800.0,-2.2524316,50.0,12.5,4.0,3,15850.0,15787.5,,,False,False,UNRESOLVED,NEITHER,3.75,2.5
A1,476694,13,2023-08-02 18:41:00+00:00,LONG,15475.0,-2.3235838,50.0,12.5,4.0,3,15525.0,15462.5,,,False,False,UNRESOLVED,NEITHER,8.75,-1.75
A1,477077,13,2023-08-03 17:34:00+00:00,LONG,15484.75,-2.3761556,50.0,12.5,4.0,3,15534.75,15472.25,,,False,False,UNRESOLVED,NEITHER,1.5,4.5
A1,477078,13,2023-08-03 17:35:00+00:00,LONG,15480.25,-2.668881,50.0,12.5,4.0,3,15530.25,15467.75,,,False,False,UNRESOLVED,NEITHER,7.0,-2.25
A1,477086,13,2023-08-03 17:43:00+00:00,LONG,15476.25,-2.0231662,50.0,12.5,4.0,3,15526.25,15463.75,,,False,False,UNRESOLVED,NEITHER,1.0,7.75
A1,477103,13,2023-08-03 18:00:00+00:00,LONG,15452.0,-2.0678148,50.0,12.5,4.0,3,15502.0,15439.5,,,False,False,UNRESOLVED,NEITHER,7.0,4.75
A1,477104,13,2023-08-03 18:01:00+00:00,LONG,15447.25,-2.2425678,50.0,12.5,4.0,3,15497.25,15434.75,,,False,False,UNRESOLVED,NEITHER,11.75,-8.25
A1,478377,13,2023-08-08 16:44:00+00:00,LONG,15258.0,-2.2132602,50.0,12.5,4.0,3,15308.0,15245.5,,,False,False,UNRESOLVED,NEITHER,3.5,-1.5
A1,478494,13,2023-08-08 18:41:00+00:00,LONG,15298.5,-2.209504,50.0,12.5,4.0,3,15348.5,15286.0,,,False,False,UNRESOLVED,NEITHER,9.75,-2.5
A1,478840,13,2023-08-09 16:57:00+00:00,LONG,15187.75,-3.0140014,50.0,12.5,4.0,3,15237.75,15175.25,,,False,False,UNRESOLVED,NEITHER,7.75,4.25
A1,478903,13,2023-08-09 18:00:00+00:00,LONG,15242.75,-2.380618,50.0,12.5,4.0,3,15292.75,15230.25,,,False,False,UNRESOLVED,NEITHER,11.0,-1.0
A1,478963,13,2023-08-09 19:00:00+00:00,LONG,15269.75,-2.1018252,50.0,12.5,4.0,3,15319.75,15257.25,,,False,False,UNRESOLVED,NEITHER,5.5,1.5
A1,479007,13,2023-08-09 19:44:00+00:00,LONG,15225.25,-2.0384288,50.0,12.5,4.0,3,15275.25,15212.75,,2.0,False,True,LOSS,SL_ONLY,-8.75,29.25
A1,480268,13,2023-08-14 18:15:00+00:00,LONG,15203.0,-2.1011088,50.0,12.5,4.0,3,15253.0,15190.5,,,False,False,UNRESOLVED,NEITHER,-3.0,6.5
A1,480269,13,2023-08-14 18:16:00+00:00,LONG,15200.0,-2.3157682,50.0,12.5,4.0,3,15250.0,15187.5,,,False,False,UNRESOLVED,NEITHER,-1.0,3.5
A1,480270,13,2023-08-14 18:17:00+00:00,LONG,15196.5,-2.5326183,50.0,12.5,4.0,3,15246.5,15184.0,,,False,False,UNRESOLVED,NEITHER,7.0,-1.25
A1,480433,13,2023-08-15 13:30:00+00:00,LONG,15224.0,-5.150038,50.0,12.5,4.0,3,15274.0,15211.5,,,False,False,UNRESOLVED,NEITHER,13.5,7.25
A1,480434,13,2023-08-15 13:31:00+00:00,LONG,15216.75,-3.8781888,50.0,12.5,4.0,3,15266.75,15204.25,,,False,False,UNRESOLVED,NEITHER,20.75,-11.25
A1,480629,13,2023-08-15 16:46:00+00:00,LONG,15160.0,-2.44571,50.0,12.5,4.0,3,15210.0,15147.5,,,False,False,UNRESOLVED,NEITHER,3.0,2.5
A1,481025,13,2023-08-16 15:52:00+00:00,LONG,15052.5,-2.0109546,50.0,12.5,4.0,3,15102.5,15040.0,,,False,False,UNRESOLVED,NEITHER,8.5,-5.25
A1,481636,13,2023-08-17 18:33:00+00:00,LONG,14837.5,-2.055277,50.0,12.5,4.0,3,14887.5,14825.0,,,False,False,UNRESOLVED,NEITHER,6.25,0.75
A1,481647,13,2023-08-17 18:44:00+00:00,LONG,14830.5,-2.0650802,50.0,12.5,4.0,3,14880.5,14818.0,,,False,False,UNRESOLVED,NEITHER,2.0,9.75
A1,482628,13,2023-08-21 20:05:00+00:00,LONG,14969.0,-2.0030353,50.0,12.5,4.0,3,15019.0,14956.5,,,False,False,UNRESOLVED,NEITHER,7.25,-2.0
A1,483265,13,2023-08-23 15:42:00+00:00,LONG,15178.5,-2.0753691,50.0,12.5,4.0,3,15228.5,15166.0,,,False,False,UNRESOLVED,NEITHER,0.5,6.75
A1,483441,13,2023-08-23 18:38:00+00:00,LONG,15189.5,-2.126803,50.0,12.5,4.0,3,15239.5,15177.0,,,False,False,UNRESOLVED,NEITHER,6.25,-4.25
A1,484656,13,2023-08-28 16:23:00+00:00,LONG,14995.5,-2.12212,50.0,12.5,4.0,3,15045.5,14983.0,,,False,False,UNRESOLVED,NEITHER,7.5,1.25
A1,484933,13,2023-08-29 13:30:00+00:00,LONG,15078.5,-5.200818,50.0,12.5,4.0,3,15128.5,15066.0,,,False,False,UNRESOLVED,NEITHER,16.5,-5.0
A1,485088,13,2023-08-29 16:05:00+00:00,LONG,15360.25,-2.0388076,50.0,12.5,4.0,3,15410.25,15347.75,,,False,False,UNRESOLVED,NEITHER,11.75,5.0
A1,485089,13,2023-08-29 16:06:00+00:00,LONG,15355.25,-2.4375103,50.0,12.5,4.0,3,15405.25,15342.75,,,False,False,UNRESOLVED,NEITHER,16.75,-6.5
A1,485134,13,2023-08-29 16:51:00+00:00,LONG,15357.0,-2.3618553,50.0,12.5,4.0,3,15407.0,15344.5,,,False,False,UNRESOLVED,NEITHER,14.5,-11.25
A1,485644,13,2023-08-30 17:51:00+00:00,LONG,15490.25,-2.5758736,50.0,12.5,4.0,3,15540.25,15477.75,,,False,False,UNRESOLVED,NEITHER,-6.75,10.5
A1,486536,13,2023-09-01 17:43:00+00:00,LONG,15485.5,-2.030386,50.0,12.5,4.0,3,15535.5,15473.0,,,False,False,UNRESOLVED,NEITHER,-0.5,3.75
A1,486943,13,2023-09-05 13:30:00+00:00,LONG,15478.25,-5.0931644,50.0,12.5,4.0,3,15528.25,15465.75,,,False,False,UNRESOLVED,NEITHER,4.25,11.25
A1,486944,13,2023-09-05 13:31:00+00:00,LONG,15482.5,-3.4273534,50.0,12.5,4.0,3,15532.5,15470.0,,1.0,False,True,LOSS,SL_ONLY,-8.25,18.0
A1,487063,13,2023-09-05 15:30:00+00:00,LONG,15527.25,-2.2909853,50.0,12.5,4.0,3,15577.25,15514.75,,,False,False,UNRESOLVED,NEITHER,1.75,3.5
A1,487064,13,2023-09-05 15:31:00+00:00,LONG,15523.75,-2.3758147,50.0,12.5,4.0,3,15573.75,15511.25,,,False,False,UNRESOLVED,NEITHER,5.25,-0.75
A1,487070,13,2023-09-05 15:37:00+00:00,LONG,15509.25,-2.0648508,50.0,12.5,4.0,3,15559.25,15496.75,,,False,False,UNRESOLVED,NEITHER,5.0,-2.25
A1,487537,13,2023-09-06 15:54:00+00:00,LONG,15374.5,-2.2504797,50.0,12.5,4.0,3,15424.5,15362.0,,,False,False,UNRESOLVED,NEITHER,7.5,1.5
A1,487538,13,2023-09-06 15:55:00+00:00,LONG,15373.0,-2.2740352,50.0,12.5,4.0,3,15423.0,15360.5,,,False,False,UNRESOLVED,NEITHER,9.0,-6.0
A1,487561,13,2023-09-06 16:18:00+00:00,LONG,15360.25,-2.0390413,50.0,12.5,4.0,3,15410.25,15347.75,,,False,False,UNRESOLVED,NEITHER,-2.75,7.5
A1,487562,13,2023-09-06 16:19:00+00:00,LONG,15357.5,-2.1765375,50.0,12.5,4.0,3,15407.5,15345.0,,,False,False,UNRESOLVED,NEITHER,-4.5,6.5
A1,487563,13,2023-09-06 16:20:00+00:00,LONG,15353.0,-2.4324374,50.0,12.5,4.0,3,15403.0,15340.5,,,False,False,UNRESOLVED,NEITHER,9.0,2.0
A1,487564,13,2023-09-06 16:21:00+00:00,LONG,15352.75,-2.1794822,50.0,12.5,4.0,3,15402.75,15340.25,,,False,False,UNRESOLVED,NEITHER,10.0,1.75
A1,487565,13,2023-09-06 16:22:00+00:00,LONG,15351.0,-2.142451,50.0,12.5,4.0,3,15401.0,15338.5,,,False,False,UNRESOLVED,NEITHER,11.75,-11.0
A1,489193,14,2023-09-12 13:30:00+00:00,LONG,15391.75,-5.2749104,50.0,12.5,4.0,3,15441.75,15379.25,,,False,False,UNRESOLVED,NEITHER,26.25,-8.75
A1,489194,14,2023-09-12 13:31:00+00:00,LONG,15400.5,-3.446722,50.0,12.5,4.0,3,15450.5,15388.0,,,False,False,UNRESOLVED,NEITHER,17.5,-16.5
A1,489245,14,2023-09-12 14:22:00+00:00,LONG,15428.0,-2.6646452,50.0,12.5,4.0,3,15478.0,15415.5,,3.0,False,True,LOSS,SL_ONLY,-2.5,24.75
A1,489246,14,2023-09-12 14:23:00+00:00,LONG,15425.5,-2.6313083,50.0,12.5,4.0,3,15475.5,15413.0,,2.0,False,True,LOSS,SL_ONLY,-7.5,27.75
A1,489247,14,2023-09-12 14:24:00+00:00,LONG,15418.0,-2.9546342,50.0,12.5,4.0,3,15468.0,15405.5,,1.0,False,True,LOSS,SL_ONLY,-14.75,30.25
A1,490543,14,2023-09-15 13:30:00+00:00,LONG,15619.0,-5.0132294,50.0,12.5,4.0,3,15669.0,15606.5,,2.0,False,True,LOSS,SL_ONLY,-2.0,38.0
A1,490544,14,2023-09-15 13:31:00+00:00,LONG,15617.0,-3.6379113,50.0,12.5,4.0,3,15667.0,15604.5,,1.0,False,True,LOSS,SL_ONLY,-30.25,36.0
A1,491317,14,2023-09-18 18:54:00+00:00,LONG,15386.25,-3.521793,50.0,12.5,4.0,3,15436.25,15373.75,,,False,False,UNRESOLVED,NEITHER,3.25,0.75
A1,491318,14,2023-09-18 18:55:00+00:00,LONG,15385.5,-2.906153,50.0,12.5,4.0,3,15435.5,15373.0,,,False,False,UNRESOLVED,NEITHER,10.25,-3.0
A1,491319,14,2023-09-18 18:56:00+00:00,LONG,15388.5,-2.3296216,50.0,12.5,4.0,3,15438.5,15376.0,,,False,False,UNRESOLVED,NEITHER,7.25,-1.0
A1,491320,14,2023-09-18 18:57:00+00:00,LONG,15389.5,-2.015902,50.0,12.5,4.0,3,15439.5,15377.0,,,False,False,UNRESOLVED,NEITHER,6.25,-1.5
A1,491443,14,2023-09-19 13:30:00+00:00,LONG,15339.25,-5.277834,50.0,12.5,4.0,3,15389.25,15326.75,,,False,False,UNRESOLVED,NEITHER,1.0,1.75
A1,491444,14,2023-09-19 13:31:00+00:00,LONG,15340.25,-3.6502264,50.0,12.5,4.0,3,15390.25,15327.75,,,False,False,UNRESOLVED,NEITHER,14.5,2.75
A1,491445,14,2023-09-19 13:32:00+00:00,LONG,15338.25,-2.983884,50.0,12.5,4.0,3,15388.25,15325.75,,,False,False,UNRESOLVED,NEITHER,16.5,0.75
A1,491446,14,2023-09-19 13:33:00+00:00,LONG,15337.5,-2.547806,50.0,12.5,4.0,3,15387.5,15325.0,,,False,False,UNRESOLVED,NEITHER,17.25,-9.5
A1,492679,14,2023-09-21 19:06:00+00:00,LONG,14914.0,-2.0993268,50.0,12.5,4.0,3,14964.0,14901.5,,,False,False,UNRESOLVED,NEITHER,2.25,-0.25
A1,493023,14,2023-09-22 17:20:00+00:00,LONG,14956.0,-2.5609615,50.0,12.5,4.0,3,15006.0,14943.5,,,False,False,UNRESOLVED,NEITHER,6.0,6.25
A1,493941,14,2023-09-26 17:38:00+00:00,LONG,14711.75,-2.2956948,50.0,12.5,4.0,3,14761.75,14699.25,,,False,False,UNRESOLVED,NEITHER,4.5,-1.75
A1,495943,14,2023-10-03 13:30:00+00:00,LONG,14894.25,-5.257213,50.0,12.5,4.0,3,14944.25,14881.75,,1.0,False,True,LOSS,SL_ONLY,5.75,13.75
A1,498124,14,2023-10-09 19:51:00+00:00,LONG,15168.25,-2.3242285,50.0,12.5,4.0,3,15218.25,15155.75,,,False,False,UNRESOLVED,NEITHER,16.5,-11.25
A1,498808,14,2023-10-11 16:15:00+00:00,LONG,15286.25,-2.2771926,50.0,12.5,4.0,3,15336.25,15273.75,,,False,False,UNRESOLVED,NEITHER,3.0,6.0
A1,499093,14,2023-10-12 13:30:00+00:00,LONG,15384.5,-4.8280425,50.0,12.5,4.0,3,15434.5,15372.0,,,False,False,UNRESOLVED,NEITHER,11.25,2.5
A1,499094,14,2023-10-12 13:31:00+00:00,LONG,15385.5,-3.4623382,50.0,12.5,4.0,3,15435.5,15373.0,,,False,False,UNRESOLVED,NEITHER,10.25,3.5
A1,499096,14,2023-10-12 13:33:00+00:00,LONG,15382.0,-2.9704614,50.0,12.5,4.0,3,15432.0,15369.5,,,False,False,UNRESOLVED,NEITHER,26.25,-6.75
A1,499300,14,2023-10-12 16:57:00+00:00,LONG,15432.25,-2.170167,50.0,12.5,4.0,3,15482.25,15419.75,,,False,False,UNRESOLVED,NEITHER,3.5,3.5
A1,500199,14,2023-10-16 16:56:00+00:00,LONG,15263.5,-2.9661515,50.0,12.5,4.0,3,15313.5,15251.0,,,False,False,UNRESOLVED,NEITHER,18.5,-0.5
A1,500200,14,2023-10-16 16:57:00+00:00,LONG,15264.0,-2.449939,50.0,12.5,4.0,3,15314.0,15251.5,,,False,False,UNRESOLVED,NEITHER,23.5,-7.5
A1,500383,14,2023-10-16 20:00:00+00:00,LONG,15288.0,-3.0771108,50.0,12.5,4.0,3,15338.0,15275.5,,,False,False,UNRESOLVED,NEITHER,3.0,-1.5
A1,500384,14,2023-10-16 20:01:00+00:00,LONG,15291.0,-2.3896356,50.0,12.5,4.0,3,15341.0,15278.5,,,False,False,UNRESOLVED,NEITHER,1.75,1.5
A1,500385,14,2023-10-16 20:02:00+00:00,LONG,15291.0,-2.1237228,50.0,12.5,4.0,3,15341.0,15278.5,,,False,False,UNRESOLVED,NEITHER,5.5,1.5
A1,500386,14,2023-10-16 20:03:00+00:00,LONG,15289.5,-2.0455883,50.0,12.5,4.0,3,15339.5,15277.0,,,False,False,UNRESOLVED,NEITHER,8.25,-3.25
A1,500448,14,2023-10-17 13:35:00+00:00,LONG,15112.0,-2.1701982,50.0,12.5,4.0,3,15162.0,15099.5,,,False,False,UNRESOLVED,NEITHER,18.25,-8.75
A1,503076,14,2023-10-24 19:53:00+00:00,LONG,14843.5,-2.288405,50.0,12.5,4.0,3,14893.5,14831.0,,,False,False,UNRESOLVED,NEITHER,10.75,5.25
A1,503077,14,2023-10-24 19:54:00+00:00,LONG,14838.25,-2.9695733,50.0,12.5,4.0,3,14888.25,14825.75,,,False,False,UNRESOLVED,NEITHER,16.0,-11.5
A1,503138,14,2023-10-24 20:55:00+00:00,LONG,14818.75,-2.1464121,50.0,12.5,4.0,3,14868.75,14806.25,,,False,False,UNRESOLVED,NEITHER,8.5,0.75
A1,503139,14,2023-10-24 20:56:00+00:00,LONG,14818.0,-2.0570202,50.0,12.5,4.0,3,14868.0,14805.5,,,False,False,UNRESOLVED,NEITHER,11.0,-0.25
A1,504882,14,2023-10-30 19:59:00+00:00,LONG,14418.75,-2.0185277,50.0,12.5,4.0,3,14468.75,14406.25,,,False,False,UNRESOLVED,NEITHER,1.0,5.25
A1,506971,14,2023-11-06 18:18:00+00:00,LONG,15157.25,-2.7761993,50.0,12.5,4.0,3,15207.25,15144.75,,2.0,False,True,LOSS,SL_ONLY,-3.25,16.0
A1,506972,14,2023-11-06 18:19:00+00:00,LONG,15154.0,-2.5840285,50.0,12.5,4.0,3,15204.0,15141.5,,2.0,False,True,LOSS,SL_ONLY,-9.0,12.75
A1,506973,14,2023-11-06 18:20:00+00:00,LONG,15143.25,-2.8062205,50.0,12.5,4.0,3,15193.25,15130.75,,,False,False,UNRESOLVED,NEITHER,1.75,2.5
A1,506974,14,2023-11-06 18:21:00+00:00,LONG,15141.25,-2.5025144,50.0,12.5,4.0,3,15191.25,15128.75,,,False,False,UNRESOLVED,NEITHER,13.75,0.5
A1,506975,14,2023-11-06 18:22:00+00:00,LONG,15145.0,-2.0315785,50.0,12.5,4.0,3,15195.0,15132.5,,,False,False,UNRESOLVED,NEITHER,10.0,4.25
A1,506976,14,2023-11-06 18:23:00+00:00,LONG,15140.75,-2.0158224,50.0,12.5,4.0,3,15190.75,15128.25,,,False,False,UNRESOLVED,NEITHER,14.25,-10.75
A1,507373,14,2023-11-07 17:30:00+00:00,LONG,15332.5,-3.6669683,50.0,12.5,4.0,3,15382.5,15320.0,,,False,False,UNRESOLVED,NEITHER,24.0,-6.5
A1,507374,14,2023-11-07 17:31:00+00:00,LONG,15339.0,-2.3151834,50.0,12.5,4.0,3,15389.0,15326.5,,,False,False,UNRESOLVED,NEITHER,17.5,-5.5
A1,508997,14,2023-11-13 14:34:00+00:00,LONG,15510.5,-2.7847812,50.0,12.5,4.0,3,15560.5,15498.0,,3.0,False,True,LOSS,SL_ONLY,1.75,13.25
A1,508998,14,2023-11-13 14:35:00+00:00,LONG,15512.25,-2.3775883,50.0,12.5,4.0,3,15562.25,15499.75,,2.0,False,True,LOSS,SL_ONLY,-1.5,15.0
A1,508999,14,2023-11-13 14:36:00+00:00,LONG,15510.75,-2.155218,50.0,12.5,4.0,3,15560.75,15498.25,,1.0,False,True,LOSS,SL_ONLY,-8.75,17.25
A1,509000,14,2023-11-13 14:37:00+00:00,LONG,15497.25,-2.2886832,50.0,12.5,4.0,3,15547.25,15484.75,,,False,False,UNRESOLVED,NEITHER,4.75,3.75
A1,510020,14,2023-11-15 16:37:00+00:00,LONG,15931.25,-2.4947417,50.0,12.5,4.0,3,15981.25,15918.75,,,False,False,UNRESOLVED,NEITHER,2.25,8.0
A1,510021,14,2023-11-15 16:38:00+00:00,LONG,15924.75,-2.720409,50.0,12.5,4.0,3,15974.75,15912.25,,,False,False,UNRESOLVED,NEITHER,8.75,9.5
A1,510345,14,2023-11-16 14:32:00+00:00,LONG,15828.75,-4.2557073,50.0,12.5,4.0,3,15878.75,15816.25,,,False,False,UNRESOLVED,NEITHER,18.25,-12.5
A1,510795,14,2023-11-17 14:32:00+00:00,LONG,15866.0,-2.5361404,50.0,12.5,4.0,3,15916.0,15853.5,,,False,False,UNRESOLVED,NEITHER,-2.0,5.25
A1,510796,14,2023-11-17 14:33:00+00:00,LONG,15863.75,-2.3576958,50.0,12.5,4.0,3,15913.75,15851.25,,,False,False,UNRESOLVED,NEITHER,0.25,10.0
A1,511155,14,2023-11-17 20:32:00+00:00,LONG,15879.0,-3.7267447,50.0,12.5,4.0,3,15929.0,15866.5,,,False,False,UNRESOLVED,NEITHER,11.5,0.5
A1,511156,14,2023-11-17 20:33:00+00:00,LONG,15878.5,-3.0109847,50.0,12.5,4.0,3,15928.5,15866.0,,,False,False,UNRESOLVED,NEITHER,12.0,-6.75
A1,511157,14,2023-11-17 20:34:00+00:00,LONG,15885.25,-2.0617988,50.0,12.5,4.0,3,15935.25,15872.75,,,False,False,UNRESOLVED,NEITHER,5.25,2.0
A1,511693,14,2023-11-21 14:30:00+00:00,LONG,15994.25,-5.2749815,50.0,12.5,4.0,3,16044.25,15981.75,,,False,False,UNRESOLVED,NEITHER,3.75,6.75
A1,511694,14,2023-11-21 14:31:00+00:00,LONG,15987.5,-3.808136,50.0,12.5,4.0,3,16037.5,15975.0,,,False,False,UNRESOLVED,NEITHER,19.25,-8.25
A1,511695,14,2023-11-21 14:32:00+00:00,LONG,15995.75,-2.8313813,50.0,12.5,4.0,3,16045.75,15983.25,,,False,False,UNRESOLVED,NEITHER,12.25,-2.25
A1,511696,14,2023-11-21 14:33:00+00:00,LONG,15998.0,-2.3740582,50.0,12.5,4.0,3,16048.0,15985.5,,,False,False,UNRESOLVED,NEITHER,10.0,-4.75
A1,512449,14,2023-11-22 19:36:00+00:00,LONG,16055.25,-2.6491158,50.0,12.5,4.0,3,16105.25,16042.75,,1.0,False,True,LOSS,SL_ONLY,-23.25,35.5
A1,512804,14,2023-11-24 14:31:00+00:00,LONG,16020.0,-3.2458112,50.0,12.5,4.0,3,16070.0,16007.5,,,False,False,UNRESOLVED,NEITHER,30.75,-17.0
A1,512849,14,2023-11-24 15:16:00+00:00,LONG,15997.75,-2.7715502,50.0,12.5,4.0,3,16047.75,15985.25,,,False,False,UNRESOLVED,NEITHER,9.5,-2.25
A1,512850,14,2023-11-24 15:17:00+00:00,LONG,16000.0,-2.2584536,50.0,12.5,4.0,3,16050.0,15987.5,,,False,False,UNRESOLVED,NEITHER,10.0,-2.5
A1,513342,14,2023-11-27 19:44:00+00:00,LONG,16010.75,-2.8733227,50.0,12.5,4.0,3,16060.75,15998.25,,,False,False,UNRESOLVED,NEITHER,3.25,5.0
A1,513345,14,2023-11-27 19:47:00+00:00,LONG,16005.75,-2.4075348,50.0,12.5,4.0,3,16055.75,15993.25,,,False,False,UNRESOLVED,NEITHER,1.75,-0.25
A1,513658,14,2023-11-28 17:30:00+00:00,LONG,16019.5,-4.199122,50.0,12.5,4.0,3,16069.5,16007.0,,,False,False,UNRESOLVED,NEITHER,9.75,-6.25
A1,513659,14,2023-11-28 17:31:00+00:00,LONG,16029.25,-2.3923223,50.0,12.5,4.0,3,16079.25,16016.75,,,False,False,UNRESOLVED,NEITHER,0.0,3.5
A1,513660,14,2023-11-28 17:32:00+00:00,LONG,16029.25,-2.1390574,50.0,12.5,4.0,3,16079.25,16016.75,,,False,False,UNRESOLVED,NEITHER,-0.25,3.5
A1,513661,14,2023-11-28 17:33:00+00:00,LONG,16025.75,-2.3004456,50.0,12.5,4.0,3,16075.75,16013.25,,,False,False,UNRESOLVED,NEITHER,9.5,-2.0
A1,513690,14,2023-11-28 18:02:00+00:00,LONG,16003.25,-3.4045024,50.0,12.5,4.0,3,16053.25,15990.75,,,False,False,UNRESOLVED,NEITHER,2.5,11.5
A1,513691,14,2023-11-28 18:03:00+00:00,LONG,15991.75,-3.6567748,50.0,12.5,4.0,3,16041.75,15979.25,,,False,False,UNRESOLVED,NEITHER,14.25,-5.5
A1,513692,14,2023-11-28 18:04:00+00:00,LONG,15997.25,-2.556263,50.0,12.5,4.0,3,16047.25,15984.75,,,False,False,UNRESOLVED,NEITHER,8.75,-4.25
A1,513962,14,2023-11-29 15:04:00+00:00,LONG,16161.75,-3.9016237,50.0,12.5,4.0,3,16211.75,16149.25,,1.0,False,True,LOSS,SL_ONLY,-16.5,33.25
A1,514171,14,2023-11-29 18:33:00+00:00,LONG,16058.75,-2.6499326,50.0,12.5,4.0,3,16108.75,16046.25,,,False,False,UNRESOLVED,NEITHER,7.0,-2.0
A1,514173,14,2023-11-29 18:35:00+00:00,LONG,16060.75,-2.0274086,50.0,12.5,4.0,3,16110.75,16048.25,,,False,False,UNRESOLVED,NEITHER,17.0,-5.0
A1,514234,14,2023-11-29 19:36:00+00:00,LONG,16041.25,-3.0761483,50.0,12.5,4.0,3,16091.25,16028.75,,,False,False,UNRESOLVED,NEITHER,2.75,-0.25
A1,514235,14,2023-11-29 19:37:00+00:00,LONG,16044.0,-2.4560347,50.0,12.5,4.0,3,16094.0,16031.5,,,False,False,UNRESOLVED,NEITHER,-0.5,2.5
A1,514498,14,2023-11-30 16:30:00+00:00,LONG,15885.0,-2.2414918,50.0,12.5,4.0,3,15935.0,15872.5,,,False,False,UNRESOLVED,NEITHER,12.25,0.5
A1,514830,14,2023-12-01 14:32:00+00:00,LONG,15908.5,-3.5044327,50.0,12.5,4.0,3,15958.5,15896.0,,2.0,False,True,LOSS,SL_ONLY,-6.5,26.25
A1,514831,14,2023-12-01 14:33:00+00:00,LONG,15902.0,-3.1131098,50.0,12.5,4.0,3,15952.0,15889.5,,2.0,False,True,LOSS,SL_ONLY,1.25,19.75
A1,514832,14,2023-12-01 14:34:00+00:00,LONG,15893.0,-2.9317222,50.0,12.5,4.0,3,15943.0,15880.5,,,False,False,UNRESOLVED,NEITHER,10.25,10.75
A1,515728,14,2023-12-05 14:30:00+00:00,LONG,15807.5,-5.2062945,50.0,12.5,4.0,3,15857.5,15795.0,,1.0,False,True,LOSS,SL_ONLY,-2.5,14.75
A1,516730,14,2023-12-07 16:12:00+00:00,LONG,15975.75,-3.1167307,50.0,12.5,4.0,3,16025.75,15963.25,,3.0,False,True,LOSS,SL_ONLY,4.25,17.25
A1,516731,14,2023-12-07 16:13:00+00:00,LONG,15980.0,-2.1359022,50.0,12.5,4.0,3,16030.0,15967.5,,2.0,False,True,LOSS,SL_ONLY,-10.25,28.75
A1,517586,14,2023-12-11 15:28:00+00:00,LONG,16147.25,-2.0576704,50.0,12.5,4.0,3,16197.25,16134.75,,,False,False,UNRESOLVED,NEITHER,-1.5,7.5
A1,517587,14,2023-12-11 15:29:00+00:00,LONG,16145.75,-2.0441751,50.0,12.5,4.0,3,16195.75,16133.25,,,False,False,UNRESOLVED,NEITHER,2.75,6.0
A1,517588,14,2023-12-11 15:30:00+00:00,LONG,16142.75,-2.1734607,50.0,12.5,4.0,3,16192.75,16130.25,,,False,False,UNRESOLVED,NEITHER,15.0,3.0
