candidate,event_id,window,timestamp,side,zscore,tp,sl,rr,horizon,first_tp_bar,first_sl_bar,tp_hit,sl_hit,outcome,resolution,terminal_favorable,terminal_adverse
A2_H4,513342,14,2023-11-27 14:44:00-05:00,LONG,-2.8733227,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,8.25
A2_H4,513658,14,2023-11-28 12:30:00-05:00,LONG,-4.199122,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,10.5,0.0
A2_H4,513690,14,2023-11-28 13:02:00-05:00,LONG,-3.4045024,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,3.75,2.75
A2_H4,513691,14,2023-11-28 13:03:00-05:00,LONG,-3.6567748,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,16.25,0.0
A2_H4,513692,14,2023-11-28 13:04:00-05:00,LONG,-2.556263,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,8.25,0.0
A2_H4,513962,14,2023-11-29 10:04:00-05:00,LONG,-3.9016237,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,38.0
A2_H4,514171,14,2023-11-29 13:33:00-05:00,LONG,-2.6499326,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,15.25,0.0
A2_H4,514234,14,2023-11-29 14:36:00-05:00,LONG,-3.0761483,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,4.0,2.75
A2_H4,514830,14,2023-12-01 09:32:00-05:00,LONG,-3.5044327,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,27.25
A2_H4,514831,14,2023-12-01 09:33:00-05:00,LONG,-3.1131098,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,7.0,2.5
A2_H4,514832,14,2023-12-01 09:34:00-05:00,LONG,-2.9317222,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,15.0,0.0
A2_H4,515728,14,2023-12-05 09:30:00-05:00,LONG,-5.2062945,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,18.5
A2_H4,516730,14,2023-12-07 11:12:00-05:00,LONG,-3.1167307,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,24.5
A2_H4,517978,14,2023-12-12 09:30:00-05:00,LONG,-4.4215612,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,29.0
A2_H4,517979,14,2023-12-12 09:31:00-05:00,LONG,-4.1196265,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,18.0
A2_H4,517980,14,2023-12-12 09:32:00-05:00,LONG,-3.1338913,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,1.75,23.0
A2_H4,517981,14,2023-12-12 09:33:00-05:00,LONG,-2.6549764,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,6.25,12.0
A2_H4,517982,14,2023-12-12 09:34:00-05:00,LONG,-3.1710932,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,14.25,0.0
A2_H4,517983,14,2023-12-12 09:35:00-05:00,LONG,-2.9149737,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.75,0.0
A2_H4,519081,14,2023-12-14 12:53:00-05:00,LONG,-3.2713685,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,22.5
A2_H4,519082,14,2023-12-14 12:54:00-05:00,LONG,-2.7491226,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,30.0
A2_H4,519083,14,2023-12-14 12:55:00-05:00,LONG,-3.0953608,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,28.25
A2_H4,519084,14,2023-12-14 12:56:00-05:00,LONG,-3.0057077,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,48.25
A2_H4,519085,14,2023-12-14 12:57:00-05:00,LONG,-2.5015688,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,53.75
A2_H4,519137,14,2023-12-14 13:49:00-05:00,LONG,-3.1724272,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,43.75
A2_H4,519138,14,2023-12-14 13:50:00-05:00,LONG,-3.5916076,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,31.0
A2_H4,519139,14,2023-12-14 13:51:00-05:00,LONG,-3.7136998,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,13.75,3.25
A2_H4,519140,14,2023-12-14 13:52:00-05:00,LONG,-3.1099377,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,19.0,0.0
A2_H4,519525,14,2023-12-15 12:47:00-05:00,LONG,-2.6930048,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,17.25,0.0
A2_H4,520298,14,2023-12-19 10:40:00-05:00,LONG,-3.4291048,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,9.0,0.0
A2_H4,520980,14,2023-12-20 14:32:00-05:00,LONG,-3.1844568,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.5,0.0
A2_H4,522521,14,2023-12-27 10:13:00-05:00,LONG,-3.5446475,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,5.25,3.0
A2_H4,522522,14,2023-12-27 10:14:00-05:00,LONG,-3.0962188,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,12.5,0.0
A2_H4,522748,14,2023-12-27 14:00:00-05:00,LONG,-4.6007156,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,18.5
A2_H4,522749,14,2023-12-27 14:01:00-05:00,LONG,-3.1838174,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,24.0
A2_H4,522750,14,2023-12-27 14:02:00-05:00,LONG,-3.3580103,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,5.75,6.0
A2_H4,522751,14,2023-12-27 14:03:00-05:00,LONG,-2.6738155,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,3.75,3.0
A2_H4,522752,14,2023-12-27 14:04:00-05:00,LONG,-2.5726047,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,9.75,1.5
A2_H4,523143,14,2023-12-28 13:05:00-05:00,LONG,-2.713963,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,18.25,0.0
A2_H4,523762,14,2023-12-29 15:54:00-05:00,LONG,-3.6270657,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,13.5,0.0
A2_H4,523831,14,2024-01-02 09:33:00-05:00,LONG,-2.783054,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,31.0
A2_H4,523832,14,2024-01-02 09:34:00-05:00,LONG,-2.603923,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,36.5
A2_H4,524552,14,2024-01-03 14:04:00-05:00,LONG,-3.55193,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,26.75,0.0
A2_H4,524923,14,2024-01-04 12:45:00-05:00,LONG,-3.8484354,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,8.25,0.0
A2_H4,524924,14,2024-01-04 12:46:00-05:00,LONG,-2.533853,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,1.0,7.0
A2_H4,525466,15,2024-01-05 14:18:00-05:00,LONG,-3.3747666,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,15.25,0.0
A2_H4,525489,15,2024-01-05 14:41:00-05:00,LONG,-2.7110124,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,3.75,3.25
A2_H4,525499,15,2024-01-05 14:51:00-05:00,LONG,-2.9042943,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,4.75,5.5
A2_H4,525535,15,2024-01-05 15:27:00-05:00,LONG,-3.0717216,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,7.5,0.0
A2_H4,526078,15,2024-01-09 09:30:00-05:00,LONG,-5.287546,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,31.75,0.0
A2_H4,526079,15,2024-01-09 09:31:00-05:00,LONG,-3.3218124,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,12.75,10.25
A2_H4,526080,15,2024-01-09 09:32:00-05:00,LONG,-2.6813486,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,17.5
A2_H4,526633,15,2024-01-10 11:15:00-05:00,LONG,-2.9122515,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.5,0.0
A2_H4,526877,15,2024-01-10 15:19:00-05:00,LONG,-2.5879624,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,23.0
A2_H4,526878,15,2024-01-10 15:20:00-05:00,LONG,-2.5787995,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,28.5
A2_H4,526879,15,2024-01-10 15:21:00-05:00,LONG,-3.2706842,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,18.75
A2_H4,526881,15,2024-01-10 15:23:00-05:00,LONG,-2.9077804,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,13.0,0.0
A2_H4,526882,15,2024-01-10 15:24:00-05:00,LONG,-2.7638743,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,13.75,0.0
A2_H4,527731,15,2024-01-12 14:33:00-05:00,LONG,-3.0530882,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,6.0,0.0
A2_H4,528088,15,2024-01-16 09:30:00-05:00,LONG,-5.160299,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,1.5,19.5
A2_H4,528089,15,2024-01-16 09:31:00-05:00,LONG,-3.9532034,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,17.25,2.25
A2_H4,528090,15,2024-01-16 09:32:00-05:00,LONG,-2.84714,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,15.75,0.0
A2_H4,528091,15,2024-01-16 09:33:00-05:00,LONG,-2.9990742,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,20.0,1.25
A2_H4,528538,15,2024-01-17 09:30:00-05:00,LONG,-5.2524114,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,64.75
A2_H4,528679,15,2024-01-17 11:51:00-05:00,LONG,-3.1268606,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.25,0.0
A2_H4,529139,15,2024-01-18 12:01:00-05:00,LONG,-2.8622286,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,33.5
A2_H4,529140,15,2024-01-18 12:02:00-05:00,LONG,-2.7932582,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,19.75
A2_H4,529141,15,2024-01-18 12:03:00-05:00,LONG,-2.7024395,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,16.25
A2_H4,529564,15,2024-01-19 11:36:00-05:00,LONG,-2.7569106,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,1.0,5.75
A2_H4,529566,15,2024-01-19 11:38:00-05:00,LONG,-2.8712978,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,3.75,3.5
A2_H4,529743,15,2024-01-19 14:35:00-05:00,LONG,-2.705583,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,25.75,0.0
A2_H4,530100,15,2024-01-22 13:02:00-05:00,LONG,-2.707443,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,14.25,0.0
A2_H4,530999,15,2024-01-24 13:01:00-05:00,LONG,-2.9692438,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,9.0
A2_H4,531068,15,2024-01-24 14:10:00-05:00,LONG,-2.9886081,50.0,12.5,4.0,4,,4.0,False,True,LOSS,SL_ONLY,0.0,13.75
A2_H4,531070,15,2024-01-24 14:12:00-05:00,LONG,-2.5585227,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,12.0
A2_H4,531072,15,2024-01-24 14:14:00-05:00,LONG,-2.792188,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,11.0
A2_H4,531370,15,2024-01-25 11:42:00-05:00,LONG,-3.566161,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,18.75,0.0
A2_H4,531371,15,2024-01-25 11:43:00-05:00,LONG,-2.617757,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,18.25,0.0
A2_H4,531592,15,2024-01-25 15:24:00-05:00,LONG,-2.7866614,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.75,0.0
A2_H4,531688,15,2024-01-26 09:30:00-05:00,LONG,-3.3262181,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,8.5,3.75
A2_H4,531816,15,2024-01-26 11:38:00-05:00,LONG,-2.790625,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,8.5
A2_H4,531817,15,2024-01-26 11:39:00-05:00,LONG,-2.7072773,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,6.25
A2_H4,531819,15,2024-01-26 11:41:00-05:00,LONG,-2.575097,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.75,0.0
A2_H4,531868,15,2024-01-26 12:30:00-05:00,LONG,-2.5489519,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,15.5
A2_H4,531869,15,2024-01-26 12:31:00-05:00,LONG,-2.6886852,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,22.5
A2_H4,531870,15,2024-01-26 12:32:00-05:00,LONG,-2.8988302,50.0,12.5,4.0,4,,4.0,False,True,LOSS,SL_ONLY,0.0,19.25
A2_H4,532171,15,2024-01-29 10:03:00-05:00,LONG,-2.6509523,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,6.75,2.0
A2_H4,532172,15,2024-01-29 10:04:00-05:00,LONG,-2.7282097,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,17.5,0.0
A2_H4,532663,15,2024-01-30 10:45:00-05:00,LONG,-3.0107117,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,13.5,0.0
A2_H4,532754,15,2024-01-30 12:16:00-05:00,LONG,-3.3076375,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,4.5,0.75
A2_H4,533038,15,2024-01-31 09:30:00-05:00,LONG,-3.4474633,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,31.0,0.0
A2_H4,533039,15,2024-01-31 09:31:00-05:00,LONG,-3.0537727,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,34.5,0.0
A2_H4,533040,15,2024-01-31 09:32:00-05:00,LONG,-2.59439,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,32.0,0.0
A2_H4,533870,15,2024-02-01 15:52:00-05:00,LONG,-2.9539845,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,18.75,0.0
A2_H4,534291,15,2024-02-02 15:23:00-05:00,LONG,-3.0641708,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,25.5,0.0
A2_H4,534292,15,2024-02-02 15:24:00-05:00,LONG,-2.5775611,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,27.0,0.0
A2_H4,534327,15,2024-02-02 15:59:00-05:00,LONG,-2.986548,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,20.0
A2_H4,534725,15,2024-02-05 15:07:00-05:00,LONG,-2.8980422,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,8.75
A2_H4,535113,15,2024-02-06 14:05:00-05:00,LONG,-3.0726542,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,28.0
A2_H4,535114,15,2024-02-06 14:06:00-05:00,LONG,-3.6047807,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,28.25
A2_H4,535115,15,2024-02-06 14:07:00-05:00,LONG,-2.7940817,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,29.5
A2_H4,535116,15,2024-02-06 14:08:00-05:00,LONG,-3.6676013,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,11.75
A2_H4,535117,15,2024-02-06 14:09:00-05:00,LONG,-3.1636147,50.0,12.5,4.0,4,,4.0,False,True,LOSS,SL_ONLY,0.0,13.75
A2_H4,535118,15,2024-02-06 14:10:00-05:00,LONG,-2.7585948,50.0,12.5,4.0,4,,4.0,False,True,LOSS,SL_ONLY,0.0,13.75
A2_H4,535119,15,2024-02-06 14:11:00-05:00,LONG,-2.5923882,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,2.25,8.75
A2_H4,535201,15,2024-02-06 15:33:00-05:00,LONG,-3.5639255,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.5,8.25
A2_H4,535468,15,2024-02-07 12:30:00-05:00,LONG,-2.5529933,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,10.25
A2_H4,535471,15,2024-02-07 12:33:00-05:00,LONG,-2.5268188,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,9.25,0.0
A2_H4,535854,15,2024-02-08 11:26:00-05:00,LONG,-2.7893524,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,1.75,8.75
A2_H4,535857,15,2024-02-08 11:29:00-05:00,LONG,-2.619681,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.0,0.0
A2_H4,536016,15,2024-02-08 14:08:00-05:00,LONG,-2.6550918,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,10.75,0.0
A2_H4,536811,15,2024-02-12 12:23:00-05:00,LONG,-3.6637352,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,5.5,2.5
A2_H4,536812,15,2024-02-12 12:24:00-05:00,LONG,-2.5672104,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,1.5,3.5
A2_H4,536923,15,2024-02-12 14:15:00-05:00,LONG,-2.8068638,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,49.25
A2_H4,536958,15,2024-02-12 14:50:00-05:00,LONG,-2.8876166,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.75,5.25
A2_H4,536959,15,2024-02-12 14:51:00-05:00,LONG,-2.7866433,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,1.5,8.5
A2_H4,537023,15,2024-02-12 15:55:00-05:00,LONG,-3.2630162,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,15.0,0.0
A2_H4,537025,15,2024-02-12 15:57:00-05:00,LONG,-2.555109,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,13.25,0.0
A2_H4,537346,15,2024-02-13 13:48:00-05:00,LONG,-2.8396103,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,12.0
A2_H4,537347,15,2024-02-13 13:49:00-05:00,LONG,-2.673638,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,7.25
A2_H4,537349,15,2024-02-13 13:51:00-05:00,LONG,-2.7827075,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,1.75,3.75
A2_H4,537440,15,2024-02-13 15:22:00-05:00,LONG,-2.9908333,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,12.5,0.0
A2_H4,537758,15,2024-02-14 13:10:00-05:00,LONG,-3.287489,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,13.75
A2_H4,537759,15,2024-02-14 13:11:00-05:00,LONG,-2.6167457,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,15.25
A2_H4,537760,15,2024-02-14 13:12:00-05:00,LONG,-2.6288276,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,7.75
A2_H4,537761,15,2024-02-14 13:13:00-05:00,LONG,-3.182323,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,17.5,0.0
A2_H4,538270,15,2024-02-15 14:12:00-05:00,LONG,-3.5190806,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,24.25,0.0
A2_H4,538342,15,2024-02-15 15:24:00-05:00,LONG,-2.7213364,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,22.25,0.0
A2_H4,538438,15,2024-02-16 09:30:00-05:00,LONG,-4.902143,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,17.75
A2_H4,538439,15,2024-02-16 09:31:00-05:00,LONG,-3.928459,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,7.0,10.5
A2_H4,538649,15,2024-02-16 13:01:00-05:00,LONG,-3.0600464,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,24.75
A2_H4,538650,15,2024-02-16 13:02:00-05:00,LONG,-2.6878207,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,22.75
A2_H4,538651,15,2024-02-16 13:03:00-05:00,LONG,-2.8757303,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,17.0
A2_H4,538652,15,2024-02-16 13:04:00-05:00,LONG,-2.9004161,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,2.0,8.25
A2_H4,538653,15,2024-02-16 13:05:00-05:00,LONG,-2.8854806,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,12.0,0.0
A2_H4,538808,15,2024-02-16 15:40:00-05:00,LONG,-2.634233,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,9.0
A2_H4,538809,15,2024-02-16 15:41:00-05:00,LONG,-2.540704,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,8.25,3.75
A2_H4,539098,15,2024-02-20 09:30:00-05:00,LONG,-5.243851,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,16.25,5.75
A2_H4,539549,15,2024-02-21 09:31:00-05:00,LONG,-3.1086051,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.5,20.5
A2_H4,539550,15,2024-02-21 09:32:00-05:00,LONG,-2.7218914,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,0.0,17.5
A2_H4,539704,15,2024-02-21 12:06:00-05:00,LONG,-2.531459,50.0,12.5,4.0,4,,4.0,False,True,LOSS,SL_ONLY,4.25,16.25
A2_H4,539818,15,2024-02-21 14:00:00-05:00,LONG,-3.718332,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,49.0,0.0
A2_H4,539819,15,2024-02-21 14:01:00-05:00,LONG,-3.4129848,50.0,12.5,4.0,4,3.0,,True,False,WIN,TP_ONLY,42.75,0.0
A2_H4,539820,15,2024-02-21 14:02:00-05:00,LONG,-3.123343,50.0,12.5,4.0,4,2.0,,True,False,WIN,TP_ONLY,39.0,0.0
A2_H4,540136,15,2024-02-22 11:48:00-05:00,LONG,-2.7293088,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,2.25,8.0
A2_H4,540324,15,2024-02-22 14:56:00-05:00,LONG,-2.5393205,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,11.5,0.0
A2_H4,540359,15,2024-02-22 15:31:00-05:00,LONG,-2.9028113,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,15.0,0.0
A2_H4,540360,15,2024-02-22 15:32:00-05:00,LONG,-2.8343523,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,19.75,0.0
A2_H4,540390,15,2024-02-22 16:02:00-05:00,LONG,-2.5720124,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,2.5,8.0
A2_H4,540625,15,2024-02-23 12:27:00-05:00,LONG,-2.5023506,50.0,12.5,4.0,4,,3.0,False,True,LOSS,SL_ONLY,0.0,15.75
A2_H4,540720,15,2024-02-23 14:02:00-05:00,LONG,-2.968057,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,19.75,0.0
A2_H4,540785,15,2024-02-23 15:07:00-05:00,LONG,-2.6787062,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,21.75
A2_H4,540786,15,2024-02-23 15:08:00-05:00,LONG,-3.4036868,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,0.0,11.75
A2_H4,540787,15,2024-02-23 15:09:00-05:00,LONG,-3.4808607,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,2.0,5.25
A2_H4,540788,15,2024-02-23 15:10:00-05:00,LONG,-3.2491274,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,4.5,6.0
A2_H4,540995,15,2024-02-26 11:07:00-05:00,LONG,-3.1207123,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,21.75,0.0
A2_H4,540996,15,2024-02-26 11:08:00-05:00,LONG,-2.8615592,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,25.0,0.0
A2_H4,541520,15,2024-02-27 12:22:00-05:00,LONG,-3.684555,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,4.75,1.25
A2_H4,541521,15,2024-02-27 12:23:00-05:00,LONG,-2.7913613,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,8.5,2.0
A2_H4,541522,15,2024-02-27 12:24:00-05:00,LONG,-2.7620943,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,19.0,0.0
A2_H4,541799,15,2024-02-28 09:31:00-05:00,LONG,-3.9173093,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,17.75,0.0
A2_H4,541800,15,2024-02-28 09:32:00-05:00,LONG,-3.2931828,50.0,12.5,4.0,4,,2.0,False,True,LOSS,SL_ONLY,30.25,0.0
A2_H4,541801,15,2024-02-28 09:33:00-05:00,LONG,-2.91623,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,39.0,0.0
A2_H4,541975,15,2024-02-28 12:27:00-05:00,LONG,-2.5106938,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,2.0,4.5
A2_H4,542194,15,2024-02-28 16:06:00-05:00,LONG,-2.5035357,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,0.0,8.25
A2_H4,542195,15,2024-02-28 16:07:00-05:00,LONG,-2.6644242,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,2.5,1.25
A2_H4,542427,15,2024-02-29 12:29:00-05:00,LONG,-2.9846208,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,18.25,0.0
A2_H4,543150,15,2024-03-04 09:32:00-05:00,LONG,-4.0530295,50.0,12.5,4.0,4,,1.0,False,True,LOSS,SL_ONLY,16.5,0.0
A2_H4,543151,15,2024-03-04 09:33:00-05:00,LONG,-4.081896,50.0,12.5,4.0,4,,,False,False,UNRESOLVED,NEITHER,31.5,0.0
