target_points,horizon_bars,window,probability_decile,observations,mean_probability,realized_probability,mean_future_mfe
5.0,10,21,2,114,0.9027908,0.9122807017543859,35.57675438596491
5.0,10,21,3,115,0.91261435,0.9217391304347826,30.569565217391304
5.0,10,21,4,114,0.9206412,0.8859649122807017,36.458333333333336
5.0,10,21,5,114,0.9282862,0.9385964912280702,39.416666666666664
5.0,10,21,6,115,0.935378,0.9565217391304348,50.40869565217391
5.0,10,21,7,114,0.942204,0.9298245614035088,49.93201754385965
5.0,10,21,8,114,0.94981706,0.9385964912280702,48.74342105263158
5.0,10,21,9,115,0.9627908,0.9478260869565217,68.77391304347826
5.0,10,22,0,24,0.675652,0.7083333333333334,26.65625
5.0,10,22,1,23,0.8159962,0.8260869565217391,21.16304347826087
5.0,10,22,2,24,0.85653305,0.75,15.041666666666666
5.0,10,22,3,23,0.87534463,1.0,20.184782608695652
5.0,10,22,4,24,0.8860931,0.875,17.604166666666668
5.0,10,22,5,23,0.89414465,0.8695652173913043,18.33695652173913
5.0,10,22,6,23,0.9052882,0.8260869565217391,17.66304347826087
5.0,10,22,7,24,0.91608,0.7916666666666666,24.6875
5.0,10,22,8,23,0.9343499,1.0,52.21739130434783
5.0,10,22,9,24,0.9574072,1.0,67.16666666666667
5.0,20,1,0,124,0.6905124,0.7580645161290323,19.31048387096774
5.0,20,1,1,124,0.7934752,0.7580645161290323,14.459677419354838
5.0,20,1,2,124,0.8168377,0.7903225806451613,16.413306451612904
5.0,20,1,3,124,0.8335891,0.7580645161290323,14.631048387096774
5.0,20,1,4,124,0.8476299,0.7258064516129032,15.653225806451612
5.0,20,1,5,123,0.8594897,0.8048780487804879,20.103658536585368
5.0,20,1,6,124,0.87118834,0.8306451612903226,22.058467741935484
5.0,20,1,7,124,0.8849354,0.8790322580645161,28.620967741935484
5.0,20,1,8,124,0.90476257,0.8870967741935484,25.219758064516128
5.0,20,1,9,124,0.9348881,0.9596774193548387,38.663306451612904
5.0,20,2,0,99,0.6203522,0.6161616161616161,15.585858585858587
5.0,20,2,1,99,0.7491179,0.7373737373737373,13.063131313131313
5.0,20,2,2,99,0.79299426,0.6767676767676768,9.757575757575758
5.0,20,2,3,99,0.82087475,0.8484848484848485,16.464646464646464
5.0,20,2,4,99,0.8373504,0.8383838383838383,15.994949494949495
5.0,20,2,5,99,0.8496021,0.898989898989899,17.95959595959596
5.0,20,2,6,99,0.8622882,0.8484848484848485,18.916666666666668
5.0,20,2,7,99,0.87994015,0.797979797979798,17.73989898989899
5.0,20,2,8,99,0.9014761,0.8888888888888888,21.656565656565657
5.0,20,2,9,99,0.9354174,0.9797979797979798,33.494949494949495
5.0,20,3,0,147,0.7625483,0.7278911564625851,16.049319727891156
5.0,20,3,1,147,0.8366912,0.8299319727891157,19.462585034013607
5.0,20,3,2,147,0.8636127,0.8979591836734694,24.697278911564627
5.0,20,3,3,146,0.8835065,0.9178082191780822,26.66267123287671
5.0,20,3,4,147,0.90067804,0.9047619047619048,30.593537414965986
5.0,20,3,5,147,0.917287,0.9387755102040817,39.066326530612244
5.0,20,3,6,146,0.9308967,0.9383561643835616,44.20034246575342
5.0,20,3,7,147,0.944359,0.9591836734693877,44.78741496598639
5.0,20,3,8,147,0.955746,0.9183673469387755,47.224489795918366
5.0,20,3,9,147,0.96938735,0.8639455782312925,35.964285714285715
5.0,20,4,0,174,0.8230985,0.8735632183908046,24.830459770114942
5.0,20,4,1,174,0.8702039,0.7471264367816092,21.729885057471265
5.0,20,4,2,174,0.89245886,0.9252873563218391,29.35919540229885
5.0,20,4,3,174,0.90592605,0.9310344827586207,31.760057471264368
5.0,20,4,4,174,0.91526586,0.896551724137931,33.24856321839081
5.0,20,4,5,173,0.9234796,0.9017341040462428,35.53901734104046
5.0,20,4,6,174,0.93081367,0.8850574712643678,39.110632183908045
5.0,20,4,7,174,0.9391562,0.9367816091954023,40.69827586206897
5.0,20,4,8,174,0.948584,0.9310344827586207,40.09626436781609
5.0,20,4,9,174,0.9625905,0.9367816091954023,50.09770114942529
5.0,20,5,0,136,0.8026759,0.7794117647058824,34.90625
5.0,20,5,1,135,0.8655906,0.8074074074074075,25.25925925925926
5.0,20,5,2,135,0.8867639,0.9037037037037037,37.25925925925926
5.0,20,5,3,135,0.902726,0.8518518518518519,38.13148148148148
5.0,20,5,4,135,0.91395503,0.8222222222222222,37.21296296296296
5.0,20,5,5,135,0.9248666,0.8888888888888888,32.99629629629629
5.0,20,5,6,135,0.93385696,0.9259259259259259,38.30740740740741
5.0,20,5,7,135,0.942605,0.9111111111111111,43.61296296296296
5.0,20,5,8,135,0.9528621,0.9185185185185185,39.78148148148148
5.0,20,5,9,136,0.9656067,0.9338235294117647,48.595588235294116
5.0,20,6,0,137,0.78286725,0.8686131386861314,22.587591240875913
5.0,20,6,1,137,0.85089546,0.8686131386861314,24.246350364963504
5.0,20,6,2,137,0.8736229,0.8905109489051095,24.15875912408759
5.0,20,6,3,137,0.890382,0.9051094890510949,25.673357664233578
5.0,20,6,4,137,0.9017143,0.8759124087591241,25.773722627737225
5.0,20,6,5,136,0.91104615,0.875,27.654411764705884
5.0,20,6,6,137,0.9229923,0.8686131386861314,28.151459854014597
5.0,20,6,7,137,0.93414587,0.8321167883211679,32.465328467153284
5.0,20,6,8,137,0.9462051,0.8759124087591241,36.52189781021898
5.0,20,6,9,137,0.9631782,0.9343065693430657,38.82846715328467
5.0,20,7,0,121,0.72522277,0.6363636363636364,15.446280991735538
5.0,20,7,1,121,0.8247973,0.7768595041322314,21.260330578512395
5.0,20,7,2,120,0.8491367,0.8166666666666667,19.104166666666668
5.0,20,7,3,121,0.86641604,0.8760330578512396,21.14669421487603
5.0,20,7,4,121,0.87982297,0.9008264462809917,20.547520661157026
5.0,20,7,5,120,0.8925261,0.8583333333333333,19.325
5.0,20,7,6,121,0.9060141,0.8760330578512396,21.21694214876033
5.0,20,7,7,120,0.91877353,0.9,25.297916666666666
5.0,20,7,8,121,0.93187636,0.8760330578512396,27.64876033057851
5.0,20,7,9,121,0.95318174,0.9504132231404959,44.63429752066116
5.0,20,8,0,131,0.7061513,0.7251908396946565,14.383587786259541
5.0,20,8,1,131,0.8096835,0.7938931297709924,16.845419847328245
5.0,20,8,2,130,0.83353734,0.8538461538461538,18.953846153846154
5.0,20,8,3,131,0.8518921,0.8625954198473282,20.110687022900763
5.0,20,8,4,130,0.8675959,0.8076923076923077,19.375
5.0,20,8,5,131,0.8814659,0.7938931297709924,17.883587786259543
5.0,20,8,6,130,0.8935018,0.8692307692307693,25.33269230769231
5.0,20,8,7,131,0.9061826,0.8396946564885496,26.358778625954198
5.0,20,8,8,130,0.9219169,0.9,29.176923076923078
5.0,20,8,9,131,0.9485143,0.8702290076335878,37.215648854961835
5.0,20,9,0,101,0.6334932,0.693069306930693,19.143564356435643
5.0,20,9,1,101,0.78236747,0.8613861386138614,21.596534653465348
5.0,20,9,2,101,0.8153896,0.801980198019802,17.445544554455445
5.0,20,9,3,100,0.8331743,0.84,22.645
5.0,20,9,4,101,0.84712756,0.8514851485148515,26.745049504950494
5.0,20,9,5,101,0.86341536,0.801980198019802,24.18069306930693
5.0,20,9,6,100,0.87990934,0.9,25.95
5.0,20,9,7,101,0.8937959,0.9207920792079208,23.846534653465348
5.0,20,9,8,101,0.9102593,0.9207920792079208,24.915841584158414
5.0,20,9,9,101,0.9357549,0.9306930693069307,32.55940594059406
5.0,20,10,0,90,0.69259274,0.6444444444444445,15.36111111111111
5.0,20,10,1,90,0.8039292,0.7444444444444445,16.683333333333334
5.0,20,10,2,89,0.8250836,0.797752808988764,21.828651685393258
5.0,20,10,3,90,0.8408958,0.8,19.858333333333334
5.0,20,10,4,90,0.85491323,0.8,23.866666666666667
5.0,20,10,5,89,0.868057,0.8876404494382022,20.873595505617978
5.0,20,10,6,90,0.8809933,0.8111111111111111,22.108333333333334
5.0,20,10,7,89,0.89191717,0.8202247191011236,20.575842696629213
5.0,20,10,8,90,0.90734726,0.9,28.45
5.0,20,10,9,90,0.9369098,0.9333333333333333,43.013888888888886
5.0,20,11,0,109,0.5186965,0.5779816513761468,13.61697247706422
5.0,20,11,1,108,0.7310214,0.7314814814814815,21.85185185185185
5.0,20,11,2,109,0.7810692,0.7981651376146789,17.19954128440367
5.0,20,11,3,108,0.8120464,0.7962962962962963,16.805555555555557
5.0,20,11,4,109,0.83276916,0.7981651376146789,16.876146788990827
5.0,20,11,5,108,0.8496897,0.8611111111111112,20.70138888888889
5.0,20,11,6,108,0.86515707,0.8796296296296297,23.09259259259259
5.0,20,11,7,109,0.88147384,0.8990825688073395,28.408256880733944
5.0,20,11,8,108,0.9001575,0.8981481481481481,29.55324074074074
5.0,20,11,9,109,0.9294983,0.8990825688073395,30.84633027522936
5.0,20,12,0,121,0.6631734,0.6694214876033058,28.59504132231405
5.0,20,12,1,121,0.76786596,0.743801652892562,14.710743801652892
5.0,20,12,2,121,0.79366416,0.859504132231405,21.16322314049587
5.0,20,12,3,120,0.81309545,0.8666666666666667,19.65
5.0,20,12,4,121,0.8333285,0.8429752066115702,18.925619834710744
5.0,20,12,5,121,0.8522578,0.768595041322314,17.59090909090909
5.0,20,12,6,120,0.8721592,0.8666666666666667,26.6
5.0,20,12,7,121,0.8953617,0.8842975206611571,35.76652892561984
5.0,20,12,8,121,0.9155666,0.9090909090909091,28.621900826446282
5.0,20,12,9,121,0.9459151,0.9173553719008265,41.049586776859506
5.0,20,13,0,129,0.615479,0.7829457364341085,19.135658914728683
5.0,20,13,1,129,0.7575873,0.7829457364341085,16.63953488372093
5.0,20,13,2,128,0.8028207,0.8046875,18.994140625
5.0,20,13,3,129,0.83391064,0.8604651162790697,22.205426356589147
5.0,20,13,4,129,0.85562336,0.9457364341085271,29.356589147286822
5.0,20,13,5,128,0.8734832,0.8828125,27.458984375
5.0,20,13,6,129,0.888909,0.9069767441860465,26.114341085271317
5.0,20,13,7,128,0.9028514,0.9375,34.6796875
5.0,20,13,8,129,0.91706157,0.8992248062015504,31.47093023255814
5.0,20,13,9,129,0.93753237,0.9534883720930233,41.37015503875969
5.0,20,14,0,125,0.6952225,0.768,40.968
5.0,20,14,1,125,0.80992395,0.88,33.078
5.0,20,14,2,124,0.84920204,0.8790322580645161,27.6875
5.0,20,14,3,125,0.8743198,0.88,33.244
5.0,20,14,4,124,0.8921103,0.9032258064516129,37.26814516129032
5.0,20,14,5,125,0.90487844,0.936,44.906
5.0,20,14,6,124,0.9180577,0.9274193548387096,45.85282258064516
5.0,20,14,7,125,0.9285267,0.92,45.51
5.0,20,14,8,124,0.93826324,0.9919354838709677,51.58870967741935
5.0,20,14,9,125,0.95300823,0.936,53.954
5.0,20,15,0,100,0.7451359,0.91,20.63
5.0,20,15,1,100,0.81383926,0.93,22.04
5.0,20,15,2,100,0.8453484,0.88,20.2325
5.0,20,15,3,100,0.8665075,0.94,29.6875
5.0,20,15,4,100,0.885546,0.9,28.87
5.0,20,15,5,100,0.90317214,0.9,30.68
5.0,20,15,6,100,0.9209728,0.89,34.195
5.0,20,15,7,100,0.9346563,0.96,38.0175
5.0,20,15,8,100,0.94711405,0.96,52.9525
5.0,20,15,9,100,0.9634115,0.94,52.805
5.0,20,16,0,114,0.7995731,0.8333333333333334,26.82675438596491
5.0,20,16,1,113,0.8809135,0.9026548672566371,40.413716814159294
5.0,20,16,2,113,0.90630704,0.8584070796460177,37.14159292035398
5.0,20,16,3,113,0.9223834,0.9469026548672567,55.732300884955755
5.0,20,16,4,113,0.9328859,0.9026548672566371,58.82743362831859
5.0,20,16,5,113,0.9404499,0.9380530973451328,63.8141592920354
5.0,20,16,6,113,0.94902176,0.9292035398230089,74.34292035398231
5.0,20,16,7,113,0.9564399,0.9292035398230089,57.64380530973451
5.0,20,16,8,113,0.96267986,0.9646017699115044,54.99557522123894
5.0,20,16,9,113,0.9714642,0.911504424778761,55.9646017699115
5.0,20,17,0,100,0.7707707,0.87,27.7325
5.0,20,17,1,100,0.8452776,0.94,21.7475
5.0,20,17,2,100,0.86976385,0.94,25.68
5.0,20,17,3,99,0.8854146,0.8787878787878788,28.964646464646464
5.0,20,17,4,100,0.8960427,0.94,31.2125
5.0,20,17,5,100,0.90477175,0.88,29.99
5.0,20,17,6,99,0.9149434,0.8484848484848485,32.44949494949495
5.0,20,17,7,100,0.92645574,0.93,39.7675
5.0,20,17,8,100,0.9404743,0.92,51.13
5.0,20,17,9,100,0.9608731,0.95,64.1975
5.0,20,18,0,90,0.77469677,0.8222222222222222,38.013888888888886
5.0,20,18,1,89,0.86258817,0.8651685393258427,24.485955056179776
5.0,20,18,2,89,0.8840776,0.8651685393258427,23.48876404494382
5.0,20,18,3,89,0.898486,0.9325842696629213,30.8623595505618
5.0,20,18,4,89,0.90781075,0.9775280898876404,30.373595505617978
5.0,20,18,5,89,0.91617876,0.9325842696629213,28.679775280898877
5.0,20,18,6,89,0.9254892,0.8651685393258427,38.87359550561798
5.0,20,18,7,89,0.9364823,0.9662921348314607,38.74438202247191
5.0,20,18,8,89,0.94830287,0.898876404494382,35.050561797752806
5.0,20,18,9,89,0.96530014,0.898876404494382,100.51123595505618
5.0,20,19,0,109,0.7953646,0.8440366972477065,25.405963302752294
5.0,20,19,1,109,0.8823284,0.963302752293578,34.65137614678899
5.0,20,19,2,109,0.90683985,0.8990825688073395,35.75
5.0,20,19,3,109,0.92022973,0.8348623853211009,31.545871559633028
5.0,20,19,4,109,0.9289682,0.8990825688073395,38.84403669724771
5.0,20,19,5,109,0.9361633,0.944954128440367,48.194954128440365
5.0,20,19,6,109,0.94333327,0.9541284403669725,42.72935779816514
5.0,20,19,7,109,0.9499569,0.9541284403669725,47.30045871559633
5.0,20,19,8,109,0.95789385,0.963302752293578,56.461009174311926
5.0,20,19,9,109,0.9684763,0.9541284403669725,69.0091743119266
5.0,20,20,0,106,0.83447546,0.9528301886792453,68.53301886792453
5.0,20,20,1,106,0.88501287,0.9622641509433962,39.655660377358494
5.0,20,20,2,106,0.9069248,0.9245283018867925,41.375
5.0,20,20,3,105,0.91866976,0.9333333333333333,42.714285714285715
5.0,20,20,4,106,0.927166,0.9245283018867925,50.259433962264154
5.0,20,20,5,106,0.9344612,0.8962264150943396,46.42216981132076
5.0,20,20,6,105,0.9411635,0.9619047619047619,48.21904761904762
5.0,20,20,7,106,0.94815344,0.9716981132075472,54.594339622641506
5.0,20,20,8,106,0.95702475,0.9811320754716981,57.030660377358494
5.0,20,20,9,106,0.9696839,0.9433962264150944,68.06603773584905
5.0,20,21,0,115,0.88600045,0.9130434782608695,31.63695652173913
5.0,20,21,1,114,0.9201637,0.9298245614035088,41.328947368421055
5.0,20,21,2,114,0.9339483,0.9385964912280702,40.94298245614035
5.0,20,21,3,115,0.9425368,0.9304347826086956,57.893478260869564
5.0,20,21,4,114,0.9495659,0.9035087719298246,47.2171052631579
5.0,20,21,5,114,0.9543481,0.9649122807017544,56.42324561403509
5.0,20,21,6,115,0.9591456,0.9565217391304348,66.44782608695652
5.0,20,21,7,114,0.96369976,0.956140350877193,66.25877192982456
5.0,20,21,8,114,0.9689376,0.9649122807017544,71.34868421052632
5.0,20,21,9,115,0.97681826,0.9652173913043478,96.40217391304348
5.0,20,22,0,24,0.80046064,0.8333333333333334,44.4375
5.0,20,22,1,23,0.8761056,0.8260869565217391,14.695652173913043
5.0,20,22,2,24,0.89820033,1.0,23.739583333333332
5.0,20,22,3,23,0.910075,0.9130434782608695,16.51086956521739
5.0,20,22,4,24,0.91801625,0.7916666666666666,22.8125
5.0,20,22,5,23,0.92613214,0.8260869565217391,33.56521739130435
5.0,20,22,6,23,0.93420297,0.9130434782608695,38.93478260869565
5.0,20,22,7,24,0.9442286,0.9166666666666666,40.822916666666664
5.0,20,22,8,23,0.9550042,1.0,80.25
5.0,20,22,9,24,0.9724614,1.0,71.75
5.0,30,1,0,124,0.73602915,0.8145161290322581,21.032258064516128
5.0,30,1,1,124,0.830382,0.8790322580645161,19.304435483870968
5.0,30,1,2,124,0.85005563,0.8629032258064516,20.723790322580644
5.0,30,1,3,124,0.86330855,0.8467741935483871,27.39516129032258
5.0,30,1,4,124,0.87286067,0.8306451612903226,20.850806451612904
5.0,30,1,5,123,0.88183606,0.7560975609756098,19.04268292682927
5.0,30,1,6,124,0.89304554,0.7983870967741935,22.294354838709676
5.0,30,1,7,124,0.9066139,0.9354838709677419,30.735887096774192
5.0,30,1,8,124,0.9225538,0.8951612903225806,27.282258064516128
5.0,30,1,9,124,0.94588506,0.9758064516129032,44.274193548387096
5.0,30,2,0,99,0.69820696,0.6868686868686869,17.906565656565657
5.0,30,2,1,99,0.80031765,0.7777777777777778,13.830808080808081
5.0,30,2,2,99,0.8334664,0.8383838383838383,15.563131313131313
5.0,30,2,3,99,0.85305285,0.8888888888888888,20.45959595959596
5.0,30,2,4,99,0.8653648,0.9292929292929293,20.906565656565657
5.0,30,2,5,99,0.8759458,0.9090909090909091,27.103535353535353
5.0,30,2,6,99,0.88678765,0.9191919191919192,20.792929292929294
5.0,30,2,7,99,0.90089566,0.797979797979798,20.835858585858585
5.0,30,2,8,99,0.9223296,0.8686868686868687,28.535353535353536
5.0,30,2,9,99,0.94740313,0.98989898989899,35.823232323232325
5.0,30,3,0,147,0.8209335,0.8571428571428571,22.360544217687075
5.0,30,3,1,147,0.87099266,0.8639455782312925,23.602040816326532
5.0,30,3,2,147,0.8900289,0.891156462585034,33.142857142857146
5.0,30,3,3,146,0.9040608,0.910958904109589,34.79794520547945
5.0,30,3,4,147,0.91493046,0.9319727891156463,38.76190476190476
5.0,30,3,5,147,0.927063,0.9455782312925171,47.86904761904762
5.0,30,3,6,146,0.93781185,0.952054794520548,39.88013698630137
5.0,30,3,7,147,0.9491515,0.9523809523809523,53.7312925170068
5.0,30,3,8,147,0.959558,0.9319727891156463,55.76020408163265
5.0,30,3,9,147,0.9714718,0.8843537414965986,49.6343537414966
5.0,30,4,0,174,0.85708827,0.8505747126436781,27.08764367816092
5.0,30,4,1,174,0.89019233,0.8505747126436781,34.702586206896555
5.0,30,4,2,174,0.9055038,0.896551724137931,33.020114942528735
5.0,30,4,3,174,0.91675776,0.9137931034482759,37.35919540229885
5.0,30,4,4,174,0.92574775,0.9367816091954023,43.03448275862069
5.0,30,4,5,173,0.932511,0.9190751445086706,40.3121387283237
5.0,30,4,6,174,0.9396336,0.9137931034482759,48.48850574712644
5.0,30,4,7,174,0.9465902,0.9252873563218391,47.57327586206897
5.0,30,4,8,174,0.9544547,0.9540229885057471,50.729885057471265
5.0,30,4,9,174,0.96613014,0.9425287356321839,60.354885057471265
5.0,30,5,0,136,0.8512822,0.7867647058823529,35.78860294117647
5.0,30,5,1,135,0.8885336,0.8296296296296296,35.28703703703704
5.0,30,5,2,135,0.9074065,0.8888888888888888,44.912962962962965
5.0,30,5,3,135,0.91893905,0.8740740740740741,45.06666666666667
5.0,30,5,4,135,0.9273989,0.8888888888888888,44.1037037037037
5.0,30,5,5,135,0.93492526,0.9037037037037037,51.587037037037035
5.0,30,5,6,135,0.94319445,0.9555555555555556,45.11851851851852
5.0,30,5,7,135,0.9504901,0.9481481481481482,54.56296296296296
5.0,30,5,8,135,0.95908046,0.9481481481481482,57.364814814814814
5.0,30,5,9,136,0.9718614,0.9264705882352942,47.189338235294116
5.0,30,6,0,137,0.8215391,0.9051094890510949,29.348540145985403
5.0,30,6,1,137,0.86874175,0.9343065693430657,29.662408759124087
5.0,30,6,2,137,0.89175504,0.9051094890510949,30.580291970802918
5.0,30,6,3,137,0.90753084,0.948905109489051,31.295620437956206
5.0,30,6,4,137,0.9193774,0.8978102189781022,35.25
5.0,30,6,5,136,0.9291554,0.8676470588235294,33.619485294117645
5.0,30,6,6,137,0.9378517,0.8905109489051095,34.332116788321166
5.0,30,6,7,137,0.94683504,0.9343065693430657,42.6021897810219
5.0,30,6,8,137,0.9562365,0.8540145985401459,38.85036496350365
5.0,30,6,9,137,0.97192895,0.9708029197080292,43.57116788321168
5.0,30,7,0,121,0.8040819,0.7272727272727273,20.373966942148762
5.0,30,7,1,121,0.8567119,0.8181818181818182,24.24586776859504
5.0,30,7,2,120,0.8759815,0.8583333333333333,25.195833333333333
5.0,30,7,3,121,0.889784,0.8429752066115702,27.037190082644628
5.0,30,7,4,121,0.9036263,0.8347107438016529,21.832644628099175
5.0,30,7,5,120,0.9148112,0.9,24.004166666666666
5.0,30,7,6,121,0.92457026,0.8842975206611571,29.56404958677686
5.0,30,7,7,120,0.9340248,0.8916666666666667,28.19375
5.0,30,7,8,121,0.94466716,0.9173553719008265,36.196280991735534
5.0,30,7,9,121,0.96382827,0.9421487603305785,53.6198347107438
5.0,30,8,0,131,0.76026267,0.7938931297709924,22.362595419847327
5.0,30,8,1,131,0.8413934,0.8549618320610687,21.74236641221374
5.0,30,8,2,130,0.86072683,0.8538461538461538,23.965384615384615
5.0,30,8,3,131,0.872813,0.8015267175572519,22.97519083969466
5.0,30,8,4,130,0.88502187,0.8461538461538461,24.638461538461538
5.0,30,8,5,131,0.8965321,0.8320610687022901,24.146946564885496
5.0,30,8,6,130,0.9089339,0.9,30.888461538461538
5.0,30,8,7,131,0.9207256,0.9007633587786259,31.087786259541986
5.0,30,8,8,130,0.9362277,0.9,33.92307692307692
5.0,30,8,9,131,0.9612127,0.8931297709923665,46.39312977099237
5.0,30,9,0,101,0.6997335,0.8316831683168316,25.834158415841586
5.0,30,9,1,101,0.81288284,0.900990099009901,24.457920792079207
5.0,30,9,2,101,0.84161395,0.8613861386138614,26.547029702970296
5.0,30,9,3,100,0.8600313,0.87,29.4
5.0,30,9,4,101,0.87389934,0.8118811881188119,28.324257425742573
5.0,30,9,5,101,0.8865249,0.8514851485148515,27.36881188118812
5.0,30,9,6,100,0.89997935,0.91,30.005
5.0,30,9,7,101,0.9133964,0.9108910891089109,32.495049504950494
5.0,30,9,8,101,0.9257686,0.9306930693069307,29.559405940594058
5.0,30,9,9,101,0.94717044,0.9603960396039604,38.5
5.0,30,10,0,90,0.753536,0.6888888888888889,21.319444444444443
5.0,30,10,1,90,0.8214473,0.8555555555555555,27.5
5.0,30,10,2,89,0.8465359,0.797752808988764,23.901685393258425
5.0,30,10,3,90,0.8631499,0.8,20.34722222222222
5.0,30,10,4,90,0.8791804,0.8666666666666667,24.81111111111111
5.0,30,10,5,89,0.8913639,0.9438202247191011,30.679775280898877
5.0,30,10,6,90,0.9013375,0.8111111111111111,23.825
5.0,30,10,7,89,0.91278696,0.9438202247191011,30.03932584269663
5.0,30,10,8,90,0.925335,0.8333333333333334,34.26111111111111
5.0,30,10,9,90,0.9495984,0.9444444444444444,47.7
5.0,30,11,0,109,0.64439964,0.6605504587155964,27.43807339449541
5.0,30,11,1,108,0.77968913,0.8055555555555556,24.689814814814813
5.0,30,11,2,109,0.81927717,0.8165137614678899,22.678899082568808
5.0,30,11,3,108,0.83928055,0.8333333333333334,25.358796296296298
5.0,30,11,4,109,0.8575002,0.8715596330275229,25.69724770642202
5.0,30,11,5,108,0.8720132,0.8518518518518519,25.26851851851852
5.0,30,11,6,108,0.88625824,0.8796296296296297,27.47685185185185
5.0,30,11,7,109,0.90244573,0.8348623853211009,25.977064220183486
5.0,30,11,8,108,0.92244387,0.9259259259259259,34.145833333333336
5.0,30,11,9,109,0.94864005,0.9174311926605505,36.85091743119266
