feature,condition,threshold,horizon_bars,observations,mean_return,median_return,win_rate_positive,window,validation_start,validation_end
normalized_vwap_distance,top_10pct,11.254432982631439,10,2787,8.070972207916349e-06,-2.9056252905612645e-05,0.4682454251883746,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,11.254432982631439,20,2787,-2.4831902780982057e-05,-3.877885389091951e-05,0.4721923214926444,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,11.254432982631439,30,2787,-8.085398974999451e-05,-2.887363932979614e-05,0.48475062791532114,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,11.254432982631439,60,2787,-0.0002182654074747075,2.885586495460224e-05,0.5059203444564048,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.1763761060052533,1,1117,2.629852998861427e-05,0.0,0.4959713518352731,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.1763761060052533,3,1117,7.721880280819563e-05,1.9763431722275016e-05,0.5165622202327663,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.1763761060052533,5,1117,6.863566060501093e-05,3.894156817696448e-05,0.5255147717099373,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.1763761060052533,10,1117,0.00010841588334187455,2.9212432811398514e-05,0.5076096687555953,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.1763761060052533,20,1117,7.209685043896356e-05,-3.832959619765042e-05,0.4843330349149508,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.1763761060052533,30,1115,0.00019210120480623054,1.9432568985511267e-05,0.5076233183856502,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.1763761060052533,60,1113,0.00037262829191022354,4.855028838868236e-05,0.5076370170709793,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5347618906057718,1,1117,1.704367646768231e-05,1.9247981367875866e-05,0.5201432408236347,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5347618906057718,3,1117,4.9600140700735445e-05,4.885866166359776e-05,0.5416293643688451,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5347618906057718,5,1117,0.0001393683026954488,0.00012543298501555,0.5747538048343778,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5347618906057718,10,1117,0.0003112515247075429,0.00019449955265105068,0.5810205908683975,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5347618906057718,20,1117,0.0005762696715371971,0.0003430254847758274,0.6078782452999105,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5347618906057718,30,1117,0.0009571986053713554,0.0006507924354950401,0.6427931960608774,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5347618906057718,60,1117,0.0015754611309804934,0.0010223555070882906,0.6517457475380484,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.1662643258856624,1,1209,-2.3773475576928747e-05,0.0,0.49793217535153017,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.1662643258856624,3,1209,-1.061294498455146e-06,0.0,0.49710504549214224,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.1662643258856624,5,1209,-3.5854151955067813e-06,-9.664450286051007e-06,0.48883374689826303,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.1662643258856624,10,1209,1.491112149121581e-05,0.0,0.49958643507030603,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.1662643258856624,20,1207,-1.569556388904611e-05,-3.901868019318133e-05,0.48218724109362054,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.1662643258856624,30,1207,-5.008288864753275e-05,1.9445416715280217e-05,0.5053852526926264,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.1662643258856624,60,1203,8.522572515236568e-05,8.12859436281066e-05,0.5187032418952618,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,top_10pct,0.4446931071160575,1,1209,5.874328812448509e-05,2.9580256164951635e-05,0.532671629445823,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,top_10pct,0.4446931071160575,3,1209,0.00016319471347700474,7.971065033918201e-05,0.5698924731182796,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,top_10pct,0.4446931071160575,5,1209,0.00027191928710956705,0.00013484098395388777,0.5814722911497106,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,top_10pct,0.4446931071160575,10,1209,0.0004926404447632706,0.0002321689415998307,0.5955334987593052,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,top_10pct,0.4446931071160575,20,1209,0.0008854738262344449,0.00044826521362328897,0.6360628618693135,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,top_10pct,0.4446931071160575,30,1209,0.001301632724934546,0.0005447518809358343,0.6286186931348222,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
half_life_60,top_10pct,0.4446931071160575,60,1209,0.0016242280361678362,0.0005581024516643218,0.5773366418527709,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.7229410181443485,1,2787,2.1526661616847077e-05,1.9891590830045658e-05,0.5270900609974883,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.7229410181443485,3,2787,4.1585450248959856e-05,1.9989605405168476e-05,0.5174022246142805,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.7229410181443485,5,2786,4.9939867759329695e-05,2.9206602656595138e-05,0.5183058147882269,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.7229410181443485,10,2786,2.177327124888508e-06,3.9791294881075245e-05,0.5129217516152189,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.7229410181443485,20,2784,-6.15844706598634e-05,7.941415154033571e-05,0.5179597701149425,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.7229410181443485,30,2777,-0.00014351083503100513,7.782706825443242e-05,0.5199855959668708,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.7229410181443485,60,2773,-0.0003053032024012563,-7.770385119709733e-05,0.4857554994590696,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.6687845324360526,1,2787,-1.900399271204546e-06,9.716001282411568e-06,0.5055615357014711,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.6687845324360526,3,2787,-1.1466696869910921e-05,9.710246251737331e-06,0.5030498744169358,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.6687845324360526,5,2787,-8.058012423767234e-06,0.0,0.4987441693577323,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.6687845324360526,10,2787,1.754781252831484e-05,-3.8992435467566366e-05,0.47649802655184786,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.6687845324360526,20,2787,3.2783031961056585e-05,-4.8824787368006994e-05,0.48080373161105133,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.6687845324360526,30,2787,6.12511459578093e-05,9.655771737504537e-06,0.5012558306422676,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.6687845324360526,60,2787,0.00017398923135882532,0.00013773156118723762,0.5371367061356297,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.000694562158977318,1,2787,1.561597408383343e-05,0.0,0.46932185145317545,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.000694562158977318,3,2787,5.231546193044414e-05,0.0,0.47685683530678147,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.000694562158977318,5,2787,8.53601675075433e-05,0.0,0.48152134912091854,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.000694562158977318,10,2787,0.00016409068443023296,-9.698850686246097e-06,0.4786508790814496,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.000694562158977318,20,2787,0.000193774499237526,-1.931247585940099e-05,0.48331539289558667,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.000694562158977318,30,2787,0.0002211300699480303,9.689546916824554e-06,0.501973448152135,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.000694562158977318,60,2787,0.00014462669701575907,0.0,0.4980265518478651,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.004236800295256964,1,2787,2.463178835203783e-06,0.0,0.4980265518478651,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.004236800295256964,3,2787,-5.876723823263558e-06,1.0362694300436459e-05,0.503767491926803,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.004236800295256964,5,2787,-2.2623831908671152e-05,-5.161450161039749e-05,0.4861858629350556,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.004236800295256964,10,2787,-7.682061066665978e-05,-7.143075808446753e-05,0.48797990670972374,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.004236800295256964,20,2787,-0.00018461625728271255,3.943217665614007e-05,0.5041263006817366,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.004236800295256964,30,2787,-0.0003478364964547374,2.9769878836516384e-05,0.5026910656620022,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.004236800295256964,60,2783,-0.0008207848969624796,-0.0008641109315116191,0.44017247574559826,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0011662733154439644,1,2787,9.374385229638862e-07,0.0,0.47793326157158234,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0011662733154439644,3,2787,-1.945009841492493e-05,0.0,0.47972730534625047,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0011662733154439644,5,2787,-2.664549051791202e-05,0.0,0.47972730534625047,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0011662733154439644,10,2787,-5.415621560369118e-05,-1.942992597203652e-05,0.46214567635450304,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0011662733154439644,20,2787,-8.462166320817704e-05,-2.9192818566614598e-05,0.4686042339433082,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0011662733154439644,30,2787,-5.2743109668255535e-05,-1.9428604734805788e-05,0.48152134912091854,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0011662733154439644,60,2787,-0.00012850068315664316,-7.817080320504655e-05,0.4664513814137065,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.00647515375518966,1,2787,-1.8353700904569222e-05,-1.946472019465073e-05,0.48510943667025475,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.00647515375518966,3,2787,-5.643322909120456e-05,-7.780890133834983e-05,0.4721923214926444,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.00647515375518966,5,2787,-9.303990080012568e-05,-0.00015041665413195737,0.4639397201291712,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.00647515375518966,10,2787,-0.0001834384129631362,-0.0001927974916031694,0.4671689989235737,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.00647515375518966,20,2787,-0.00031503287764074445,-0.0002054632683041735,0.4793684965913168,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.00647515375518966,30,2787,-0.0005207998753045182,-0.000244140625,0.47434517402224613,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.00647515375518966,60,2787,-0.0009534572272071513,-0.0007681387705890108,0.4438464298528884,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18739970177788978,1,2787,-1.9002527715168512e-05,0.0,0.4865446716899892,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18739970177788978,3,2787,-4.775552795490138e-05,0.0,0.4947972730534625,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18739970177788978,5,2786,-7.26462109451807e-05,-9.739662025165519e-06,0.4852835606604451,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18739970177788978,10,2786,-0.00011273433436996578,-2.444185080924255e-05,0.4809763101220388,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18739970177788978,20,2786,-0.00019178297472173138,-5.7925422156768214e-05,0.4752333094041637,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18739970177788978,30,2783,-0.00024018468433684143,-8.680639280855829e-05,0.4599353215954006,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18739970177788978,60,2777,-0.0003718464450234481,-1.931117054665421e-05,0.49549873964710117,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.5598799134044048,1,2787,1.5188572626487381e-05,0.0,0.49228561176892716,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.5598799134044048,3,2787,4.093925019648845e-05,9.77278279989946e-06,0.5059203444564048,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.5598799134044048,5,2787,3.641845231655813e-05,9.99420336200707e-06,0.5073555794761392,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.5598799134044048,10,2787,1.2545180971122166e-05,0.0,0.4980265518478651,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.5598799134044048,20,2787,5.705283358568087e-05,5.849093390519755e-05,0.5191962683889487,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.5598799134044048,30,2785,-4.961024992733559e-05,5.828638041571743e-05,0.5152603231597845,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.5598799134044048,60,2780,-0.00019795233521207293,4.863245535502436e-06,0.5,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.11181749962995438,1,2787,-2.517483630927327e-05,0.0,0.478292070326516,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.11181749962995438,3,2787,-4.93028116825109e-05,-9.67885557212611e-06,0.48152134912091854,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.11181749962995438,5,2786,-5.466236117406996e-05,-9.841308934332993e-06,0.4798994974874372,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.11181749962995438,10,2786,-5.2797794257934267e-05,-2.913569051132825e-05,0.4748743718592965,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.11181749962995438,20,2786,1.8758395925405e-05,-1.9834678779029336e-05,0.49030868628858576,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.11181749962995438,30,2784,9.759480184755968e-05,-9.979659914560735e-06,0.4949712643678161,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.11181749962995438,60,2780,7.922757745871743e-05,0.00035827717311598395,0.5327338129496403,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3923430954028451,1,2787,1.2445657148204954e-05,0.0,0.49156799425905995,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3923430954028451,3,2787,3.278080268032424e-05,1.9616305072744922e-05,0.5134553283100107,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3923430954028451,5,2787,4.824427771883657e-05,1.9497358108022667e-05,0.5091496232508074,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3923430954028451,10,2787,1.8566684655285192e-05,1.9115159276994476e-05,0.5048439181916039,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3923430954028451,20,2787,-1.7222427369206832e-05,3.804885472957764e-05,0.511302475780409,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3923430954028451,30,2787,-0.00011877270478045667,6.783537323995503e-05,0.5181198421241479,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3923430954028451,60,2782,-0.000252231419773698,-2.445584480792462e-05,0.4931703810208483,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4798980364027972,1,2787,6.599124874962988e-06,0.0,0.478292070326516,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4798980364027972,3,2787,1.2972203174382436e-05,-9.763813354934925e-06,0.4757804090419806,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4798980364027972,5,2787,2.1205799848568733e-05,-9.752482006630814e-06,0.4804449228561177,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4798980364027972,10,2787,6.379325333178059e-05,-1.9465856887057598e-05,0.4772156440617151,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4798980364027972,20,2787,0.00016549922745922514,-2.9057378637009634e-05,0.4901327592393254,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4798980364027972,30,2787,0.00027563885222030716,-4.7904191616821024e-05,0.49156799425905995,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4798980364027972,60,2787,3.068374538766523e-05,-3.9788326105072436e-05,0.4951560818083961,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8549967749625339,1,2787,7.247402367492277e-06,9.71647330882952e-06,0.5030498744169358,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8549967749625339,3,2787,2.7355285804099965e-05,2.8975428836286454e-05,0.5102260495156081,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8549967749625339,5,2787,4.198851893908233e-05,9.68429207826027e-06,0.5016146393972013,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8549967749625339,10,2787,2.7354930167259175e-05,1.938097176190645e-05,0.5052027269465375,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8549967749625339,20,2787,-4.143738105567875e-05,5.836973334760742e-05,0.517043415859347,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8549967749625339,30,2787,-0.00014732469691582022,7.749009579716137e-05,0.5159669895945461,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8549967749625339,60,2782,-0.0008154052018968434,-0.0003885192589546116,0.4547088425593098,19,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.4037644806067355,1,2766,1.7060074574177243e-05,0.0,0.4880694143167028,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-6.4037644806067355,3,2766,3.650532868414988e-05,0.0,0.4942154736080983,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-6.4037644806067355,5,2766,6.472747872080183e-05,0.0,0.4953000723065799,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-6.4037644806067355,10,2766,9.106296894769086e-05,0.0,0.4981923355025307,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-6.4037644806067355,20,2766,0.00020684106004036022,6.059566358262991e-05,0.5126536514822849,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-6.4037644806067355,30,2766,0.00035257395435295264,5.0509417400812495e-05,0.5057845263919016,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-6.4037644806067355,60,2766,0.0007398351004740327,0.00024652739723662886,0.5169920462762111,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,11.508260058240934,1,2766,1.4877092184833668e-05,0.0,0.49313087490961677,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,11.508260058240934,3,2766,4.743602284889266e-05,0.0,0.4895155459146782,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,11.508260058240934,5,2766,9.016624994850793e-05,-9.561480588893279e-06,0.48770788141720894,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,11.508260058240934,10,2766,0.00017913825980610184,-9.853138963955566e-06,0.49168474331164136,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,11.508260058240934,20,2766,0.00035252223117025717,3.635230686938051e-05,0.5133767172812725,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,11.508260058240934,30,2766,0.0005629566092744348,8.312066186377809e-05,0.5289226319595083,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,11.508260058240934,60,2766,0.0010697443735789634,0.00036458051092946864,0.5650759219088937,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17334669963190777,1,1145,-8.463894003310042e-07,9.984324610412543e-06,0.509170305676856,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17334669963190777,3,1145,4.5785825611966745e-06,-1.0710422311932533e-05,0.48384279475982533,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17334669963190777,5,1145,5.029442161737156e-05,1.889876874527907e-05,0.5039301310043668,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17334669963190777,10,1145,0.00010561393607905787,5.737070078315476e-05,0.5213973799126638,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17334669963190777,20,1145,0.0002748350061016444,0.00011221665295124694,0.5310043668122271,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17334669963190777,30,1145,0.0002967155895814609,0.00013310616547768106,0.5275109170305677,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17334669963190777,60,1145,0.0006841341086956427,0.0002782608695652833,0.5441048034934498,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,top_10pct,0.555867279061208,1,1145,-3.0968379350200374e-05,-3.0431210249259877e-05,0.4646288209606987,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,top_10pct,0.555867279061208,3,1145,-6.734491550583673e-05,-7.083012911324182e-05,0.44454148471615723,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,top_10pct,0.555867279061208,5,1145,-8.220332786703052e-05,-5.982471358922936e-05,0.4637554585152838,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,top_10pct,0.555867279061208,10,1145,-4.659270430676888e-05,-4.010185872116434e-05,0.4759825327510917,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,top_10pct,0.555867279061208,20,1145,0.00017651958531047027,-2.0534935058269532e-05,0.4873362445414847,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,top_10pct,0.555867279061208,30,1145,0.000351014469412289,4.1934875138816e-05,0.509170305676856,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
half_life_30,top_10pct,0.555867279061208,60,1141,0.00022432210274353078,0.00016352059848534495,0.5223488168273445,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
