side,zscore_threshold,stop_points,target_points,horizon_bars,window,trades,wins,losses,timeouts,win_rate,total_points,mean_result_points,profit_factor,mean_mfe,median_mfe,mean_mae,median_mae,mean_holding_bars
SHORT,3.0,25.0,10.0,120,1,243,158,72,13,0.6502057613168725,-327.25,-1.346707820892334,0.8298010661812508,28.810699462890625,21.25,34.432098388671875,22.5,28.650205761316872
SHORT,3.0,25.0,10.0,120,2,234,130,70,34,0.5555555555555556,-712.25,-3.0438034534454346,0.6515837104072398,23.110042572021484,16.25,25.799144744873047,20.25,41.2991452991453
SHORT,3.0,25.0,10.0,120,3,189,131,54,4,0.6931216931216931,-70.0,-0.37037035822868347,0.9492753623188406,77.89550018310547,41.25,65.85713958740234,43.5,13.417989417989418
SHORT,3.0,25.0,10.0,120,4,206,138,65,3,0.6699029126213593,-264.25,-1.2827669382095337,0.8393128610519914,54.33495330810547,30.875,56.24514389038086,48.875,13.364077669902912
SHORT,3.0,25.0,10.0,120,5,208,146,62,0,0.7019230769230769,-90.0,-0.4326923191547394,0.9419354838709677,57.50480651855469,41.25,55.138221740722656,43.0,9.197115384615385
SHORT,3.0,25.0,10.0,120,6,189,127,59,3,0.671957671957672,-217.0,-1.1481481790542603,0.8541176470588235,72.79894256591797,44.25,62.72883605957031,45.25,10.031746031746032
SHORT,3.0,25.0,10.0,120,7,218,150,64,4,0.6880733944954128,-148.5,-0.6811926364898682,0.9099181073703366,48.4357795715332,27.5,42.70412826538086,29.75,14.880733944954128
SHORT,3.0,25.0,10.0,120,8,218,158,59,1,0.7247706422018348,109.5,0.502293586730957,1.0742372881355933,80.15481567382812,54.25,64.72591400146484,46.875,7.155963302752293
SHORT,3.0,25.0,10.0,120,9,202,142,60,0,0.7029702970297029,-80.0,-0.39603960514068604,0.9466666666666667,128.15347290039062,100.125,103.46163177490234,81.625,2.8118811881188117
SHORT,3.0,25.0,10.0,120,10,211,150,61,0,0.7109004739336493,-25.0,-0.11848340928554535,0.9836065573770492,95.34241485595703,75.0,84.98104095458984,73.75,4.819905213270142
SHORT,3.0,25.0,10.0,120,11,199,134,65,0,0.6733668341708543,-285.0,-1.4321608543395996,0.8246153846153846,87.59799194335938,56.75,78.91331481933594,60.25,4.371859296482412
SHORT,3.0,25.0,10.0,120,12,220,140,80,0,0.6363636363636364,-600.0,-2.7272727489471436,0.7,70.9625015258789,41.0,74.27954864501953,55.375,8.45
SHORT,3.0,25.0,10.0,120,13,204,127,75,2,0.6225490196078431,-618.0,-3.029411792755127,0.6726694915254238,64.31372833251953,48.875,71.99632263183594,52.0,8.220588235294118
SHORT,3.0,25.0,10.0,120,14,243,157,84,2,0.6460905349794238,-548.25,-2.2561728954315186,0.7411778590817892,59.76234436035156,48.25,56.702674865722656,45.5,9.567901234567902
SHORT,3.0,25.0,10.0,120,15,240,163,77,0,0.6791666666666667,-295.0,-1.2291666269302368,0.8467532467532467,80.49583435058594,58.375,66.69791412353516,48.5,6.675
SHORT,3.0,25.0,10.0,120,16,210,142,68,0,0.6761904761904762,-280.0,-1.3333333730697632,0.8352941176470589,79.32142639160156,53.5,81.97380828857422,58.5,5.9523809523809526
SHORT,3.0,25.0,10.0,120,17,200,125,75,0,0.625,-625.0,-3.125,0.6666666666666666,86.18250274658203,50.25,76.23999786376953,56.5,4.81
SHORT,3.0,25.0,10.0,120,18,199,118,81,0,0.592964824120603,-845.0,-4.2462310791015625,0.582716049382716,149.4095458984375,88.5,135.91583251953125,78.5,3.28643216080402
SHORT,3.0,25.0,10.0,120,19,198,141,57,0,0.7121212121212122,-15.0,-0.07575757801532745,0.9894736842105263,81.07954406738281,75.0,80.37625885009766,53.25,4.217171717171717
SHORT,3.0,25.0,10.0,120,20,211,149,62,0,0.7061611374407583,-60.0,-0.28436020016670227,0.9612903225806452,104.83175659179688,70.0,92.82820129394531,68.25,4.132701421800948
SHORT,3.0,25.0,10.0,120,21,210,139,71,0,0.6619047619047619,-385.0,-1.8333333730697632,0.7830985915492957,129.35357666015625,83.625,138.64404296875,108.75,1.9523809523809523
SHORT,3.0,25.0,10.0,120,22,182,110,72,0,0.6043956043956044,-700.0,-3.846153736114502,0.6111111111111112,202.6923065185547,154.125,145.3337860107422,111.625,1.978021978021978
SHORT,3.0,25.0,15.0,120,1,243,136,85,22,0.5596707818930041,-257.0,-1.0576131343841553,0.8889728912409548,28.810699462890625,21.25,34.432098388671875,22.5,38.547325102880656
SHORT,3.0,25.0,15.0,120,2,234,114,74,46,0.48717948717948717,-412.25,-1.7617521286010742,0.8126774963080768,23.110042572021484,16.25,25.799144744873047,20.25,49.98717948717949
SHORT,3.0,25.0,15.0,120,3,189,115,65,9,0.6084656084656085,13.0,0.06878306716680527,1.0075934579439252,77.89550018310547,41.25,65.85713958740234,43.5,19.052910052910054
SHORT,3.0,25.0,15.0,120,4,206,119,83,4,0.5776699029126213,-308.75,-1.498786449432373,0.8525901169730246,54.33495330810547,30.875,56.24514389038086,48.875,17.325242718446603
SHORT,3.0,25.0,15.0,120,5,208,124,83,1,0.5961538461538461,-221.0,-1.0625,0.8938010571840461,57.50480651855469,41.25,55.138221740722656,43.0,13.995192307692308
SHORT,3.0,25.0,15.0,120,6,189,112,72,5,0.5925925925925926,-125.25,-0.6626983880996704,0.9308965517241379,72.79894256591797,44.25,62.72883605957031,45.25,14.529100529100528
SHORT,3.0,25.0,15.0,120,7,218,132,79,7,0.6055045871559633,-34.5,-0.1582568734884262,0.9829608593653537,48.4357795715332,27.5,42.70412826538086,29.75,20.394495412844037
SHORT,3.0,25.0,15.0,120,8,218,139,78,1,0.6376146788990825,139.5,0.6399082541465759,1.0715384615384616,80.15481567382812,54.25,64.72591400146484,46.875,9.637614678899082
SHORT,3.0,25.0,15.0,120,9,202,135,67,0,0.6683168316831684,350.0,1.7326732873916626,1.208955223880597,128.15347290039062,100.125,103.46163177490234,81.625,3.5643564356435644
SHORT,3.0,25.0,15.0,120,10,211,133,78,0,0.6303317535545023,45.0,0.2132701426744461,1.023076923076923,95.34241485595703,75.0,84.98104095458984,73.75,6.971563981042654
SHORT,3.0,25.0,15.0,120,11,199,122,77,0,0.6130653266331658,-95.0,-0.4773869216442108,0.9506493506493506,87.59799194335938,56.75,78.91331481933594,60.25,6.517587939698492
SHORT,3.0,25.0,15.0,120,12,220,123,97,0,0.5590909090909091,-580.0,-2.6363637447357178,0.7608247422680412,70.9625015258789,41.0,74.27954864501953,55.375,10.968181818181819
SHORT,3.0,25.0,15.0,120,13,204,107,95,2,0.5245098039215687,-783.0,-3.838235378265381,0.6721105527638191,64.31372833251953,48.875,71.99632263183594,52.0,10.514705882352942
SHORT,3.0,25.0,15.0,120,14,243,143,97,3,0.588477366255144,-306.75,-1.2623456716537476,0.8748852860201897,59.76234436035156,48.25,56.702674865722656,45.5,12.337448559670781
SHORT,3.0,25.0,15.0,120,15,240,147,93,0,0.6125,-120.0,-0.5,0.9483870967741935,80.49583435058594,58.375,66.69791412353516,48.5,9.066666666666666
SHORT,3.0,25.0,15.0,120,16,210,127,83,0,0.6047619047619047,-170.0,-0.8095238208770752,0.9180722891566265,79.32142639160156,53.5,81.97380828857422,58.5,8.523809523809524
SHORT,3.0,25.0,15.0,120,17,200,106,92,2,0.53,-717.0,-3.5850000381469727,0.6892067620286085,86.18250274658203,50.25,76.23999786376953,56.5,7.655
SHORT,3.0,25.0,15.0,120,18,199,102,97,0,0.5125628140703518,-895.0,-4.497487545013428,0.6309278350515464,149.4095458984375,88.5,135.91583251953125,78.5,4.522613065326633
SHORT,3.0,25.0,15.0,120,19,198,129,69,0,0.6515151515151515,210.0,1.0606060028076172,1.1217391304347826,81.07954406738281,75.0,80.37625885009766,53.25,6.242424242424242
SHORT,3.0,25.0,15.0,120,20,211,125,86,0,0.5924170616113744,-275.0,-1.3033175468444824,0.872093023255814,104.83175659179688,70.0,92.82820129394531,68.25,6.805687203791469
SHORT,3.0,25.0,15.0,120,21,210,129,81,0,0.6142857142857143,-90.0,-0.4285714328289032,0.9555555555555556,129.35357666015625,83.625,138.64404296875,108.75,3.038095238095238
SHORT,3.0,25.0,15.0,120,22,182,99,83,0,0.5439560439560439,-590.0,-3.241758346557617,0.7156626506024096,202.6923065185547,154.125,145.3337860107422,111.625,2.8351648351648353
SHORT,3.0,25.0,20.0,120,1,243,113,97,33,0.46502057613168724,-300.5,-1.2366255521774292,0.8860663507109005,28.810699462890625,21.25,34.432098388671875,22.5,47.77366255144033
SHORT,3.0,25.0,20.0,120,2,234,89,81,64,0.3803418803418803,-516.25,-2.2061965465545654,0.7893501989186984,23.110042572021484,16.25,25.799144744873047,20.25,58.43162393162393
SHORT,3.0,25.0,20.0,120,3,189,99,78,12,0.5238095238095238,-42.5,-0.22486773133277893,0.9791385446067002,77.89550018310547,41.25,65.85713958740234,43.5,23.53968253968254
SHORT,3.0,25.0,20.0,120,4,206,94,107,5,0.4563106796116505,-817.0,-3.96601939201355,0.6971550366045779,54.33495330810547,30.875,56.24514389038086,48.875,22.898058252427184
SHORT,3.0,25.0,20.0,120,5,208,108,98,2,0.5192307692307693,-283.5,-1.3629807233810425,0.8845684039087948,57.50480651855469,41.25,55.138221740722656,43.0,18.591346153846153
SHORT,3.0,25.0,20.0,120,6,189,106,78,5,0.5608465608465608,164.75,0.8716931343078613,1.0839490445859872,72.79894256591797,44.25,62.72883605957031,45.25,17.211640211640212
SHORT,3.0,25.0,20.0,120,7,218,119,88,11,0.5458715596330275,173.5,0.7958715558052063,1.0771196799644405,48.4357795715332,27.5,42.70412826538086,29.75,25.077981651376145
SHORT,3.0,25.0,20.0,120,8,218,129,88,1,0.591743119266055,384.5,1.7637615203857422,1.1747727272727273,80.15481567382812,54.25,64.72591400146484,46.875,11.821100917431192
SHORT,3.0,25.0,20.0,120,9,202,120,82,0,0.594059405940594,350.0,1.7326732873916626,1.170731707317073,128.15347290039062,100.125,103.46163177490234,81.625,4.48019801980198
SHORT,3.0,25.0,20.0,120,10,211,119,92,0,0.5639810426540285,80.0,0.379146933555603,1.0347826086956522,95.34241485595703,75.0,84.98104095458984,73.75,8.601895734597157
SHORT,3.0,25.0,20.0,120,11,199,106,91,2,0.5326633165829145,-156.5,-0.786432147026062,0.9312843029637761,87.59799194335938,56.75,78.91331481933594,60.25,9.64824120603015
SHORT,3.0,25.0,20.0,120,12,220,109,110,1,0.4954545454545455,-571.5,-2.5977272987365723,0.7922951117572233,70.9625015258789,41.0,74.27954864501953,55.375,14.163636363636364
SHORT,3.0,25.0,20.0,120,13,204,99,103,2,0.4852941176470588,-608.0,-2.9803922176361084,0.7650695517774343,64.31372833251953,48.875,71.99632263183594,52.0,12.147058823529411
SHORT,3.0,25.0,20.0,120,14,243,130,109,4,0.5349794238683128,-163.0,-0.6707819104194641,0.9410061527325371,59.76234436035156,48.25,56.702674865722656,45.5,15.02880658436214
SHORT,3.0,25.0,20.0,120,15,240,132,108,0,0.55,-60.0,-0.25,0.9777777777777777,80.49583435058594,58.375,66.69791412353516,48.5,11.925
SHORT,3.0,25.0,20.0,120,16,210,120,90,0,0.5714285714285714,150.0,0.7142857313156128,1.0666666666666667,79.32142639160156,53.5,81.97380828857422,58.5,11.638095238095238
SHORT,3.0,25.0,20.0,120,17,200,97,101,2,0.485,-592.0,-2.9600000381469727,0.7661927330173776,86.18250274658203,50.25,76.23999786376953,56.5,11.47
SHORT,3.0,25.0,20.0,120,18,199,98,101,0,0.49246231155778897,-565.0,-2.839195966720581,0.7762376237623763,149.4095458984375,88.5,135.91583251953125,78.5,5.5376884422110555
SHORT,3.0,25.0,20.0,120,19,198,115,83,0,0.5808080808080808,225.0,1.1363636255264282,1.108433734939759,81.07954406738281,75.0,80.37625885009766,53.25,9.156565656565656
SHORT,3.0,25.0,20.0,120,20,211,113,97,1,0.5355450236966824,-155.75,-0.7381516695022583,0.9357731958762887,104.83175659179688,70.0,92.82820129394531,68.25,9.066350710900474
SHORT,3.0,25.0,20.0,120,21,210,115,95,0,0.5476190476190477,-75.0,-0.3571428656578064,0.968421052631579,129.35357666015625,83.625,138.64404296875,108.75,3.757142857142857
SHORT,3.0,25.0,20.0,120,22,182,92,90,0,0.5054945054945055,-410.0,-2.2527472972869873,0.8177777777777778,202.6923065185547,154.125,145.3337860107422,111.625,3.6373626373626373
SHORT,3.0,25.0,25.0,120,1,243,95,102,46,0.39094650205761317,-211.75,-0.8713991641998291,0.9240086129553203,28.810699462890625,21.25,34.432098388671875,22.5,55.074074074074076
SHORT,3.0,25.0,25.0,120,2,234,70,84,80,0.29914529914529914,-549.75,-2.3493590354919434,0.7864841246722983,23.110042572021484,16.25,25.799144744873047,20.25,67.26923076923077
SHORT,3.0,25.0,25.0,120,3,189,87,87,15,0.4603174603174603,-70.5,-0.3730158805847168,0.9690653795524353,77.89550018310547,41.25,65.85713958740234,43.5,26.947089947089946
SHORT,3.0,25.0,25.0,120,4,206,78,122,6,0.3786407766990291,-1120.25,-5.438107013702393,0.6354242941990074,54.33495330810547,30.875,56.24514389038086,48.875,25.325242718446603
SHORT,3.0,25.0,25.0,120,5,208,96,107,5,0.46153846153846156,-249.75,-1.2007211446762085,0.9070524748790473,57.50480651855469,41.25,55.138221740722656,43.0,22.52403846153846
SHORT,3.0,25.0,25.0,120,6,189,94,88,7,0.4973544973544973,151.5,0.8015872836112976,1.0684591052869408,72.79894256591797,44.25,62.72883605957031,45.25,20.142857142857142
SHORT,3.0,25.0,25.0,120,7,218,97,102,19,0.44495412844036697,-99.0,-0.4541284441947937,0.9620107444359172,48.4357795715332,27.5,42.70412826538086,29.75,30.8302752293578
SHORT,3.0,25.0,25.0,120,8,218,113,104,1,0.518348623853211,229.5,1.0527522563934326,1.0882692307692308,80.15481567382812,54.25,64.72591400146484,46.875,14.637614678899082
SHORT,3.0,25.0,25.0,120,9,202,114,88,0,0.5643564356435643,650.0,3.2178218364715576,1.2954545454545454,128.15347290039062,100.125,103.46163177490234,81.625,5.405940594059406
SHORT,3.0,25.0,25.0,120,10,211,108,103,0,0.5118483412322274,125.0,0.5924170613288879,1.0485436893203883,95.34241485595703,75.0,84.98104095458984,73.75,9.753554502369669
SHORT,3.0,25.0,25.0,120,11,199,99,98,2,0.49748743718592964,23.5,0.11809045076370239,1.0095820591233435,87.59799194335938,56.75,78.91331481933594,60.25,10.839195979899497
SHORT,3.0,25.0,25.0,120,12,220,96,121,3,0.43636363636363634,-605.75,-2.7534091472625732,0.7998513133983148,70.9625015258789,41.0,74.27954864501953,55.375,16.922727272727272
SHORT,3.0,25.0,25.0,120,13,204,88,114,2,0.43137254901960786,-663.0,-3.25,0.7684247293049249,64.31372833251953,48.875,71.99632263183594,52.0,14.205882352941176
SHORT,3.0,25.0,25.0,120,14,243,117,121,5,0.48148148148148145,-135.5,-0.5576131939888,0.955762324518446,59.76234436035156,48.25,56.702674865722656,45.5,18.181069958847736
SHORT,3.0,25.0,25.0,120,15,240,119,119,2,0.49583333333333335,21.75,0.09062500298023224,1.007310924369748,80.49583435058594,58.375,66.69791412353516,48.5,14.175
SHORT,3.0,25.0,25.0,120,16,210,110,97,3,0.5238095238095238,304.0,1.447619080543518,1.124106960604205,79.32142639160156,53.5,81.97380828857422,58.5,15.08095238095238
SHORT,3.0,25.0,25.0,120,17,200,83,113,4,0.415,-763.5,-3.817500114440918,0.7320817615580314,86.18250274658203,50.25,76.23999786376953,56.5,14.5
SHORT,3.0,25.0,25.0,120,18,199,91,108,0,0.457286432160804,-425.0,-2.135678291320801,0.8425925925925926,149.4095458984375,88.5,135.91583251953125,78.5,6.663316582914573
SHORT,3.0,25.0,25.0,120,19,198,102,96,0,0.5151515151515151,150.0,0.7575757503509521,1.0625,81.07954406738281,75.0,80.37625885009766,53.25,10.863636363636363
SHORT,3.0,25.0,25.0,120,20,211,103,107,1,0.4881516587677725,-90.75,-0.43009477853775024,0.9660747663551402,104.83175659179688,70.0,92.82820129394531,68.25,10.914691943127963
SHORT,3.0,25.0,25.0,120,21,210,103,107,0,0.49047619047619045,-100.0,-0.4761904776096344,0.9626168224299065,129.35357666015625,83.625,138.64404296875,108.75,4.380952380952381
SHORT,3.0,25.0,25.0,120,22,182,87,95,0,0.47802197802197804,-200.0,-1.0989011526107788,0.9157894736842105,202.6923065185547,154.125,145.3337860107422,111.625,4.186813186813187
SHORT,3.0,25.0,35.0,120,1,243,69,109,65,0.2839506172839506,-116.0,-0.47736626863479614,0.9611129735165941,28.810699462890625,21.25,34.432098388671875,22.5,63.86008230452675
SHORT,3.0,25.0,35.0,120,2,234,40,89,105,0.17094017094017094,-875.5,-3.741452932357788,0.6874051593323217,23.110042572021484,16.25,25.799144744873047,20.25,78.65384615384616
SHORT,3.0,25.0,35.0,120,3,189,62,103,24,0.328042328042328,-430.5,-2.277777671813965,0.8415823367065317,77.89550018310547,41.25,65.85713958740234,43.5,34.80952380952381
SHORT,3.0,25.0,35.0,120,4,206,61,133,12,0.2961165048543689,-1138.5,-5.526699066162109,0.6599208423568068,54.33495330810547,30.875,56.24514389038086,48.875,30.02912621359223
SHORT,3.0,25.0,35.0,120,5,208,77,118,13,0.3701923076923077,-141.25,-0.6790865659713745,0.9523126266036462,57.50480651855469,41.25,55.138221740722656,43.0,29.04326923076923
SHORT,3.0,25.0,35.0,120,6,189,84,97,8,0.4444444444444444,528.0,2.7936508655548096,1.2165709598031174,72.79894256591797,44.25,62.72883605957031,45.25,24.58730158730159
SHORT,3.0,25.0,35.0,120,7,218,72,113,33,0.3302752293577982,-150.5,-0.6903669834136963,0.9481838526424514,48.4357795715332,27.5,42.70412826538086,29.75,39.22018348623853
SHORT,3.0,25.0,35.0,120,8,218,97,118,3,0.44495412844036697,485.75,2.228210926055908,1.1646610169491525,80.15481567382812,54.25,64.72591400146484,46.875,19.045871559633028
SHORT,3.0,25.0,35.0,120,9,202,99,103,0,0.4900990099009901,890.0,4.405940532684326,1.345631067961165,128.15347290039062,100.125,103.46163177490234,81.625,7.024752475247524
SHORT,3.0,25.0,35.0,120,10,211,90,121,0,0.4265402843601896,125.0,0.5924170613288879,1.0413223140495869,95.34241485595703,75.0,84.98104095458984,73.75,12.625592417061611
SHORT,3.0,25.0,35.0,120,11,199,86,110,3,0.4321608040201005,277.5,1.394472360610962,1.1008174386920981,87.59799194335938,56.75,78.91331481933594,60.25,14.829145728643216
SHORT,3.0,25.0,35.0,120,12,220,76,137,7,0.34545454545454546,-727.25,-3.3056817054748535,0.7884517489637117,70.9625015258789,41.0,74.27954864501953,55.375,22.318181818181817
SHORT,3.0,25.0,35.0,120,13,204,72,128,4,0.35294117647058826,-663.75,-3.253676414489746,0.7934173669467787,64.31372833251953,48.875,71.99632263183594,52.0,18.897058823529413
SHORT,3.0,25.0,35.0,120,14,243,89,142,12,0.3662551440329218,-449.5,-1.8497942686080933,0.8752255378209577,59.76234436035156,48.25,56.702674865722656,45.5,23.415637860082306
SHORT,3.0,25.0,35.0,120,15,240,106,131,3,0.44166666666666665,447.25,1.8635417222976685,1.1361698888719745,80.49583435058594,58.375,66.69791412353516,48.5,17.608333333333334
SHORT,3.0,25.0,35.0,120,16,210,82,120,8,0.3904761904761905,-190.25,-0.9059523940086365,0.9380343620226366,79.32142639160156,53.5,81.97380828857422,58.5,20.885714285714286
SHORT,3.0,25.0,35.0,120,17,200,73,122,5,0.365,-507.75,-2.538749933242798,0.8348646231400927,86.18250274658203,50.25,76.23999786376953,56.5,17.81
SHORT,3.0,25.0,35.0,120,18,199,76,123,0,0.38190954773869346,-415.0,-2.0854270458221436,0.865040650406504,149.4095458984375,88.5,135.91583251953125,78.5,9.160804020100503
SHORT,3.0,25.0,35.0,120,19,198,82,114,2,0.41414141414141414,29.25,0.14772726595401764,1.0102613576565516,81.07954406738281,75.0,80.37625885009766,53.25,14.727272727272727
SHORT,3.0,25.0,35.0,120,20,211,83,125,3,0.3933649289099526,-180.0,-0.8530805706977844,0.9424,104.83175659179688,70.0,92.82820129394531,68.25,13.341232227488153
SHORT,3.0,25.0,35.0,120,21,210,94,116,0,0.44761904761904764,390.0,1.8571428060531616,1.1344827586206896,129.35357666015625,83.625,138.64404296875,108.75,6.604761904761904
SHORT,3.0,25.0,35.0,120,22,182,78,104,0,0.42857142857142855,130.0,0.7142857313156128,1.05,202.6923065185547,154.125,145.3337860107422,111.625,5.049450549450549
SHORT,3.0,25.0,50.0,120,1,243,42,115,86,0.1728395061728395,-167.75,-0.6903291940689087,0.9466952653320623,28.810699462890625,21.25,34.432098388671875,22.5,73.53497942386831
SHORT,3.0,25.0,50.0,120,2,234,24,90,120,0.10256410256410256,-915.0,-3.9102563858032227,0.6780153074689892,23.110042572021484,16.25,25.799144744873047,20.25,84.26495726495726
SHORT,3.0,25.0,50.0,120,3,189,47,110,32,0.24867724867724866,-336.25,-1.7791005373001099,0.8841016803102111,77.89550018310547,41.25,65.85713958740234,43.5,40.333333333333336
SHORT,3.0,25.0,50.0,120,4,206,50,142,14,0.24271844660194175,-973.25,-4.724514484405518,0.7275907914071793,54.33495330810547,30.875,56.24514389038086,48.875,34.05339805825243
SHORT,3.0,25.0,50.0,120,5,208,57,130,21,0.27403846153846156,-193.0,-0.9278846383094788,0.9410911865700115,57.50480651855469,41.25,55.138221740722656,43.0,35.35576923076923
SHORT,3.0,25.0,50.0,120,6,189,61,114,14,0.32275132275132273,267.75,1.4166666269302368,1.0935044525929807,72.79894256591797,44.25,62.72883605957031,45.25,33.18518518518518
SHORT,3.0,25.0,50.0,120,7,218,55,120,43,0.25229357798165136,126.25,0.5791284441947937,1.0409969150836176,48.4357795715332,27.5,42.70412826538086,29.75,45.73394495412844
SHORT,3.0,25.0,50.0,120,8,218,73,135,10,0.3348623853211009,441.5,2.0252294540405273,1.1304765422977465,80.15481567382812,54.25,64.72591400146484,46.875,26.990825688073393
SHORT,3.0,25.0,50.0,120,9,202,85,117,0,0.4207920792079208,1325.0,6.55940580368042,1.452991452991453,128.15347290039062,100.125,103.46163177490234,81.625,10.430693069306932
SHORT,3.0,25.0,50.0,120,10,211,72,139,0,0.3412322274881517,125.0,0.5924170613288879,1.0359712230215827,95.34241485595703,75.0,84.98104095458984,73.75,15.62085308056872
SHORT,3.0,25.0,50.0,120,11,199,63,131,5,0.3165829145728643,-96.0,-0.48241207003593445,0.9708317508545385,87.59799194335938,56.75,78.91331481933594,60.25,22.045226130653266
SHORT,3.0,25.0,50.0,120,12,220,54,154,12,0.24545454545454545,-1023.5,-4.652272701263428,0.7350333311759757,70.9625015258789,41.0,74.27954864501953,55.375,27.827272727272728
SHORT,3.0,25.0,50.0,120,13,204,57,140,7,0.27941176470588236,-549.0,-2.691176414489746,0.8437233134073442,64.31372833251953,48.875,71.99632263183594,52.0,23.88235294117647
SHORT,3.0,25.0,50.0,120,14,243,66,157,20,0.2716049382716049,-471.25,-1.9393004179000854,0.8815210559396606,59.76234436035156,48.25,56.702674865722656,45.5,30.637860082304528
SHORT,3.0,25.0,50.0,120,15,240,85,148,7,0.3541666666666667,638.5,2.660416603088379,1.17212562339938,80.49583435058594,58.375,66.69791412353516,48.5,24.133333333333333
SHORT,3.0,25.0,50.0,120,16,210,61,138,11,0.2904761904761905,-430.25,-2.04880952835083,0.8777785668631489,79.32142639160156,53.5,81.97380828857422,58.5,27.114285714285714
SHORT,3.0,25.0,50.0,120,17,200,61,130,9,0.305,-98.0,-0.49000000953674316,0.9700740514543095,86.18250274658203,50.25,76.23999786376953,56.5,21.765
SHORT,3.0,25.0,50.0,120,18,199,56,142,1,0.2814070351758794,-773.5,-3.886934757232666,0.7835455435847208,149.4095458984375,88.5,135.91583251953125,78.5,11.849246231155778
SHORT,3.0,25.0,50.0,120,19,198,66,129,3,0.3333333333333333,116.75,0.5896464586257935,1.0361959386141684,81.07954406738281,75.0,80.37625885009766,53.25,19.171717171717173
SHORT,3.0,25.0,50.0,120,20,211,72,134,5,0.3412322274881517,275.75,1.306872010231018,1.081812787420264,104.83175659179688,70.0,92.82820129394531,68.25,17.938388625592417
SHORT,3.0,25.0,50.0,120,21,210,77,133,0,0.36666666666666664,525.0,2.5,1.1578947368421053,129.35357666015625,83.625,138.64404296875,108.75,9.104761904761904
SHORT,3.0,25.0,50.0,120,22,182,64,118,0,0.3516483516483517,250.0,1.3736263513565063,1.0847457627118644,202.6923065185547,154.125,145.3337860107422,111.625,7.956043956043956
SHORT,3.0,25.0,75.0,120,1,243,16,115,112,0.06584362139917696,31.75,0.13065843284130096,1.0100801650924676,28.810699462890625,21.25,34.432098388671875,22.5,80.3045267489712
SHORT,3.0,25.0,75.0,120,2,234,7,91,136,0.029914529914529916,-1041.5,-4.450854778289795,0.6374238468233246,23.110042572021484,16.25,25.799144744873047,20.25,87.98290598290598
SHORT,3.0,25.0,75.0,120,3,189,32,118,39,0.1693121693121693,-225.25,-1.1917989253997803,0.9273679967754938,77.89550018310547,41.25,65.85713958740234,43.5,44.835978835978835
SHORT,3.0,25.0,75.0,120,4,206,35,148,23,0.16990291262135923,-885.25,-4.297329902648926,0.7625243109114077,54.33495330810547,30.875,56.24514389038086,48.875,38.970873786407765
SHORT,3.0,25.0,75.0,120,5,208,37,137,34,0.1778846153846154,-97.75,-0.46995192766189575,0.9718684797467444,57.50480651855469,41.25,55.138221740722656,43.0,44.19230769230769
SHORT,3.0,25.0,75.0,120,6,189,32,127,30,0.1693121693121693,-259.0,-1.3703703880310059,0.9187705817782656,72.79894256591797,44.25,62.72883605957031,45.25,43.523809523809526
SHORT,3.0,25.0,75.0,120,7,218,39,121,58,0.17889908256880735,727.5,3.337156057357788,1.2343372523755838,48.4357795715332,27.5,42.70412826538086,29.75,53.56880733944954
SHORT,3.0,25.0,75.0,120,8,218,47,147,24,0.21559633027522937,345.25,1.583715558052063,1.0934686971235195,80.15481567382812,54.25,64.72591400146484,46.875,34.72935779816514
SHORT,3.0,25.0,75.0,120,9,202,70,131,1,0.3465346534653465,2016.75,9.98391056060791,1.6158015267175572,128.15347290039062,100.125,103.46163177490234,81.625,14.425742574257425
SHORT,3.0,25.0,75.0,120,10,211,51,157,3,0.24170616113744076,-47.25,-0.2239336520433426,0.9879801577206817,95.34241485595703,75.0,84.98104095458984,73.75,20.582938388625593
SHORT,3.0,25.0,75.0,120,11,199,36,143,20,0.18090452261306533,-419.25,-2.106783866882324,0.8835012156998958,87.59799194335938,56.75,78.91331481933594,60.25,28.768844221105528
SHORT,3.0,25.0,75.0,120,12,220,40,165,15,0.18181818181818182,-880.0,-4.0,0.7873240287595916,70.9625015258789,41.0,74.27954864501953,55.375,31.277272727272727
SHORT,3.0,25.0,75.0,120,13,204,35,153,16,0.1715686274509804,-833.5,-4.085784435272217,0.7840114019175952,64.31372833251953,48.875,71.99632263183594,52.0,32.333333333333336
SHORT,3.0,25.0,75.0,120,14,243,41,166,36,0.16872427983539096,-597.5,-2.458847761154175,0.8584290960786637,59.76234436035156,48.25,56.702674865722656,45.5,40.83127572016461
SHORT,3.0,25.0,75.0,120,15,240,62,159,19,0.25833333333333336,1054.5,4.393750190734863,1.264650520767976,80.49583435058594,58.375,66.69791412353516,48.5,31.666666666666668
SHORT,3.0,25.0,75.0,120,16,210,44,149,17,0.20952380952380953,-198.75,-0.9464285969734192,0.9476319083064356,79.32142639160156,53.5,81.97380828857422,58.5,33.404761904761905
SHORT,3.0,25.0,75.0,120,17,200,47,137,16,0.235,431.25,2.15625,1.1250090586274368,86.18250274658203,50.25,76.23999786376953,56.5,27.21
SHORT,3.0,25.0,75.0,120,18,199,41,155,3,0.20603015075376885,-755.0,-3.7939698696136475,0.8063357701680134,149.4095458984375,88.5,135.91583251953125,78.5,15.28643216080402
SHORT,3.0,25.0,75.0,120,19,198,55,133,10,0.2777777777777778,970.5,4.901515007019043,1.2911572789319734,81.07954406738281,75.0,80.37625885009766,53.25,26.651515151515152
