side,zscore_threshold,stop_points,target_points,horizon_bars,windows,total_trades,total_points,mean_window_points,median_window_points,mean_win_rate,median_win_rate,mean_profit_factor,median_profit_factor,mean_mfe,mean_mae,mean_holding_bars,positive_window_ratio
LONG,1.5,15.0,75.0,10,22,114102,32218.25,1464.465909090909,2025.25,0.021924150019360336,0.016184023955878542,1.0497546088176248,1.0537260431821585,20.42134339159185,20.956622405485675,7.146752927937542,0.7727272727272727
LONG,1.5,15.0,75.0,20,22,114102,59109.75,2686.806818181818,3066.5,0.043671945705617485,0.03549015465089106,1.0678828046697328,1.0743066962389947,28.673025001179088,29.76039457321167,11.753188148683632,0.8181818181818182
LONG,1.5,15.0,75.0,30,22,114102,78544.5,3570.2045454545455,4057.625,0.05948564312510272,0.04993678098168024,1.0813619569489556,1.0790278231348283,34.88624104586515,36.62383322282271,15.3423394510381,0.8636363636363636
LONG,1.5,15.0,75.0,60,22,114102,113535.5,5160.704545454545,4996.5,0.09417718008707977,0.09068079034833401,1.1033250253860578,1.1132438791079442,49.06046832691539,51.364175189625136,23.18170088739982,0.8636363636363636
LONG,1.5,15.0,75.0,120,22,114085,160701.75,7304.625,7732.75,0.13543580857249898,0.14439553532989605,1.1343901984322435,1.1381236352965733,73.32765926014294,75.6189563924616,32.06761221756569,0.8636363636363636
LONG,1.5,15.0,100.0,10,22,114102,43981.0,1999.1363636363637,2167.25,0.01108239703249685,0.007111785160003243,1.0627463103745667,1.0685881121387788,20.42134339159185,20.956622405485675,7.190952153053135,0.8636363636363636
LONG,1.5,15.0,100.0,20,22,114102,79271.5,3603.25,4086.375,0.02345843448936118,0.017246974670050444,1.087040848373128,1.0948111811876597,28.673025001179088,29.76039457321167,11.93942084354639,0.8181818181818182
LONG,1.5,15.0,100.0,30,22,114102,100543.75,4570.170454545455,5077.0,0.032771393415533964,0.02584475320847628,1.101179350643661,1.1028790848271073,34.88624104586515,36.62383322282271,15.733999138447388,0.8636363636363636
LONG,1.5,15.0,100.0,60,22,114102,148281.5,6740.068181818182,6514.625,0.05601353705394534,0.0501417571739474,1.130756860933833,1.1245574577566066,49.06046832691539,51.364175189625136,24.375059472917734,0.9090909090909091
LONG,1.5,15.0,100.0,120,22,114085,212945.5,9679.34090909091,9301.5,0.09001048026338596,0.09554630129064315,1.172160072497834,1.1583301724643715,73.32765926014294,75.6189563924616,35.11888775870991,0.9090909090909091
LONG,1.5,20.0,5.0,10,22,114102,-24313.75,-1105.1704545454545,-84.5,0.7221691900935387,0.7509668189033221,0.9653594048458406,0.9951576997662184,20.42134339159185,20.956622405485675,3.167089655141638,0.4090909090909091
LONG,1.5,20.0,5.0,20,22,114102,-25232.75,-1146.9431818181818,-437.75,0.7581135068663969,0.7751292530792526,0.9627856245934067,0.9738428909928027,28.673025001179088,29.76039457321167,3.9430602234006837,0.36363636363636365
LONG,1.5,20.0,5.0,30,22,114102,-26490.0,-1204.090909090909,-520.25,0.7715573346777393,0.7853501425267818,0.9603690193636922,0.971946427063126,34.88624104586515,36.62383322282271,4.359081060844851,0.3181818181818182
LONG,1.5,20.0,5.0,60,22,114102,-26652.75,-1211.4886363636363,-457.0,0.7846625869691846,0.7942508843693088,0.9600587694165822,0.9764351171972417,49.06046832691539,51.364175189625136,4.950909632662235,0.3181818181818182
LONG,1.5,20.0,5.0,120,22,114085,-28002.0,-1272.8181818181818,-547.5,0.7893695233111035,0.7951572282369848,0.95740526826805,0.973316189688133,73.32765926014294,75.6189563924616,5.2898100115352555,0.3181818181818182
LONG,1.5,20.0,10.0,10,22,114102,346.5,15.75,509.125,0.5337339064040547,0.5691311294478987,1.0105766237958338,1.0181357292078672,20.42134339159185,20.956622405485675,4.768772713105218,0.6818181818181818
LONG,1.5,20.0,10.0,20,22,114102,-2135.25,-97.05681818181819,490.0,0.5965850960606212,0.6317558805007983,1.00546240495292,1.0155860708671782,28.673025001179088,29.76039457321167,6.429035373642995,0.6363636363636364
LONG,1.5,20.0,10.0,30,22,114102,-3859.25,-175.42045454545453,153.625,0.621744365804227,0.647159812216173,1.0022035207354454,1.0049837865987459,34.88624104586515,36.62383322282271,7.386163462362265,0.5909090909090909
LONG,1.5,20.0,10.0,60,22,114102,-4746.0,-215.72727272727272,5.625,0.64815076649842,0.661368388105112,1.000764210477097,1.0002377658851254,49.06046832691539,51.364175189625136,8.877751099737585,0.5
LONG,1.5,20.0,10.0,120,22,114085,-5074.0,-230.63636363636363,-98.625,0.6606647470871866,0.6659428161813161,1.000731680968357,0.9970861680971321,73.32765926014294,75.6189563924616,9.861812564162769,0.45454545454545453
LONG,1.5,20.0,15.0,10,22,114102,5235.0,237.95454545454547,607.125,0.3936790389949083,0.41266450264260635,1.0160619690903525,1.0209984403157684,20.42134339159185,20.956622405485675,5.81642789009759,0.6363636363636364
LONG,1.5,20.0,15.0,20,22,114102,3255.75,147.98863636363637,281.125,0.47237213633033726,0.5085408523565773,1.011021995013217,1.007116415507562,28.673025001179088,29.76039457321167,8.272574758140033,0.6363636363636364
LONG,1.5,20.0,15.0,30,22,114102,2627.25,119.42045454545455,243.875,0.5052553523527573,0.5368817121397571,1.0091118509236343,1.0074005797869647,34.88624104586515,36.62383322282271,9.76041710021156,0.6818181818181818
LONG,1.5,20.0,15.0,60,22,114102,4369.0,198.5909090909091,158.375,0.5446639229696193,0.5617454216202714,1.0099792330164001,1.004028782172611,49.06046832691539,51.364175189625136,12.190733001031917,0.5454545454545454
LONG,1.5,20.0,15.0,120,22,114085,4942.5,224.6590909090909,41.75,0.5639430525667806,0.5687676484955106,1.0104007620788111,1.001672089786032,73.32765926014294,75.6189563924616,13.898130421529997,0.5
LONG,1.5,20.0,20.0,10,22,114102,6639.0,301.77272727272725,470.375,0.2920778118058067,0.3025166383358783,1.0181547163339457,1.0172651674188544,20.42134339159185,20.956622405485675,6.498305659021951,0.6818181818181818
LONG,1.5,20.0,20.0,20,22,114102,5569.5,253.1590909090909,149.625,0.37609291621554425,0.40518614341371806,1.0143922015550348,1.0032737062608672,28.673025001179088,29.76039457321167,9.630056294297319,0.5909090909090909
LONG,1.5,20.0,20.0,30,22,114102,6131.0,278.6818181818182,431.375,0.4146506228626717,0.44735593113011424,1.0134407660582658,1.0112070152801445,34.88624104586515,36.62383322282271,11.607283199769535,0.5909090909090909
LONG,1.5,20.0,20.0,60,22,114102,8635.75,392.53409090909093,676.875,0.46267792725051854,0.48868055828970713,1.0141811159728595,1.0135800898820402,49.06046832691539,51.364175189625136,14.988194157907316,0.5909090909090909
LONG,1.5,20.0,20.0,120,22,114085,13887.75,631.2613636363636,524.0,0.490148479604267,0.49750283046780674,1.01851712129121,1.010634896477519,73.32765926014294,75.6189563924616,17.50249024665641,0.5909090909090909
LONG,1.5,20.0,25.0,10,22,114102,5378.75,244.48863636363637,597.25,0.21738405905665426,0.22069796744332798,1.0169600445375202,1.0189828907668501,20.42134339159185,20.956622405485675,6.94813802723001,0.6363636363636364
LONG,1.5,20.0,25.0,20,22,114102,3689.25,167.6931818181818,197.5,0.30036481507569657,0.32065031706056235,1.0125058048086175,1.004024782003175,28.673025001179088,29.76039457321167,10.643239226154877,0.5454545454545454
LONG,1.5,20.0,25.0,30,22,114102,6354.0,288.8181818181818,686.5,0.3416575182316224,0.3724039999694402,1.0133288107596508,1.019322033741687,34.88624104586515,36.62383322282271,13.074884651685046,0.5909090909090909
LONG,1.5,20.0,25.0,60,22,114102,11331.75,515.0795454545455,905.125,0.39679288740352076,0.42382063694678324,1.0165835458028216,1.0168691907387661,49.06046832691539,51.364175189625136,17.372740437716633,0.6363636363636364
LONG,1.5,20.0,25.0,120,22,114085,20730.5,942.2954545454545,1344.5,0.4306359308495024,0.4434120193181035,1.023440076098707,1.0236311618425797,73.32765926014294,75.6189563924616,20.770862925664673,0.6818181818181818
LONG,1.5,20.0,35.0,10,22,114102,12730.25,578.6477272727273,1027.625,0.12715803558298738,0.12002464930219624,1.0260334677922929,1.0335475849971112,20.42134339159185,20.956622405485675,7.441595339963097,0.7727272727272727
LONG,1.5,20.0,35.0,20,22,114102,10906.75,495.7613636363636,383.625,0.19627696570458728,0.2017698498098514,1.0199184234651169,1.0119228133708555,28.673025001179088,29.76039457321167,11.914892026185953,0.5909090909090909
LONG,1.5,20.0,35.0,30,22,114102,19801.0,900.0454545454545,1316.5,0.23742633897118184,0.25519255532017593,1.0255346167014419,1.0262587776208285,34.88624104586515,36.62383322282271,15.064149160791704,0.6818181818181818
LONG,1.5,20.0,35.0,60,22,114102,30181.0,1371.8636363636363,2456.375,0.2990639867389028,0.3188083613166761,1.0310691430859658,1.0410178008416484,49.06046832691539,51.364175189625136,21.034184873646307,0.7272727272727273
LONG,1.5,20.0,35.0,120,22,114085,47433.5,2156.068181818182,3197.25,0.3431347401820808,0.3562483582020617,1.0421613485807024,1.049507117976856,73.32765926014294,75.6189563924616,26.25996110638597,0.7727272727272727
LONG,1.5,20.0,50.0,10,22,114102,23996.0,1090.7272727272727,1560.875,0.06315403552893907,0.05419807862834167,1.0388411231843337,1.0458036773554422,20.42134339159185,20.956622405485675,7.754761849193438,0.7272727272727273
LONG,1.5,20.0,50.0,20,22,114102,35982.25,1635.5568181818182,1483.0,0.11175626904174661,0.10246657556311606,1.0433167712137592,1.0442038288899318,28.673025001179088,29.76039457321167,12.85402646451253,0.6818181818181818
LONG,1.5,20.0,50.0,30,22,114102,51690.75,2349.5795454545455,3076.875,0.14507094913776555,0.14582881368861147,1.0521067045001333,1.0681321234884988,34.88624104586515,36.62383322282271,16.69757811689594,0.7727272727272727
LONG,1.5,20.0,50.0,60,22,114102,73061.0,3320.9545454545455,3943.375,0.20287600499788558,0.21448697647273177,1.0614929989885489,1.0689770762270547,49.06046832691539,51.364175189625136,24.572393881085784,0.7272727272727273
LONG,1.5,20.0,50.0,120,22,114085,99591.25,4526.875,5902.5,0.25574435724212213,0.27082575136529585,1.0756749190797867,1.0850980166290092,73.32765926014294,75.6189563924616,32.43989065511848,0.7727272727272727
LONG,1.5,20.0,75.0,10,22,114102,36922.25,1678.284090909091,2098.125,0.024586302121533742,0.017482775974098273,1.0518560000152528,1.0549777227162993,20.42134339159185,20.956622405485675,7.920975147576088,0.8636363636363636
LONG,1.5,20.0,75.0,20,22,114102,64435.25,2928.875,3133.25,0.05014538443208379,0.040640000755465575,1.0668496648322845,1.069880847767501,28.673025001179088,29.76039457321167,13.464273484874798,0.7727272727272727
LONG,1.5,20.0,75.0,30,22,114102,84661.75,3848.2613636363635,4631.875,0.06917782022206077,0.05831772739059034,1.0772017469376782,1.0818597019524256,34.88624104586515,36.62383322282271,17.894704237081402,0.8636363636363636
LONG,1.5,20.0,75.0,60,22,114102,123671.5,5621.431818181818,5422.25,0.11154965909550076,0.10662224312689891,1.0957759090804275,1.1042251913224717,49.06046832691539,51.364175189625136,27.77673945565326,0.8181818181818182
LONG,1.5,20.0,75.0,120,22,114085,181240.75,8238.21590909091,8559.125,0.16461715285648337,0.17491734163660624,1.1256504851232019,1.1240786649372163,73.32765926014294,75.6189563924616,39.25511303669087,0.8636363636363636
LONG,1.5,20.0,100.0,10,22,114102,48797.25,2218.056818181818,2543.75,0.01223024166895248,0.007594640335282389,1.063666186516331,1.0639226908433226,20.42134339159185,20.956622405485675,7.970603152116175,0.8181818181818182
LONG,1.5,20.0,100.0,20,22,114102,85334.0,3878.818181818182,4097.375,0.02675594294394965,0.019330939389859587,1.084082377061369,1.0898521887928716,28.673025001179088,29.76039457321167,13.6781058459429,0.8181818181818182
LONG,1.5,20.0,100.0,30,22,114102,108374.0,4926.090909090909,5745.875,0.037989854718672486,0.029621426200337714,1.0956019405047637,1.1103058369786392,34.88624104586515,36.62383322282271,18.350142854412965,0.8636363636363636
LONG,1.5,20.0,100.0,60,22,114102,163474.75,7430.670454545455,7504.125,0.06610897868042392,0.05994503025422261,1.1220058725459008,1.1225581923642842,49.06046832691539,51.364175189625136,29.196646855442328,0.9090909090909091
LONG,1.5,20.0,100.0,120,22,114085,242660.5,11030.022727272728,9829.5,0.10986775961119331,0.11353652413015872,1.1616402873596843,1.134271157194735,73.32765926014294,75.6189563924616,42.96724361788747,0.9090909090909091
LONG,1.5,25.0,5.0,10,22,114102,-13792.75,-626.9431818181819,-30.875,0.7453214990922802,0.7747326180187684,0.9857034762812554,0.997483152806214,20.42134339159185,20.956622405485675,3.3737709047318982,0.5
LONG,1.5,25.0,5.0,20,22,114102,-16325.75,-742.0795454545455,-362.375,0.787008847965735,0.8059924689983794,0.978753196136033,0.9810183821029653,28.673025001179088,29.76039457321167,4.304651368165954,0.36363636363636365
LONG,1.5,25.0,5.0,30,22,114102,-16683.75,-758.3522727272727,-495.625,0.80339566265808,0.819234932670015,0.9779775121883585,0.9769380823771419,34.88624104586515,36.62383322282271,4.819531712055867,0.36363636363636365
LONG,1.5,25.0,5.0,60,22,114102,-16690.25,-758.6477272727273,-320.125,0.8198001993903131,0.8297657605046915,0.9783461166091386,0.9852910389332074,49.06046832691539,51.364175189625136,5.588785310418209,0.4090909090909091
LONG,1.5,25.0,5.0,120,22,114085,-18017.75,-818.9886363636364,-219.25,0.826334662840858,0.831416444503291,0.9762280179386802,0.9895606779544275,73.32765926014294,75.6189563924616,6.05601942424949,0.4090909090909091
LONG,1.5,25.0,10.0,10,22,114102,3981.0,180.95454545454547,330.75,0.555535702538051,0.5868231940055025,1.0151415583680345,1.0112999622477536,20.42134339159185,20.956622405485675,5.094291764994583,0.6818181818181818
LONG,1.5,25.0,10.0,20,22,114102,21.5,0.9772727272727273,185.0,0.6277859015812353,0.6652289645235254,1.0071856476463825,1.005385314125205,28.673025001179088,29.76039457321167,7.054141660587461,0.5454545454545454
LONG,1.5,25.0,10.0,30,22,114102,-1415.25,-64.32954545454545,-124.625,0.6579392837000346,0.6871277151851665,1.0046026442175737,0.9964759027155969,34.88624104586515,36.62383322282271,8.220931077304307,0.45454545454545453
LONG,1.5,25.0,10.0,60,22,114102,-3044.25,-138.375,127.25,0.6909598245975367,0.7043821821617426,1.002426703339812,1.003554649925496,49.06046832691539,51.364175189625136,10.092395651015645,0.5454545454545454
LONG,1.5,25.0,10.0,120,22,114085,-4623.75,-210.17045454545453,51.875,0.7067330219081426,0.7137295999436839,1.0009378688132946,1.0013884058722824,73.32765926014294,75.6189563924616,11.347463198187606,0.5454545454545454
LONG,1.5,25.0,15.0,10,22,114102,6549.75,297.71590909090907,497.75,0.41253538626101033,0.42724045316456505,1.0174604239611063,1.0198916111130796,20.42134339159185,20.956622405485675,6.210261547910553,0.6818181818181818
LONG,1.5,25.0,15.0,20,22,114102,4075.75,185.26136363636363,68.5,0.5020350950698437,0.536290482830496,1.0112258951558883,1.0004446319219513,28.673025001179088,29.76039457321167,9.076525131125948,0.5
LONG,1.5,25.0,15.0,30,22,114102,2858.25,129.92045454545453,196.75,0.5412431147521942,0.578230145773158,1.0089022032945885,1.006043696335332,34.88624104586515,36.62383322282271,10.870831681625061,0.5909090909090909
LONG,1.5,25.0,15.0,60,22,114102,3429.25,155.875,-93.5,0.5892739490855007,0.6120534770334191,1.008270759322999,0.9981678297987131,49.06046832691539,51.364175189625136,13.882692497812597,0.5
LONG,1.5,25.0,15.0,120,22,114085,2499.25,113.60227272727273,225.25,0.6137649980723442,0.6223706678329182,1.0073178755818322,1.0047511212484301,73.32765926014294,75.6189563924616,16.0421295204737,0.5454545454545454
LONG,1.5,25.0,20.0,10,22,114102,7828.0,355.8181818181818,711.875,0.30788572990243096,0.3141905237514446,1.0190998029986071,1.0228416965163958,20.42134339159185,20.956622405485675,6.932247979127666,0.5909090909090909
LONG,1.5,25.0,20.0,20,22,114102,6560.75,298.21590909090907,29.875,0.4025255482633904,0.4286945360745531,1.0140963013711113,1.00052147891788,28.673025001179088,29.76039457321167,10.555981485030076,0.5
LONG,1.5,25.0,20.0,30,22,114102,6838.5,310.84090909090907,381.375,0.44790881682923644,0.4828733737412315,1.0131516556578732,1.0075155536239149,34.88624104586515,36.62383322282271,12.924359349970755,0.5454545454545454
LONG,1.5,25.0,20.0,60,22,114102,8903.0,404.6818181818182,452.625,0.5064650023306203,0.5368381806849614,1.0133441260683669,1.008005616503168,49.06046832691539,51.364175189625136,17.082861380136364,0.5
LONG,1.5,25.0,20.0,120,22,114085,13709.75,623.1704545454545,841.75,0.5410739986942681,0.5513192577853934,1.0167960057591074,1.0150716619384044,73.32765926014294,75.6189563924616,20.24749917689308,0.5454545454545454
LONG,1.5,25.0,25.0,10,22,114102,4271.0,194.13636363636363,394.75,0.2300192130252741,0.2290043312288693,1.0158726074975837,1.014388765755354,20.42134339159185,20.956622405485675,7.406950242752902,0.5909090909090909
LONG,1.5,25.0,25.0,20,22,114102,2779.0,126.31818181818181,-122.75,0.3228831976689077,0.3394088677360798,1.0108387914880714,0.998137555675817,28.673025001179088,29.76039457321167,11.654721183372438,0.5
LONG,1.5,25.0,25.0,30,22,114102,4375.75,198.89772727272728,260.875,0.37078670247454243,0.40001598455032644,1.01108213315371,1.0081391085820206,34.88624104586515,36.62383322282271,14.546905824501808,0.5909090909090909
LONG,1.5,25.0,25.0,60,22,114102,9482.0,431.0,1141.25,0.4372805844229433,0.4675129948020792,1.01421049872898,1.0185199443720006,49.06046832691539,51.364175189625136,19.81045798023223,0.5909090909090909
LONG,1.5,25.0,25.0,120,22,114085,19391.0,881.4090909090909,1710.375,0.47986670223887806,0.49717075674800826,1.0205463546512703,1.027981984890368,73.32765926014294,75.6189563924616,24.083493553315837,0.6363636363636364
LONG,1.5,25.0,35.0,10,22,114102,10473.5,476.0681818181818,703.25,0.13538503847447986,0.12491056658321323,1.0237477399309551,1.0235793525845231,20.42134339159185,20.956622405485675,7.92807024434154,0.6818181818181818
LONG,1.5,25.0,35.0,20,22,114102,7576.25,344.375,511.25,0.21236531231221198,0.2137903202875747,1.0162368811314129,1.0086418650360711,28.673025001179088,29.76039457321167,13.029911601728628,0.5454545454545454
LONG,1.5,25.0,35.0,30,22,114102,17027.0,773.9545454545455,1013.875,0.25927976849309314,0.27388628333321763,1.022268370140414,1.0202625281774762,34.88624104586515,36.62383322282271,16.73295163560167,0.6818181818181818
