side,hmm_state,zscore,volatility_regime,sl_points,tp_points,horizon,aggregate_expectancy_R,aggregate_pf,aggregate_win_rate,observations
SHORT,1,2.0,<20,12.5,20.0,10,-0.33989538053488544,0.5444455416214081,0.2538863921019671,13573
SHORT,1,2.0,<20,12.5,20.0,20,-0.20331540558461653,0.7068621202464416,0.3064171516982244,13573
SHORT,1,2.0,<20,12.5,20.0,30,-0.14354969424592945,0.785937156668864,0.3294039637515656,13573
SHORT,1,2.0,<20,12.5,20.0,60,-0.07976129079790761,0.8765423651499602,0.35393796507772785,13573
SHORT,1,2.0,<20,12.5,20.0,120,-0.0496868783614528,0.9216906641895031,0.3655050467840566,13573
SHORT,1,2.0,<20,12.5,25.0,10,-0.4160465630295439,0.4833958466745952,0.19465114565681868,13573
SHORT,1,2.0,<20,12.5,25.0,20,-0.2560229868120534,0.6595473694523366,0.24799233772931556,13573
SHORT,1,2.0,<20,12.5,25.0,30,-0.18242098283356667,0.7492404294105732,0.2725263390554778,13573
SHORT,1,2.0,<20,12.5,25.0,60,-0.10373535695866798,0.8520697625551586,0.29875488101377734,13573
SHORT,1,2.0,<20,12.5,25.0,120,-0.06372946290429526,0.907357823712113,0.31209017903190156,13573
SHORT,1,2.0,<20,12.5,35.0,10,-0.5411331319531423,0.3845483492542316,0.12075443895969941,13573
SHORT,1,2.0,<20,12.5,35.0,20,-0.3431960509835703,0.5850895163445266,0.1728431444780078,13573
SHORT,1,2.0,<20,12.5,35.0,30,-0.25192661902306046,0.6863223557471791,0.19686141604656304,13573
SHORT,1,2.0,<20,12.5,35.0,60,-0.13042068813084806,0.8308779975160026,0.22883666101819788,13573
SHORT,1,2.0,<20,12.5,35.0,120,-0.06742798202313416,0.9106424526459675,0.2454136889412805,13573
SHORT,1,2.0,<20,12.5,50.0,10,-0.6747218743092905,0.27832939322301026,0.06505562513814189,13573
SHORT,1,2.0,<20,12.5,50.0,20,-0.45737861931776325,0.4869421487603306,0.10852427613644736,13573
SHORT,1,2.0,<20,12.5,50.0,30,-0.3435496942459294,0.6045288779577644,0.13129006115081412,13573
SHORT,1,2.0,<20,12.5,50.0,60,-0.1836734693877552,0.7804878048780488,0.16326530612244897,13573
SHORT,1,2.0,<20,12.5,50.0,120,-0.07831724747660795,0.9039833800018066,0.1843365505046784,13573
SHORT,1,2.0,<20,12.5,75.0,10,-0.8009283135636927,0.1756275119435808,0.02843881234804391,13573
SHORT,1,2.0,<20,12.5,75.0,20,-0.6106240330067044,0.3534092682165704,0.05562513814189936,13573
SHORT,1,2.0,<20,12.5,75.0,30,-0.48788035069623514,0.4736089030206677,0.07315994990053783,13573
SHORT,1,2.0,<20,12.5,75.0,60,-0.2857142857142857,0.6818181818181818,0.10204081632653061,13573
SHORT,1,2.0,<20,12.5,75.0,120,-0.1134605466735431,0.8700860469039986,0.12664849333235098,13573
SHORT,1,2.0,<20,12.5,100.0,10,-0.8779930744861121,0.10994099634027933,0.013556325057098651,13573
SHORT,1,2.0,<20,12.5,100.0,20,-0.7287998231783688,0.24855666970525675,0.030133352980181244,13573
SHORT,1,2.0,<20,12.5,100.0,30,-0.6054667354306343,0.3667745415318231,0.043837029396596186,13573
SHORT,1,2.0,<20,12.5,100.0,60,-0.4105208870551831,0.5607064017660044,0.06549767921609077,13573
SHORT,1,2.0,<20,12.5,100.0,120,-0.17512709054741027,0.807202530618866,0.09165254549473219,13573
SHORT,1,2.0,<20,12.5,125.0,10,-0.9181463198998011,0.07497030878859857,0.0074412436454726295,13573
SHORT,1,2.0,<20,12.5,125.0,20,-0.8168422603698519,0.16932644039859143,0.016650703602740735,13573
SHORT,1,2.0,<20,12.5,125.0,30,-0.7220216606498195,0.25925925925925924,0.02527075812274368,13573
SHORT,1,2.0,<20,12.5,125.0,60,-0.5104987843512856,0.46572596190916804,0.044500110513519486,13573
SHORT,1,2.0,<20,12.5,125.0,120,-0.2511603919546157,0.7304925290536801,0.06807632800412584,13573
SHORT,1,2.0,<20,15.0,20.0,10,-0.3531029740416022,0.5114509004417261,0.27724158255359904,13573
SHORT,1,2.0,<20,15.0,20.0,20,-0.20783909231562664,0.6853318460680424,0.33949753186473147,13573
SHORT,1,2.0,<20,15.0,20.0,30,-0.14337287261474996,0.7734575087310827,0.36712591173653575,13573
SHORT,1,2.0,<20,15.0,20.0,60,-0.07254598590338668,0.8795956631613271,0.39748029175569144,13573
SHORT,1,2.0,<20,15.0,20.0,120,-0.03971119133574008,0.9325153374233128,0.41155234657039713,13573
SHORT,1,2.0,<20,15.0,25.0,10,-0.43299196935091727,0.4500795358847198,0.21262801149340602,13573
SHORT,1,2.0,<20,15.0,25.0,20,-0.2636361403767283,0.6357930449533503,0.2761364473587269,13573
SHORT,1,2.0,<20,15.0,25.0,30,-0.1876028389695228,0.7302041392950485,0.30464893538642895,13573
SHORT,1,2.0,<20,15.0,25.0,60,-0.10194258208698637,0.8462934162778643,0.3367715317173801,13573
SHORT,1,2.0,<20,15.0,25.0,120,-0.05813011125027623,0.9101264380908988,0.3532012082811464,13573
SHORT,1,2.0,<20,15.0,35.0,10,-0.5604017780397357,0.35446547285637503,0.13187946658807928,13573
SHORT,1,2.0,<20,15.0,35.0,20,-0.356565730985535,0.5581423658662772,0.1930302807043395,13573
SHORT,1,2.0,<20,15.0,35.0,30,-0.2620152754242491,0.6634809487761797,0.22139541737272525,13573
SHORT,1,2.0,<20,15.0,35.0,60,-0.13529310641224002,0.8173166202414115,0.259412068076328,13573
SHORT,1,2.0,<20,15.0,35.0,120,-0.0655467963358628,0.908920283920284,0.28033596109924114,13573
SHORT,1,2.0,<20,15.0,50.0,10,-0.6884009921658194,0.2582625492842211,0.07190746334634937,13573
SHORT,1,2.0,<20,15.0,50.0,20,-0.46811070998796633,0.46639231824417016,0.12274368231046931,13573
SHORT,1,2.0,<20,15.0,50.0,30,-0.3531766497212604,0.584856095378309,0.14926692698740146,13573
SHORT,1,2.0,<20,15.0,50.0,60,-0.18971487511972296,0.7666515632079747,0.18698887497237163,13573
SHORT,1,2.0,<20,15.0,50.0,120,-0.07573859868857291,0.9037272897546357,0.21329109261032933,13573
SHORT,1,2.0,<20,15.0,75.0,10,-0.810800854637884,0.16279954355268164,0.031533190893685996,13573
SHORT,1,2.0,<20,15.0,75.0,20,-0.6242540337434612,0.33404071366816,0.06262432770942312,13573
SHORT,1,2.0,<20,15.0,75.0,30,-0.5022471082295734,0.45231782758897726,0.0829588152950711,13573
SHORT,1,2.0,<20,15.0,75.0,60,-0.2993442864510425,0.6610777444110777,0.11677595225815958,13573
SHORT,1,2.0,<20,15.0,75.0,120,-0.12340676342739265,0.8554788610871441,0.14609887276210123,13573
SHORT,1,2.0,<20,15.0,100.0,10,-0.8853360838920405,0.1012216404886562,0.014956162970603403,13573
SHORT,1,2.0,<20,15.0,100.0,20,-0.7407352832829883,0.23333841695897514,0.03381713696308848,13573
SHORT,1,2.0,<20,15.0,100.0,30,-0.6198580515238585,0.34780361757105943,0.04958373240993148,13573
SHORT,1,2.0,<20,15.0,100.0,60,-0.422726491318549,0.5428518311953895,0.07529654461062403,13573
SHORT,1,2.0,<20,15.0,100.0,120,-0.18379626218718537,0.7943051890941073,0.1064613571060193,13573
SHORT,1,2.0,<20,15.0,125.0,10,-0.927797833935018,0.06496881496881497,0.007735946364105209,13573
SHORT,1,2.0,<20,15.0,125.0,20,-0.8287777204744714,0.15573401380966675,0.018345244234878065,13573
SHORT,1,2.0,<20,15.0,125.0,30,-0.7359463641052089,0.2426264311168398,0.02829146098872762,13573
SHORT,1,2.0,<20,15.0,125.0,60,-0.521402784940691,0.4504154694416401,0.05127827304206881,13573
SHORT,1,2.0,<20,15.0,125.0,120,-0.259412068076328,0.718229833546735,0.079348706991822,13573
SHORT,1,2.0,<20,20.0,20.0,10,-0.3871656966035512,0.4417888251540259,0.3064171516982244,13573
SHORT,1,2.0,<20,20.0,20.0,20,-0.23583585058572165,0.6183379038988911,0.3820820747071392,13573
SHORT,1,2.0,<20,20.0,20.0,30,-0.1680542253002284,0.712249274631008,0.4159728873498858,13573
SHORT,1,2.0,<20,20.0,20.0,60,-0.08553746408310614,0.8424053210261979,0.45723126795844693,13573
SHORT,1,2.0,<20,20.0,20.0,120,-0.04634200250497306,0.9114209266300521,0.47682899874751344,13573
SHORT,1,2.0,<20,20.0,25.0,10,-0.4678774036690489,0.3871948277525813,0.23649893170264497,13573
SHORT,1,2.0,<20,20.0,25.0,20,-0.29348706991822004,0.5721726989582214,0.31400574670301334,13573
SHORT,1,2.0,<20,20.0,25.0,30,-0.21640389007588595,0.6679572688220665,0.3482649377440507,13573
SHORT,1,2.0,<20,20.0,25.0,60,-0.11909673616739119,0.804274125196755,0.3915125617033817,13573
SHORT,1,2.0,<20,20.0,25.0,120,-0.06638178737198852,0.8865382193678378,0.41494142783467175,13573
SHORT,1,2.0,<20,20.0,35.0,10,-0.5962020187136227,0.3011873920552677,0.14683562955868268,13573
SHORT,1,2.0,<20,20.0,35.0,20,-0.3909599941059457,0.4978234125106464,0.2214690930523834,13573
SHORT,1,2.0,<20,20.0,35.0,30,-0.2918846238856554,0.6068912482635443,0.2574965004052162,13573
SHORT,1,2.0,<20,20.0,35.0,60,-0.15715022471082296,0.7733984914479974,0.3064908273778826,13573
SHORT,1,2.0,<20,20.0,35.0,120,-0.07549915272968388,0.8862652608213096,0.33618212628011496,13573
SHORT,1,2.0,<20,20.0,50.0,10,-0.7160907684373388,0.22069435535599743,0.08111692330361747,13573
SHORT,1,2.0,<20,20.0,50.0,20,-0.5061887570912842,0.4106622062103277,0.14108892654534738,13573
SHORT,1,2.0,<20,20.0,50.0,30,-0.3927282104177411,0.5248261722232127,0.17350622559493112,13573
SHORT,1,2.0,<20,20.0,50.0,60,-0.22331098504383695,0.7130006628160213,0.22191114713033228,13573
SHORT,1,2.0,<20,20.0,50.0,120,-0.09824651882413615,0.8676558157999206,0.2576438517645325,13573
SHORT,1,2.0,<20,20.0,75.0,10,-0.8330693288145583,0.13658750763591937,0.03514329919693509,13573
SHORT,1,2.0,<20,20.0,75.0,20,-0.6587895085832167,0.2902246388315606,0.07183378766669123,13573
SHORT,1,2.0,<20,20.0,75.0,30,-0.540503204892065,0.4016109298531811,0.09673616739114418,13573
SHORT,1,2.0,<20,20.0,75.0,60,-0.3403263832608856,0.6047869609856262,0.13887865615560305,13573
SHORT,1,2.0,<20,20.0,75.0,120,-0.15729757607013928,0.8087774294670846,0.1774110366168128,13573
SHORT,1,2.0,<20,20.0,100.0,10,-0.9018639946953511,0.08313983971238109,0.016356000884108157,13573
SHORT,1,2.0,<20,20.0,100.0,20,-0.770131879466588,0.19918792614724584,0.03831135342223532,13573
SHORT,1,2.0,<20,20.0,100.0,30,-0.655639873277831,0.3044395810536189,0.05739335445369483,13573
SHORT,1,2.0,<20,20.0,100.0,60,-0.459367862668533,0.4951417004048583,0.09010535622191115,13573
SHORT,1,2.0,<20,20.0,100.0,120,-0.2299417962130701,0.7362015045220184,0.12834303396448832,13573
SHORT,1,2.0,<20,20.0,125.0,10,-0.9401753481175864,0.052002080083203325,0.008251676121712223,13573
SHORT,1,2.0,<20,20.0,125.0,20,-0.8477676269063582,0.13404951836243226,0.02099756870257128,13573
SHORT,1,2.0,<20,20.0,125.0,30,-0.7580306490827379,0.21579649390243902,0.033375082885139615,13573
SHORT,1,2.0,<20,20.0,125.0,60,-0.5571907463346348,0.40656387319522913,0.06107713843660208,13573
SHORT,1,2.0,<20,20.0,125.0,120,-0.30507257054446324,0.6625855606258149,0.09585205923524645,13573
SHORT,1,2.0,<20,25.0,20.0,10,-0.42258896338318724,0.377828397873956,0.32078390923156264,13573
SHORT,1,2.0,<20,25.0,20.0,20,-0.2650408900022102,0.5520607645374176,0.4083106166654387,13573
SHORT,1,2.0,<20,25.0,20.0,30,-0.19236719958741616,0.6510757717492984,0.4486848891181021,13573
SHORT,1,2.0,<20,25.0,20.0,60,-0.09860752965446107,0.8024793388429753,0.5007735946364105,13573
SHORT,1,2.0,<20,25.0,20.0,120,-0.05338539748029175,0.8873970473970475,0.5258970013998379,13573
SHORT,1,2.0,<20,25.0,25.0,10,-0.5031312163854711,0.33055582786001375,0.24843439180726443,13573
SHORT,1,2.0,<20,25.0,25.0,20,-0.3245413688941281,0.509956613638892,0.33772931555293595,13573
SHORT,1,2.0,<20,25.0,25.0,30,-0.24099314816179174,0.611612443600095,0.37950342591910413,13573
SHORT,1,2.0,<20,25.0,25.0,60,-0.13239519634568625,0.7661678594664931,0.43380240182715685,13573
SHORT,1,2.0,<20,25.0,25.0,120,-0.0715390849480586,0.8664741474147415,0.4642304575259707,13573
SHORT,1,2.0,<20,25.0,35.0,10,-0.6292050394164886,0.25582084349947715,0.15449790024312973,13573
SHORT,1,2.0,<20,25.0,35.0,20,-0.4255065202976498,0.44058504455637343,0.23937228320931261,13573
SHORT,1,2.0,<20,25.0,35.0,30,-0.32153540116407575,0.551746096959737,0.28269358284830176,13573
SHORT,1,2.0,<20,25.0,35.0,60,-0.17371251749797395,0.7350786516853932,0.3442864510425109,13573
SHORT,1,2.0,<20,25.0,35.0,120,-0.08035069623517277,0.8697324414715719,0.3831872099020113,13573
SHORT,1,2.0,<20,25.0,50.0,10,-0.7440506888676048,0.18654853000402738,0.08531643704413173,13573
SHORT,1,2.0,<20,25.0,50.0,20,-0.5398217048552272,0.36237055086589504,0.15339276504825758,13573
SHORT,1,2.0,<20,25.0,50.0,30,-0.4286451042510867,0.47051328722242447,0.19045163191630443,13573
SHORT,1,2.0,<20,25.0,50.0,60,-0.25116039195461576,0.6652920962199312,0.24961320268179474,13573
SHORT,1,2.0,<20,25.0,50.0,120,-0.11323951963456858,0.839242757033783,0.29558682678847714,13573
SHORT,1,2.0,<20,25.0,75.0,10,-0.85146982980918,0.1156936261381896,0.037132542547705004,13573
SHORT,1,2.0,<20,25.0,75.0,20,-0.688204523686731,0.25361566120655216,0.07794886907831725,13573
SHORT,1,2.0,<20,25.0,75.0,30,-0.5738598688572902,0.35771419147357136,0.10653503278567744,13573
SHORT,1,2.0,<20,25.0,75.0,60,-0.37139910115670816,0.5593531468531469,0.15715022471082296,13573
SHORT,1,2.0,<20,25.0,75.0,120,-0.17836882045236868,0.7755215577190543,0.20540779488690783,13573
SHORT,1,2.0,<20,25.0,100.0,10,-0.9149045899948427,0.06925498426023086,0.01701908200103146,13573
SHORT,1,2.0,<20,25.0,100.0,20,-0.7937080969571944,0.17213555675094136,0.041258380608561115,13573
SHORT,1,2.0,<20,25.0,100.0,30,-0.6835629558682679,0.2702532641182948,0.06328740882634643,13573
SHORT,1,2.0,<20,25.0,100.0,60,-0.4875856479776026,0.45673945164997537,0.10248287040447948,13573
SHORT,1,2.0,<20,25.0,100.0,120,-0.2562440138510278,0.6989787086723213,0.14875119722979444,13573
SHORT,1,2.0,<20,25.0,125.0,10,-0.94916378103588,0.04272551642145935,0.008472703160686657,13573
SHORT,1,2.0,<20,25.0,125.0,20,-0.8664996684594416,0.11378193052520534,0.022250055256759743,13573
SHORT,1,2.0,<20,25.0,125.0,30,-0.7811832314153099,0.18924912066065147,0.0364694614307817,13573
SHORT,1,2.0,<20,25.0,125.0,60,-0.5840271126501142,0.3724667511082964,0.0693288145583143,13573
SHORT,1,2.0,<20,25.0,125.0,120,-0.3351506667649009,0.6230839340459027,0.11080822220584985,13573
SHORT,1,2.0,<20,35.0,20.0,10,-0.47483975539674356,0.2868208476264247,0.334192882929345,13573
SHORT,1,2.0,<20,35.0,20.0,20,-0.3141425729652356,0.4425601852716508,0.43645472629485005,13573
SHORT,1,2.0,<20,35.0,20.0,30,-0.23205734072896828,0.5461506792918897,0.4886907831724748,13573
SHORT,1,2.0,<20,35.0,20.0,60,-0.12345938891286273,0.7208073499309753,0.5577985706918146,13573
SHORT,1,2.0,<20,35.0,20.0,120,-0.06232962499079059,0.845451223967848,0.5966993295513151,13573
SHORT,1,2.0,<20,35.0,25.0,10,-0.5535253812716423,0.25154413229727035,0.26044352759154205,13573
SHORT,1,2.0,<20,35.0,25.0,20,-0.3739251244592732,0.41094641199098025,0.365210344065424,13573
SHORT,1,2.0,<20,35.0,25.0,30,-0.28387239372283213,0.5124636214095913,0.41774110366168127,13573
SHORT,1,2.0,<20,35.0,25.0,60,-0.15946574607150743,0.6871308801057283,0.490311648124954,13573
SHORT,1,2.0,<20,35.0,25.0,120,-0.07939080738019805,0.8285214149313449,0.5370220290282178,13573
SHORT,1,2.0,<20,35.0,35.0,10,-0.675974360863479,0.19333567786179004,0.16201281956826052,13573
SHORT,1,2.0,<20,35.0,35.0,20,-0.48220732336255806,0.34933890048712596,0.258896338318721,13573
SHORT,1,2.0,<20,35.0,35.0,30,-0.3758196419361968,0.4536789118560565,0.31209017903190156,13573
SHORT,1,2.0,<20,35.0,35.0,60,-0.21609076843733882,0.6446140797285835,0.39195461578133056,13573
SHORT,1,2.0,<20,35.0,35.0,120,-0.10159876224858172,0.8155430711610487,0.4492006188757091,13573
SHORT,1,2.0,<20,35.0,50.0,10,-0.7817094862700108,0.14108776352765667,0.0898843291829367,13573
SHORT,1,2.0,<20,35.0,50.0,20,-0.5984885960572986,0.2829653354854167,0.16532822515287704,13573
SHORT,1,2.0,<20,35.0,50.0,30,-0.4905958257464925,0.3791854239364961,0.20975465998673837,13573
SHORT,1,2.0,<20,35.0,50.0,60,-0.3075538621843787,0.569779596884616,0.28512488027702054,13573
SHORT,1,2.0,<20,35.0,50.0,120,-0.15117196956141915,0.7676002783036422,0.3495174242982392,13573
SHORT,1,2.0,<20,35.0,75.0,10,-0.8782035764279925,0.08639096015504386,0.03875340750018419,13573
SHORT,1,2.0,<20,35.0,75.0,20,-0.7376514298344402,0.19516536518144234,0.08347454505267811,13573
SHORT,1,2.0,<20,35.0,75.0,30,-0.6322952079232931,0.28392633649204363,0.11699697929713401,13573
SHORT,1,2.0,<20,35.0,75.0,60,-0.43547589226510625,0.46917698377060746,0.17962130700655712,13573
SHORT,1,2.0,<20,35.0,75.0,120,-0.2356463988380293,0.6886265020026702,0.24320341855153613,13573
SHORT,1,2.0,<20,35.0,100.0,10,-0.9320815484522845,0.051211725128029316,0.017608487438296617,13573
SHORT,1,2.0,<20,35.0,100.0,20,-0.8303459599414804,0.13145147084727848,0.043984380755912475,13573
SHORT,1,2.0,<20,35.0,100.0,30,-0.7331572133752934,0.2123521563128972,0.06918146319899801,13573
SHORT,1,2.0,<20,35.0,100.0,60,-0.547305048889076,0.37991891247316956,0.11736535769542474,13573
SHORT,1,2.0,<20,35.0,100.0,120,-0.31570028733515065,0.6162113748320645,0.1774110366168128,13573
SHORT,1,2.0,<20,35.0,125.0,10,-0.9609308395869952,0.030785889446809416,0.008546378840344803,13573
SHORT,1,2.0,<20,35.0,125.0,20,-0.8915493995432108,0.0867859029507207,0.02372356884992264,13573
SHORT,1,2.0,<20,35.0,125.0,30,-0.8174527160013051,0.14854687174539835,0.03993221837471451,13573
SHORT,1,2.0,<20,35.0,125.0,60,-0.6352422351096189,0.3096763124785543,0.07979076106977087,13573
SHORT,1,2.0,<20,35.0,125.0,120,-0.3984696508825293,0.5411530863299762,0.1315847638694467,13573
SHORT,1,2.0,<20,50.0,20.0,10,-0.5200618875709129,0.20865470852017937,0.342812937449348,13573
SHORT,1,2.0,<20,50.0,20.0,20,-0.36214543579164515,0.33476789822709435,0.4556104030059677,13573
SHORT,1,2.0,<20,50.0,20.0,30,-0.27519339865910264,0.4293919951115185,0.5177190009577838,13573
SHORT,1,2.0,<20,50.0,20.0,60,-0.15843218153687463,0.6028075360177318,0.6011198703308038,13573
SHORT,1,2.0,<20,50.0,20.0,120,-0.07993811242908716,0.7668171072426392,0.6571870625506521,13573
SHORT,1,2.0,<20,50.0,25.0,10,-0.5982833566639653,0.18288388005634937,0.2678110955573565,13573
SHORT,1,2.0,<20,50.0,25.0,20,-0.42610329330288066,0.30984486873508355,0.38259780446474617,13573
SHORT,1,2.0,<20,50.0,25.0,30,-0.33316142341413096,0.40018570102135564,0.444559051057246,13573
SHORT,1,2.0,<20,50.0,25.0,60,-0.20176084874382966,0.5687401574803149,0.5321594341707803,13573
SHORT,1,2.0,<20,50.0,25.0,120,-0.10163560008841083,0.7466017634092579,0.5989095999410594,13573
SHORT,1,2.0,<20,50.0,35.0,10,-0.715685552199219,0.140582146332832,0.1672437928239888,13573
SHORT,1,2.0,<20,50.0,35.0,20,-0.5364547262948501,0.26242909238249595,0.27267369041479406,13573
SHORT,1,2.0,<20,50.0,35.0,30,-0.4328740882634643,0.3504256495301271,0.33360347749207986,13573
SHORT,1,2.0,<20,50.0,35.0,60,-0.2686731010093568,0.5284846133953969,0.43019229352390775,13573
SHORT,1,2.0,<20,50.0,35.0,120,-0.1377882560966625,0.7204066377634922,0.5071833787666691,13573
SHORT,1,2.0,<20,50.0,50.0,10,-0.8131584763869446,0.10304754164973588,0.09342076180652767,13573
SHORT,1,2.0,<20,50.0,50.0,20,-0.6488617107492816,0.2129579982126899,0.17556914462535916,13573
SHORT,1,2.0,<20,50.0,50.0,30,-0.5468945701024093,0.2929129357972947,0.2265527149487954,13573
SHORT,1,2.0,<20,50.0,50.0,60,-0.36594710086200544,0.46418554476806906,0.3170264495689973,13573
SHORT,1,2.0,<20,50.0,50.0,120,-0.19634568628895605,0.6717576056164553,0.401827156855522,13573
SHORT,1,2.0,<20,50.0,75.0,10,-0.8988801296691962,0.0632294226044226,0.04044794813232152,13573
SHORT,1,2.0,<20,50.0,75.0,20,-0.7765785014366757,0.14720873786407768,0.0893685994253297,13573
SHORT,1,2.0,<20,50.0,75.0,30,-0.6826420098725411,0.2181012658227848,0.12694319605098356,13573
SHORT,1,2.0,<20,50.0,75.0,60,-0.49237456715538197,0.3821762041231395,0.2030501731378472,13573
SHORT,1,2.0,<20,50.0,75.0,120,-0.28516171811684965,0.6006500206355757,0.2859353127532602,13573
SHORT,1,2.0,<20,50.0,100.0,10,-0.9451852943343402,0.03722326454033771,0.01827156855521992,13573
SHORT,1,2.0,<20,50.0,100.0,20,-0.8585426950563619,0.09897162297997371,0.0471524349812127,13573
SHORT,1,2.0,<20,50.0,100.0,30,-0.775215501363,0.1619942656897101,0.07492816621233331,13573
SHORT,1,2.0,<20,50.0,100.0,60,-0.6012672216901201,0.3065681026425355,0.1329109261032933,13573
SHORT,1,2.0,<20,50.0,100.0,120,-0.3647682899874752,0.5372464716328629,0.21174390333750828,13573
SHORT,1,2.0,<20,50.0,125.0,10,-0.9687983496647756,0.022487362473981563,0.008914757238635527,13573
SHORT,1,2.0,<20,50.0,125.0,20,-0.9087158329035585,0.06694908843331568,0.026081190598983277,13573
SHORT,1,2.0,<20,50.0,125.0,30,-0.8457968024755028,0.11522157996146436,0.04405805643557062,13573
SHORT,1,2.0,<20,50.0,125.0,60,-0.6861784424961321,0.24623664616380705,0.08966330214396227,13573
SHORT,1,2.0,<20,50.0,125.0,120,-0.4497163486333162,0.4663869219337355,0.1572239003904811,13573
SHORT,1,2.5,<20,5.0,20.0,10,-0.24835886214442016,0.7077002317795519,0.15032822757111597,4570
SHORT,1,2.5,<20,5.0,20.0,20,-0.16083150984682715,0.8067315277412569,0.16783369803063458,4570
SHORT,1,2.5,<20,5.0,20.0,30,-0.1411378555798688,0.8295904887714664,0.17177242888402625,4570
SHORT,1,2.5,<20,5.0,20.0,60,-0.11159737417943105,0.8642895156998404,0.17768052516411378,4570
SHORT,1,2.5,<20,5.0,20.0,120,-0.09846827133479208,0.8798718633208756,0.18030634573304158,4570
SHORT,1,2.5,<20,5.0,25.0,10,-0.2805251641137855,0.6812531079065142,0.11991247264770241,4570
SHORT,1,2.5,<20,5.0,25.0,20,-0.17286652078774611,0.799492385786802,0.13785557986870897,4570
SHORT,1,2.5,<20,5.0,25.0,30,-0.14135667396061258,0.8350357507660878,0.14310722100656456,4570
SHORT,1,2.5,<20,5.0,25.0,60,-0.10328227571115967,0.8785695909441729,0.14945295404814005,4570
SHORT,1,2.5,<20,5.0,25.0,120,-0.08227571115973742,0.9028674761043658,0.15295404814004376,4570
SHORT,1,2.5,<20,5.0,35.0,10,-0.3698030634573304,0.5985748218527316,0.0787746170678337,4570
SHORT,1,2.5,<20,5.0,35.0,20,-0.224507658643326,0.7513932638720621,0.09693654266958425,4570
SHORT,1,2.5,<20,5.0,35.0,30,-0.17374179431072212,0.8062469497315764,0.10328227571115974,4570
SHORT,1,2.5,<20,5.0,35.0,60,-0.11072210065645516,0.8754308222550468,0.1111597374179431,4570
SHORT,1,2.5,<20,5.0,35.0,120,-0.07921225382932162,0.9104846686449061,0.1150984682713348,4570
SHORT,1,2.5,<20,5.0,50.0,10,-0.5137855579868709,0.4624542124542125,0.044201312910284465,4570
SHORT,1,2.5,<20,5.0,50.0,20,-0.34529540481400434,0.6328524895300139,0.05951859956236324,4570
SHORT,1,2.5,<20,5.0,50.0,30,-0.24901531728665205,0.732738374823861,0.06827133479212254,4570
SHORT,1,2.5,<20,5.0,50.0,60,-0.12866520787746172,0.8602661596958175,0.07921225382932166,4570
SHORT,1,2.5,<20,5.0,50.0,120,-0.07330415754923414,0.9199522102747909,0.08424507658643327,4570
SHORT,1,2.5,<20,5.0,75.0,10,-0.649890590809628,0.33557046979865773,0.02188183807439825,4570
SHORT,1,2.5,<20,5.0,75.0,20,-0.4573304157549234,0.5266138165345413,0.03391684901531729,4570
SHORT,1,2.5,<20,5.0,75.0,30,-0.33479212253829327,0.6506849315068494,0.04157549234135667,4570
SHORT,1,2.5,<20,5.0,75.0,60,-0.17374179431072212,0.8167974157821873,0.05164113785557987,4570
SHORT,1,2.5,<20,5.0,75.0,120,-0.047702407002188196,0.949278734295021,0.05951859956236324,4570
SHORT,1,2.5,<20,5.0,100.0,10,-0.7656455142231948,0.22571365346315556,0.011159737417943107,4570
SHORT,1,2.5,<20,5.0,100.0,20,-0.563457330415755,0.4245810055865922,0.020787746170678335,4570
SHORT,1,2.5,<20,5.0,100.0,30,-0.4531728665207877,0.5347113008312738,0.026039387308533918,4570
SHORT,1,2.5,<20,5.0,100.0,60,-0.2739606126914661,0.7162284678150499,0.03457330415754924,4570
SHORT,1,2.5,<20,5.0,100.0,120,-0.057986870897155374,0.9392898052691867,0.044857768052516414,4570
SHORT,1,2.5,<20,5.0,125.0,10,-0.8577680525164113,0.13751375137513752,0.005470459518599562,4570
SHORT,1,2.5,<20,5.0,125.0,20,-0.7212253829321662,0.2709577527095775,0.010722100656455142,4570
SHORT,1,2.5,<20,5.0,125.0,30,-0.6131291028446391,0.37760995113282986,0.01487964989059081,4570
SHORT,1,2.5,<20,5.0,125.0,60,-0.3684901531728666,0.6223368468266427,0.024288840262582056,4570
SHORT,1,2.5,<20,5.0,125.0,120,-0.12385120350109402,0.8718297101449275,0.03369803063457331,4570
SHORT,1,2.5,<20,7.5,20.0,10,-0.24901531728665205,0.6868464501926252,0.20481400437636763,4570
SHORT,1,2.5,<20,7.5,20.0,20,-0.14952589350838807,0.805318138651472,0.23194748358862144,4570
SHORT,1,2.5,<20,7.5,20.0,30,-0.12224653537563823,0.8392788645953202,0.23938730853391685,4570
SHORT,1,2.5,<20,7.5,20.0,60,-0.08774617067833701,0.8831925429653364,0.2487964989059081,4570
SHORT,1,2.5,<20,7.5,20.0,120,-0.07089715536105035,0.9050410316529894,0.25339168490153174,4570
SHORT,1,2.5,<20,7.5,25.0,10,-0.29358132749817645,0.6492374727668846,0.16301969365426697,4570
SHORT,1,2.5,<20,7.5,25.0,20,-0.1778993435448577,0.7804482851741831,0.18971553610503283,4570
SHORT,1,2.5,<20,7.5,25.0,30,-0.1390226112326769,0.8265064627707993,0.1986870897155361,4570
SHORT,1,2.5,<20,7.5,25.0,60,-0.09445660102115239,0.880590133702167,0.2089715536105033,4570
