side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,wr_ge_50,wr_ge_55,wr_ge_60,positive_expectancy
SHORT,2,40-60,3.0,282,10.0,5.0,2.0,30,0.2411347517730496,-0.27659574468085124,False,False,False,False
SHORT,2,40-60,3.0,282,15.0,10.0,1.5,30,0.3439716312056737,-0.14007092198581572,False,False,False,False
SHORT,2,40-60,3.0,282,20.0,10.0,2.0,30,0.2730496453900709,-0.18085106382978722,False,False,False,False
SHORT,2,40-60,3.0,282,30.0,15.0,2.0,30,0.25177304964539,-0.24468085106382997,False,False,False,False
SHORT,2,40-60,3.0,282,5.0,5.0,1.0,60,0.3297872340425531,-0.3404255319148937,False,False,False,False
SHORT,2,40-60,3.0,282,10.0,5.0,2.0,60,0.2411347517730496,-0.27659574468085124,False,False,False,False
SHORT,2,40-60,3.0,282,15.0,10.0,1.5,60,0.3546099290780142,-0.11347517730496448,False,False,False,False
SHORT,2,40-60,3.0,282,20.0,10.0,2.0,60,0.2978723404255319,-0.1063829787234043,False,False,False,False
SHORT,2,40-60,3.0,282,30.0,15.0,2.0,60,0.2907801418439716,-0.12765957446808518,False,False,False,False
SHORT,2,40-60,3.0,282,5.0,5.0,1.0,120,0.3297872340425531,-0.3404255319148937,False,False,False,False
SHORT,2,40-60,3.0,282,10.0,5.0,2.0,120,0.2411347517730496,-0.27659574468085124,False,False,False,False
SHORT,2,40-60,3.0,282,15.0,10.0,1.5,120,0.3652482269503546,-0.08687943262411357,False,False,False,False
SHORT,2,40-60,3.0,282,20.0,10.0,2.0,120,0.3085106382978723,-0.07446808510638314,False,False,False,False
SHORT,2,40-60,3.0,282,30.0,15.0,2.0,120,0.3120567375886525,-0.06382978723404253,False,False,False,False
SHORT,2,40-60,3.5,139,5.0,5.0,1.0,10,0.2805755395683453,-0.43884892086330934,False,False,False,False
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,10,0.2086330935251798,-0.3741007194244606,False,False,False,False
SHORT,2,40-60,3.5,139,15.0,10.0,1.5,10,0.3237410071942446,-0.19064748201438853,False,False,False,False
SHORT,2,40-60,3.5,139,20.0,10.0,2.0,10,0.2517985611510791,-0.24460431654676262,False,False,False,False
SHORT,2,40-60,3.5,139,30.0,15.0,2.0,10,0.2230215827338129,-0.3309352517985613,False,False,False,False
SHORT,2,40-60,3.5,139,5.0,5.0,1.0,20,0.2805755395683453,-0.43884892086330934,False,False,False,False
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,20,0.2158273381294964,-0.3525179856115108,False,False,False,False
SHORT,2,40-60,3.5,139,15.0,10.0,1.5,20,0.3237410071942446,-0.19064748201438853,False,False,False,False
SHORT,2,40-60,3.5,139,20.0,10.0,2.0,20,0.2589928057553957,-0.223021582733813,False,False,False,False
SHORT,2,40-60,3.5,139,30.0,15.0,2.0,20,0.237410071942446,-0.28776978417266197,False,False,False,False
SHORT,2,40-60,3.5,139,5.0,5.0,1.0,30,0.2805755395683453,-0.43884892086330934,False,False,False,False
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,30,0.2158273381294964,-0.3525179856115108,False,False,False,False
SHORT,2,40-60,3.5,139,15.0,10.0,1.5,30,0.3309352517985611,-0.17266187050359727,False,False,False,False
SHORT,2,40-60,3.5,139,20.0,10.0,2.0,30,0.2589928057553957,-0.223021582733813,False,False,False,False
SHORT,2,40-60,3.5,139,30.0,15.0,2.0,30,0.237410071942446,-0.28776978417266197,False,False,False,False
SHORT,2,40-60,3.5,139,5.0,5.0,1.0,60,0.2805755395683453,-0.43884892086330934,False,False,False,False
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,60,0.2158273381294964,-0.3525179856115108,False,False,False,False
SHORT,2,40-60,3.5,139,15.0,10.0,1.5,60,0.3309352517985611,-0.17266187050359727,False,False,False,False
SHORT,2,40-60,3.5,139,20.0,10.0,2.0,60,0.2589928057553957,-0.223021582733813,False,False,False,False
SHORT,2,40-60,3.5,139,30.0,15.0,2.0,60,0.2589928057553957,-0.223021582733813,False,False,False,False
SHORT,2,40-60,3.5,139,5.0,5.0,1.0,120,0.2805755395683453,-0.43884892086330934,False,False,False,False
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,120,0.2158273381294964,-0.3525179856115108,False,False,False,False
SHORT,2,40-60,3.5,139,15.0,10.0,1.5,120,0.3381294964028777,-0.1546762589928058,False,False,False,False
SHORT,2,40-60,3.5,139,20.0,10.0,2.0,120,0.2661870503597122,-0.2014388489208635,False,False,False,False
SHORT,2,40-60,3.5,139,30.0,15.0,2.0,120,0.2661870503597122,-0.2014388489208635,False,False,False,False
SHORT,2,60-80,1.5,5420,5.0,5.0,1.0,10,0.4086715867158672,-0.1826568265682656,False,False,False,False
SHORT,2,60-80,1.5,5420,10.0,5.0,2.0,10,0.2638376383763837,-0.208487084870849,False,False,False,False
SHORT,2,60-80,1.5,5420,15.0,10.0,1.5,10,0.2518450184501845,-0.3703874538745388,False,False,False,False
SHORT,2,60-80,1.5,5420,20.0,10.0,2.0,10,0.1839483394833948,-0.44815498154981553,False,False,False,False
SHORT,2,60-80,1.5,5420,30.0,15.0,2.0,10,0.1239852398523985,-0.6280442804428045,False,False,False,False
SHORT,2,60-80,1.5,5420,5.0,5.0,1.0,20,0.4214022140221402,-0.15719557195571965,False,False,False,False
SHORT,2,60-80,1.5,5420,10.0,5.0,2.0,20,0.2953874538745387,-0.11383763837638394,False,False,False,False
SHORT,2,60-80,1.5,5420,15.0,10.0,1.5,20,0.3225092250922509,-0.1937269372693728,False,False,False,False
SHORT,2,60-80,1.5,5420,20.0,10.0,2.0,20,0.2444649446494465,-0.26660516605166057,False,False,False,False
SHORT,2,60-80,1.5,5420,30.0,15.0,2.0,20,0.1808118081180811,-0.45756457564575675,False,False,False,False
SHORT,2,60-80,1.5,5420,5.0,5.0,1.0,30,0.4241697416974169,-0.15166051660516627,False,False,False,False
SHORT,2,60-80,1.5,5420,10.0,5.0,2.0,30,0.3031365313653136,-0.0905904059040592,False,False,False,False
SHORT,2,60-80,1.5,5420,15.0,10.0,1.5,30,0.3492619926199262,-0.12684501845018448,False,False,False,False
SHORT,2,60-80,1.5,5420,20.0,10.0,2.0,30,0.2725092250922509,-0.18247232472324726,False,False,False,False
SHORT,2,60-80,1.5,5420,30.0,15.0,2.0,30,0.2156826568265682,-0.3529520295202954,False,False,False,False
SHORT,2,60-80,1.5,5420,5.0,5.0,1.0,60,0.4291512915129151,-0.14169741697416982,False,False,False,False
SHORT,2,60-80,1.5,5420,10.0,5.0,2.0,60,0.3108856088560885,-0.06734317343173446,False,False,False,False
SHORT,2,60-80,1.5,5420,15.0,10.0,1.5,60,0.3841328413284133,-0.03966789667896675,False,False,False,False
SHORT,2,60-80,1.5,5420,20.0,10.0,2.0,60,0.3143911439114391,-0.056826568265682775,False,False,False,False
SHORT,2,60-80,1.5,5420,30.0,15.0,2.0,60,0.2710332103321033,-0.18690036900369,False,False,False,False
SHORT,2,60-80,1.5,5420,5.0,5.0,1.0,120,0.4291512915129151,-0.14169741697416982,False,False,False,False
SHORT,2,60-80,1.5,5420,10.0,5.0,2.0,120,0.3136531365313653,-0.05904059040590415,False,False,False,False
SHORT,2,60-80,1.5,5420,15.0,10.0,1.5,120,0.3904059040590406,-0.023985239852398532,False,False,False,False
SHORT,2,60-80,1.5,5420,20.0,10.0,2.0,120,0.3300738007380074,-0.009778597785977783,False,False,False,False
SHORT,2,60-80,1.5,5420,30.0,15.0,2.0,120,0.3060885608856089,-0.08173431734317338,False,False,False,False
SHORT,2,60-80,2.0,2499,5.0,5.0,1.0,10,0.4069627851140456,-0.1860744297719088,False,False,False,False
SHORT,2,60-80,2.0,2499,10.0,5.0,2.0,10,0.2665066026410564,-0.20048019207683077,False,False,False,False
SHORT,2,60-80,2.0,2499,15.0,10.0,1.5,10,0.2585034013605442,-0.3537414965986394,False,False,False,False
SHORT,2,60-80,2.0,2499,20.0,10.0,2.0,10,0.1860744297719087,-0.44177671068427393,False,False,False,False
SHORT,2,60-80,2.0,2499,30.0,15.0,2.0,10,0.1216486594637855,-0.6350540216086434,False,False,False,False
SHORT,2,60-80,2.0,2499,5.0,5.0,1.0,20,0.4193677470988395,-0.161264505802321,False,False,False,False
SHORT,2,60-80,2.0,2499,10.0,5.0,2.0,20,0.2973189275710284,-0.1080432172869148,False,False,False,False
SHORT,2,60-80,2.0,2499,15.0,10.0,1.5,20,0.3297318927571028,-0.175670268107243,False,False,False,False
SHORT,2,60-80,2.0,2499,20.0,10.0,2.0,20,0.2488995598239295,-0.25330132052821147,False,False,False,False
SHORT,2,60-80,2.0,2499,30.0,15.0,2.0,20,0.1832733093237294,-0.4501800720288118,False,False,False,False
SHORT,2,60-80,2.0,2499,5.0,5.0,1.0,30,0.4221688675470188,-0.1556622649059624,False,False,False,False
SHORT,2,60-80,2.0,2499,10.0,5.0,2.0,30,0.3045218087234894,-0.0864345738295319,False,False,False,False
SHORT,2,60-80,2.0,2499,15.0,10.0,1.5,30,0.3565426170468187,-0.10864345738295322,False,False,False,False
SHORT,2,60-80,2.0,2499,20.0,10.0,2.0,30,0.2769107643057223,-0.16926770708283312,False,False,False,False
SHORT,2,60-80,2.0,2499,30.0,15.0,2.0,30,0.2192877150860344,-0.3421368547418968,False,False,False,False
SHORT,2,60-80,2.0,2499,5.0,5.0,1.0,60,0.4269707883153261,-0.14605842336934782,False,False,False,False
SHORT,2,60-80,2.0,2499,10.0,5.0,2.0,60,0.3109243697478991,-0.06722689075630262,False,False,False,False
SHORT,2,60-80,2.0,2499,15.0,10.0,1.5,60,0.3837535014005602,-0.04061624649859952,False,False,False,False
SHORT,2,60-80,2.0,2499,20.0,10.0,2.0,60,0.3133253301320528,-0.060024009603841466,False,False,False,False
SHORT,2,60-80,2.0,2499,30.0,15.0,2.0,60,0.2705082032813125,-0.18847539015606263,False,False,False,False
SHORT,2,60-80,2.0,2499,5.0,5.0,1.0,120,0.4269707883153261,-0.14605842336934782,False,False,False,False
SHORT,2,60-80,2.0,2499,10.0,5.0,2.0,120,0.3129251700680272,-0.061224489795918324,False,False,False,False
SHORT,2,60-80,2.0,2499,15.0,10.0,1.5,120,0.3905562224889956,-0.023609443777511063,False,False,False,False
SHORT,2,60-80,2.0,2499,20.0,10.0,2.0,120,0.3313325330132052,-0.006002400960384402,False,False,False,False
SHORT,2,60-80,2.0,2499,30.0,15.0,2.0,120,0.3001200480192076,-0.09963985594237712,False,False,False,False
SHORT,2,60-80,2.5,869,5.0,5.0,1.0,10,0.3716915995397008,-0.2566168009205984,False,False,False,False
SHORT,2,60-80,2.5,869,10.0,5.0,2.0,10,0.2600690448791715,-0.21979286536248555,False,False,False,False
SHORT,2,60-80,2.5,869,15.0,10.0,1.5,10,0.2508630609896433,-0.3728423475258918,False,False,False,False
SHORT,2,60-80,2.5,869,20.0,10.0,2.0,10,0.1795166858457997,-0.4614499424626009,False,False,False,False
SHORT,2,60-80,2.5,869,30.0,15.0,2.0,10,0.1369390103567318,-0.5891829689298045,False,False,False,False
SHORT,2,60-80,2.5,869,5.0,5.0,1.0,20,0.379746835443038,-0.240506329113924,False,False,False,False
SHORT,2,60-80,2.5,869,10.0,5.0,2.0,20,0.286536248561565,-0.14039125431530497,False,False,False,False
SHORT,2,60-80,2.5,869,15.0,10.0,1.5,20,0.3233601841196778,-0.19159953970080545,False,False,False,False
SHORT,2,60-80,2.5,869,20.0,10.0,2.0,20,0.2439585730724971,-0.26812428078250866,False,False,False,False
SHORT,2,60-80,2.5,869,30.0,15.0,2.0,20,0.1979286536248561,-0.4062140391254317,False,False,False,False
SHORT,2,60-80,2.5,869,5.0,5.0,1.0,30,0.380897583429229,-0.238204833141542,False,False,False,False
SHORT,2,60-80,2.5,869,10.0,5.0,2.0,30,0.2911392405063291,-0.12658227848101267,False,False,False,False
SHORT,2,60-80,2.5,869,15.0,10.0,1.5,30,0.3417721518987341,-0.14556962025316478,False,False,False,False
SHORT,2,60-80,2.5,869,20.0,10.0,2.0,30,0.2635212888377445,-0.20943613348676648,False,False,False,False
SHORT,2,60-80,2.5,869,30.0,15.0,2.0,30,0.2266973532796317,-0.3199079401611049,False,False,False,False
SHORT,2,60-80,2.5,869,5.0,5.0,1.0,60,0.385500575373993,-0.22899884925201391,False,False,False,False
SHORT,2,60-80,2.5,869,10.0,5.0,2.0,60,0.2957422324510932,-0.11277330264672036,False,False,False,False
SHORT,2,60-80,2.5,869,15.0,10.0,1.5,60,0.3601841196777905,-0.09953970080552377,False,False,False,False
SHORT,2,60-80,2.5,869,20.0,10.0,2.0,60,0.2957422324510932,-0.11277330264672036,False,False,False,False
SHORT,2,60-80,2.5,869,30.0,15.0,2.0,60,0.2681242807825086,-0.19562715765247418,False,False,False,False
SHORT,2,60-80,2.5,869,5.0,5.0,1.0,120,0.385500575373993,-0.22899884925201391,False,False,False,False
SHORT,2,60-80,2.5,869,10.0,5.0,2.0,120,0.2980437284234752,-0.10586881472957443,False,False,False,False
SHORT,2,60-80,2.5,869,15.0,10.0,1.5,120,0.3647871116225546,-0.0880322209436134,False,False,False,False
SHORT,2,60-80,2.5,869,20.0,10.0,2.0,120,0.3060989643268124,-0.08170310701956285,False,False,False,False
SHORT,2,60-80,2.5,869,30.0,15.0,2.0,120,0.288837744533947,-0.13348676639815904,False,False,False,False
SHORT,2,60-80,3.0,285,5.0,5.0,1.0,10,0.3087719298245614,-0.3824561403508771,False,False,False,False
SHORT,2,60-80,3.0,285,10.0,5.0,2.0,10,0.2245614035087719,-0.3263157894736842,False,False,False,False
SHORT,2,60-80,3.0,285,15.0,10.0,1.5,10,0.2421052631578947,-0.3947368421052632,False,False,False,False
SHORT,2,60-80,3.0,285,20.0,10.0,2.0,10,0.1929824561403508,-0.42105263157894757,False,False,False,False
SHORT,2,60-80,3.0,285,30.0,15.0,2.0,10,0.1964912280701754,-0.4105263157894738,False,False,False,False
SHORT,2,60-80,3.0,285,5.0,5.0,1.0,20,0.3228070175438596,-0.35438596491228086,False,False,False,False
SHORT,2,60-80,3.0,285,10.0,5.0,2.0,20,0.2491228070175438,-0.25263157894736865,False,False,False,False
SHORT,2,60-80,3.0,285,15.0,10.0,1.5,20,0.287719298245614,-0.280701754385965,False,False,False,False
SHORT,2,60-80,3.0,285,20.0,10.0,2.0,20,0.2210526315789473,-0.3368421052631581,False,False,False,False
SHORT,2,60-80,3.0,285,30.0,15.0,2.0,20,0.2421052631578947,-0.27368421052631586,False,False,False,False
SHORT,2,60-80,3.0,285,5.0,5.0,1.0,30,0.3228070175438596,-0.35438596491228086,False,False,False,False
SHORT,2,60-80,3.0,285,10.0,5.0,2.0,30,0.2491228070175438,-0.25263157894736865,False,False,False,False
SHORT,2,60-80,3.0,285,15.0,10.0,1.5,30,0.2912280701754386,-0.27192982456140347,False,False,False,False
SHORT,2,60-80,3.0,285,20.0,10.0,2.0,30,0.2350877192982456,-0.29473684210526324,False,False,False,False
SHORT,2,60-80,3.0,285,30.0,15.0,2.0,30,0.2526315789473684,-0.24210526315789493,False,False,False,False
SHORT,2,60-80,3.0,285,5.0,5.0,1.0,60,0.3263157894736842,-0.34736842105263155,False,False,False,False
SHORT,2,60-80,3.0,285,10.0,5.0,2.0,60,0.2526315789473684,-0.24210526315789493,False,False,False,False
SHORT,2,60-80,3.0,285,15.0,10.0,1.5,60,0.3052631578947368,-0.23684210526315802,False,False,False,False
SHORT,2,60-80,3.0,285,20.0,10.0,2.0,60,0.2631578947368421,-0.21052631578947378,False,False,False,False
SHORT,2,60-80,3.0,285,30.0,15.0,2.0,60,0.2736842105263158,-0.17894736842105263,False,False,False,False
SHORT,2,60-80,3.0,285,5.0,5.0,1.0,120,0.3263157894736842,-0.34736842105263155,False,False,False,False
SHORT,2,60-80,3.0,285,10.0,5.0,2.0,120,0.2526315789473684,-0.24210526315789493,False,False,False,False
SHORT,2,60-80,3.0,285,15.0,10.0,1.5,120,0.3052631578947368,-0.23684210526315802,False,False,False,False
SHORT,2,60-80,3.0,285,20.0,10.0,2.0,120,0.2666666666666666,-0.20000000000000018,False,False,False,False
SHORT,2,60-80,3.0,285,30.0,15.0,2.0,120,0.2842105263157894,-0.1473684210526317,False,False,False,False
SHORT,2,60-80,3.5,133,5.0,5.0,1.0,10,0.2180451127819548,-0.5639097744360904,False,False,False,False
SHORT,2,60-80,3.5,133,10.0,5.0,2.0,10,0.1804511278195488,-0.4586466165413535,False,False,False,False
SHORT,2,60-80,3.5,133,15.0,10.0,1.5,10,0.2481203007518796,-0.379699248120301,False,False,False,False
SHORT,2,60-80,3.5,133,20.0,10.0,2.0,10,0.2105263157894736,-0.36842105263157926,False,False,False,False
SHORT,2,60-80,3.5,133,30.0,15.0,2.0,10,0.2406015037593984,-0.27819548872180483,False,False,False,False
SHORT,2,60-80,3.5,133,5.0,5.0,1.0,20,0.225563909774436,-0.5488721804511281,False,False,False,False
SHORT,2,60-80,3.5,133,10.0,5.0,2.0,20,0.1804511278195488,-0.4586466165413535,False,False,False,False
SHORT,2,60-80,3.5,133,15.0,10.0,1.5,20,0.2781954887218045,-0.30451127819548873,False,False,False,False
SHORT,2,60-80,3.5,133,20.0,10.0,2.0,20,0.225563909774436,-0.32330827067669204,False,False,False,False
SHORT,2,60-80,3.5,133,30.0,15.0,2.0,20,0.2631578947368421,-0.21052631578947378,False,False,False,False
SHORT,2,60-80,3.5,133,5.0,5.0,1.0,30,0.225563909774436,-0.5488721804511281,False,False,False,False
SHORT,2,60-80,3.5,133,10.0,5.0,2.0,30,0.1804511278195488,-0.4586466165413535,False,False,False,False
SHORT,2,60-80,3.5,133,15.0,10.0,1.5,30,0.2857142857142857,-0.28571428571428575,False,False,False,False
SHORT,2,60-80,3.5,133,20.0,10.0,2.0,30,0.2330827067669172,-0.3007518796992484,False,False,False,False
SHORT,2,60-80,3.5,133,30.0,15.0,2.0,30,0.2631578947368421,-0.21052631578947378,False,False,False,False
SHORT,2,60-80,3.5,133,5.0,5.0,1.0,60,0.225563909774436,-0.5488721804511281,False,False,False,False
SHORT,2,60-80,3.5,133,10.0,5.0,2.0,60,0.1804511278195488,-0.4586466165413535,False,False,False,False
SHORT,2,60-80,3.5,133,15.0,10.0,1.5,60,0.2857142857142857,-0.28571428571428575,False,False,False,False
SHORT,2,60-80,3.5,133,20.0,10.0,2.0,60,0.2481203007518796,-0.25563909774436117,False,False,False,False
SHORT,2,60-80,3.5,133,30.0,15.0,2.0,60,0.2781954887218045,-0.16541353383458646,False,False,False,False
SHORT,2,60-80,3.5,133,5.0,5.0,1.0,120,0.225563909774436,-0.5488721804511281,False,False,False,False
SHORT,2,60-80,3.5,133,10.0,5.0,2.0,120,0.1804511278195488,-0.4586466165413535,False,False,False,False
SHORT,2,60-80,3.5,133,15.0,10.0,1.5,120,0.2857142857142857,-0.28571428571428575,False,False,False,False
SHORT,2,60-80,3.5,133,20.0,10.0,2.0,120,0.2481203007518796,-0.25563909774436117,False,False,False,False
SHORT,2,60-80,3.5,133,30.0,15.0,2.0,120,0.2781954887218045,-0.16541353383458646,False,False,False,False
SHORT,2,80-100,1.5,4737,5.0,5.0,1.0,10,0.4329744564070086,-0.1340510871859828,False,False,False,False
SHORT,2,80-100,1.5,4737,10.0,5.0,2.0,10,0.2704243191893603,-0.18872704243191918,False,False,False,False
SHORT,2,80-100,1.5,4737,15.0,10.0,1.5,10,0.240025332488917,-0.3999366687777075,False,False,False,False
SHORT,2,80-100,1.5,4737,20.0,10.0,2.0,10,0.1716276124129195,-0.48511716276124156,False,False,False,False
SHORT,2,80-100,1.5,4737,30.0,15.0,2.0,10,0.1042854127084652,-0.6871437618746045,False,False,False,False
SHORT,2,80-100,1.5,4737,5.0,5.0,1.0,20,0.4578847371754275,-0.08423052564914496,False,False,False,False
SHORT,2,80-100,1.5,4737,10.0,5.0,2.0,20,0.3073675321933713,-0.07789740341988605,False,False,False,False
SHORT,2,80-100,1.5,4737,15.0,10.0,1.5,20,0.320244880726198,-0.19938779818450503,False,False,False,False
SHORT,2,80-100,1.5,4737,20.0,10.0,2.0,20,0.2429807895292379,-0.2710576314122862,False,False,False,False
SHORT,2,80-100,1.5,4737,30.0,15.0,2.0,20,0.159805784251636,-0.520582647245092,False,False,False,False
SHORT,2,80-100,1.5,4737,5.0,5.0,1.0,30,0.4608401942157483,-0.07831961156850342,False,False,False,False
SHORT,2,80-100,1.5,4737,10.0,5.0,2.0,30,0.3177116318344944,-0.04686510449651682,False,False,False,False
SHORT,2,80-100,1.5,4737,15.0,10.0,1.5,30,0.3514882837238758,-0.12127929069031052,False,False,False,False
SHORT,2,80-100,1.5,4737,20.0,10.0,2.0,30,0.280979522904792,-0.157061431285624,False,False,False,False
SHORT,2,80-100,1.5,4737,30.0,15.0,2.0,30,0.1986489339244247,-0.40405319822672586,False,False,False,False
SHORT,2,80-100,1.5,4737,5.0,5.0,1.0,60,0.4635845471817606,-0.07283090563647882,False,False,False,False
SHORT,2,80-100,1.5,4737,10.0,5.0,2.0,60,0.3259446907325311,-0.022165927802406782,False,False,False,False
SHORT,2,80-100,1.5,4737,15.0,10.0,1.5,60,0.3825205826472451,-0.04369854338188728,False,False,False,False
SHORT,2,80-100,1.5,4737,20.0,10.0,2.0,60,0.3200337766518893,-0.03989867004433212,False,False,False,False
SHORT,2,80-100,1.5,4737,30.0,15.0,2.0,60,0.25965801139962,-0.22102596580113987,False,False,False,False
SHORT,2,80-100,1.5,4737,5.0,5.0,1.0,120,0.4646400675533038,-0.07071986489339244,False,False,False,False
SHORT,2,80-100,1.5,4737,10.0,5.0,2.0,120,0.3301667722187038,-0.00949968334388862,False,False,False,False
SHORT,2,80-100,1.5,4737,15.0,10.0,1.5,120,0.4027865737808739,0.006966434452184811,False,False,False,True
SHORT,2,80-100,1.5,4737,20.0,10.0,2.0,120,0.343888537048765,0.03166561114629496,False,False,False,True
SHORT,2,80-100,1.5,4737,30.0,15.0,2.0,120,0.3164450073886426,-0.05066497783407209,False,False,False,False
SHORT,2,80-100,2.0,2189,5.0,5.0,1.0,10,0.4472361809045226,-0.10552763819095473,False,False,False,False
SHORT,2,80-100,2.0,2189,10.0,5.0,2.0,10,0.2832343535861124,-0.15029693924166287,False,False,False,False
SHORT,2,80-100,2.0,2189,15.0,10.0,1.5,10,0.2521699406121516,-0.36957514846962103,False,False,False,False
SHORT,2,80-100,2.0,2189,20.0,10.0,2.0,10,0.1813613522156235,-0.45591594335312957,False,False,False,False
SHORT,2,80-100,2.0,2189,30.0,15.0,2.0,10,0.1100959342165372,-0.6697121973503884,False,False,False,False
SHORT,2,80-100,2.0,2189,5.0,5.0,1.0,20,0.4719049794426679,-0.056190041114664135,False,False,False,False
SHORT,2,80-100,2.0,2189,10.0,5.0,2.0,20,0.3220648698035632,-0.033805390589310425,False,False,False,False
SHORT,2,80-100,2.0,2189,15.0,10.0,1.5,20,0.3343992690726359,-0.1640018273184103,False,False,False,False
SHORT,2,80-100,2.0,2189,20.0,10.0,2.0,20,0.2466879853814527,-0.25993604385564184,False,False,False,False
SHORT,2,80-100,2.0,2189,30.0,15.0,2.0,20,0.1685701233439926,-0.4942896299680222,False,False,False,False
SHORT,2,80-100,2.0,2189,5.0,5.0,1.0,30,0.4746459570580174,-0.05070808588396525,False,False,False,False
SHORT,2,80-100,2.0,2189,10.0,5.0,2.0,30,0.3321151210598447,-0.003654636820465851,False,False,False,False
