side,hmm_state,zscore_threshold,stop_points,target_points,horizon_bars,observations,win_rate,stop_rate,timeout_rate,total_points,mean_points,profit_factor,mean_holding_bars
LONG,0,1.5,35.0,75.0,30,37243,0.08423059366860887,0.9157694063313911,0.0,-958435.0,-25.734634696453025,0.19709560948639115,23.048384931396505
LONG,0,1.5,35.0,100.0,30,37243,0.044008270010471764,0.9559917299895282,0.0,-1082240.0,-29.058883548586312,0.13152615275972201,23.641086915662004
LONG,0,1.5,50.0,5.0,30,37243,0.8688612625191311,0.13113873748086888,0.0,-82405.0,-2.212630561447789,0.6625511875511876,5.773863544827216
LONG,0,1.5,50.0,10.0,30,37243,0.7401122358564025,0.25988776414359743,0.0,-208310.0,-5.5932658486158475,0.569562971381341,10.2343796149612
LONG,0,1.5,50.0,15.0,30,37243,0.6295142711382005,0.37048572886179953,0.0,-338225.0,-9.08157237601697,0.5097477895347152,13.732218134951534
LONG,0,1.5,50.0,20.0,30,37243,0.530596353677201,0.4694036463227989,0.0,-478880.0,-12.858255242595924,0.4521450634938794,16.52860940310931
LONG,0,1.5,50.0,25.0,30,37243,0.44505007652444756,0.5549499234755525,0.0,-619025.0,-16.621244260666433,0.4009821946971163,18.691163440109552
LONG,0,1.5,50.0,35.0,30,37243,0.3164621539618183,0.6835378460381817,0.0,-860340.0,-23.100716913245442,0.3240837490670542,21.565851300915607
LONG,0,1.5,50.0,50.0,30,37243,0.1958757350374567,0.8041242649625433,0.0,-1132650.0,-30.41242649625433,0.24358888740483506,23.97317616733346
LONG,0,1.5,50.0,75.0,30,37243,0.09204414252342723,0.9079558574765728,0.0,-1433650.0,-38.494482184571595,0.15206269407067868,25.74306581102489
LONG,0,1.5,50.0,100.0,30,37243,0.048465483446553714,0.9515345165534462,0.0,-1591400.0,-42.730177483016945,0.10186805124442688,26.388207179872726
LONG,0,1.5,5.0,5.0,60,37243,0.4365921112692318,0.5634078887307682,0.0,-23615.0,-0.634078887307682,0.774913024829624,1.967403270413232
LONG,0,1.5,5.0,10.0,60,37243,0.3200601455307038,0.6799398544692963,0.0,-7415.0,-0.19909781703944365,0.9414366386289145,3.0727385011948556
LONG,0,1.5,5.0,15.0,60,37243,0.2475095991192976,0.7524904008807024,0.0,-1855.0,-0.04980801761404828,0.9867618198037467,4.0494589587305
LONG,0,1.5,5.0,20.0,60,37243,0.1998764868565905,0.8001235131434095,0.0,-115.0,-0.0030878285852374942,0.9992281620188597,4.969068012780926
LONG,0,1.5,5.0,25.0,60,37243,0.16403082458448567,0.8359691754155143,0.0,-2945.0,-0.07907526246542974,0.9810817755508447,5.813548854818355
LONG,0,1.5,5.0,35.0,60,37243,0.12050586687431195,0.879494133125688,0.0,-6695.0,-0.17976532502752196,0.959120744924439,7.118169857422871
LONG,0,1.5,5.0,50.0,60,37243,0.08017614048277528,0.9198238595172247,0.0,-21985.0,-0.5903122734473593,0.8716466707534226,8.522299492522084
LONG,0,1.5,5.0,75.0,60,37243,0.044384179577370245,0.9556158204226297,0.0,-53975.0,-1.4492656338103804,0.6966844619275078,9.825551110275757
LONG,0,1.5,5.0,100.0,60,37243,0.026394221732943104,0.9736057782670569,0.0,-83000.0,-2.2286067180409743,0.5421952564809708,10.398249335445588
LONG,0,1.5,10.0,5.0,60,37243,0.6346427516580297,0.3653572483419703,0.0,-17890.0,-0.4803587251295545,0.8685235540530609,2.8568858577450795
LONG,0,1.5,10.0,10.0,60,37243,0.4912601025696104,0.5087398974303896,0.0,-6510.0,-0.17479794860779208,0.9656409985749723,4.877748838707945
LONG,0,1.5,10.0,15.0,60,37243,0.39467819456005154,0.6053218054399484,0.0,-4955.0,-0.13304513599871118,0.9780207594038325,6.6639636978761105
LONG,0,1.5,10.0,20.0,60,37243,0.3254839835673818,0.6745160164326182,0.0,-8770.0,-0.2354804929785463,0.9650889693881612,8.330639314770561
LONG,0,1.5,10.0,25.0,60,37243,0.27237333190129687,0.7276266680987031,0.0,-17390.0,-0.46693338345460894,0.9358278903280564,9.802808581478399
LONG,0,1.5,10.0,35.0,60,37243,0.202964315441828,0.797035684558172,0.0,-32275.0,-0.8666058051177402,0.891271391995688,12.104771366431276
LONG,0,1.5,10.0,50.0,60,37243,0.13621351663399833,0.8637864833660016,0.0,-68050.0,-1.8271890019600998,0.7884675163195524,14.502000375909567
LONG,0,1.5,10.0,75.0,60,37243,0.07424213946244931,0.9257578605375507,0.0,-137405.0,-3.689418145691808,0.6014705029294043,16.72862014338265
LONG,0,1.5,10.0,100.0,60,37243,0.04368606181027307,0.9563139381897269,0.0,-193460.0,-5.194533200869962,0.4568171608265948,17.70174260934941
LONG,0,1.5,15.0,5.0,60,37243,0.7368096018043659,0.26319039819563406,0.0,-9825.0,-0.2638079639126816,0.9331769026729239,3.6105845393765272
LONG,0,1.5,15.0,10.0,60,37243,0.591869613081653,0.4081303869183471,0.0,-7570.0,-0.2032596729586768,0.966798245614035,6.442472410922858
LONG,0,1.5,15.0,15.0,60,37243,0.49066938753591277,0.5093306124640872,0.0,-10425.0,-0.2799183739226163,0.9633612736570194,8.897269285503317
LONG,0,1.5,15.0,20.0,60,37243,0.4117552291705824,0.5882447708294176,0.0,-21920.0,-0.5885669790296163,0.9332968169922707,11.135085787933303
LONG,0,1.5,15.0,25.0,60,37243,0.3503208656660312,0.6496791343339688,0.0,-36765.0,-0.987165373358752,0.8987022648371632,13.121767848991757
LONG,0,1.5,15.0,35.0,60,37243,0.2657412131138738,0.7342587868861262,0.0,-63795.0,-1.7129393443063126,0.8444745118115995,16.202803211341728
LONG,0,1.5,15.0,50.0,60,37243,0.18008753322772064,0.8199124667722794,0.0,-122690.0,-3.294310340198158,0.7321412977032573,19.421206669709743
LONG,0,1.5,15.0,75.0,60,37243,0.09652820664285906,0.9034717933571409,0.0,-235095.0,-6.312461402142684,0.5342070851165003,22.365947963375667
LONG,0,1.5,15.0,100.0,60,37243,0.05563461590097468,0.9443653840990254,0.0,-320365.0,-8.602019171387912,0.39274781306568857,23.639905485594607
LONG,0,1.5,20.0,5.0,60,37243,0.7931691861557877,0.20683081384421234,0.0,-6360.0,-0.1707703461053084,0.9587173828378553,4.223102327954247
LONG,0,1.5,20.0,10.0,60,37243,0.6566871626882904,0.3433128373117096,0.0,-11150.0,-0.2993851193512875,0.9563976223994994,7.716268829041699
LONG,0,1.5,20.0,15.0,60,37243,0.5557822946593991,0.4442177053406009,0.0,-20395.0,-0.5476196869210321,0.9383613394584139,10.780898423864887
LONG,0,1.5,20.0,20.0,60,37243,0.47278683242488523,0.5272131675751148,0.0,-40540.0,-1.0885267030045915,0.8967659791189203,13.549552936122224
LONG,0,1.5,20.0,25.0,60,37243,0.4074591198345998,0.5925408801654002,0.0,-61985.0,-1.6643396074430095,0.8595590900851913,15.961120210509357
LONG,0,1.5,20.0,35.0,60,37243,0.311360524125339,0.688639475874661,0.0,-107080.0,-2.8751711731063554,0.7912426404647717,19.644255296297292
LONG,0,1.5,20.0,50.0,60,37243,0.2124694573476895,0.7875305426523105,0.0,-190950.0,-5.127137985661735,0.6744800545516536,23.482614182530945
LONG,0,1.5,20.0,75.0,60,37243,0.11395430013693848,0.8860456998630615,0.0,-341680.0,-9.174341486990844,0.4822873420406679,26.986977418575304
LONG,0,1.5,20.0,100.0,60,37243,0.06522030985688586,0.9347796901431141,0.0,-453380.0,-12.173562817173696,0.3488539093468145,28.50398732647746
LONG,0,1.5,25.0,5.0,60,37243,0.827645463577048,0.17235453642295195,0.0,-6355.0,-0.17063609268855892,0.9603988160149556,4.794645973740032
LONG,0,1.5,25.0,10.0,60,37243,0.6999704642483151,0.3000295357516849,0.0,-18660.0,-0.5010337513089708,0.9332020762484339,8.872432403404666
LONG,0,1.5,25.0,15.0,60,37243,0.6010793974706656,0.39892060252933437,0.0,-35635.0,-0.9568241011733749,0.9040586928720469,12.425824987245925
LONG,0,1.5,25.0,20.0,60,37243,0.5178959804527026,0.4821040195472975,0.0,-63115.0,-1.6946808796283865,0.8593929267613478,15.624358939935021
LONG,0,1.5,25.0,25.0,60,37243,0.44905082834358134,0.5509491716564187,0.0,-94875.0,-2.5474585828209326,0.8150494663482626,18.395940176677495
LONG,0,1.5,25.0,35.0,60,37243,0.3460247563300486,0.6539752436699514,0.0,-157855.0,-4.238514620197084,0.7407538183609789,22.585855060011276
LONG,0,1.5,25.0,50.0,60,37243,0.2385951722471337,0.7614048277528663,0.0,-264625.0,-7.105362081464973,0.6267235603202032,26.892892624117284
LONG,0,1.5,25.0,75.0,60,37243,0.12891013076282792,0.8710898692371721,0.0,-450975.0,-12.10898692371721,0.4439615313482523,30.812609080901108
LONG,0,1.5,25.0,100.0,60,37243,0.0733829175952528,0.9266170824047472,0.0,-589450.0,-15.8271353005934,0.31677774558099103,32.545874392503286
LONG,0,1.5,35.0,5.0,60,37243,0.8669280133179389,0.13307198668206105,0.0,-12025.0,-0.3228794672824423,0.9306756600945463,5.766264801439196
LONG,0,1.5,35.0,10.0,60,37243,0.7515237762801064,0.24847622371989367,0.0,-44000.0,-1.1814300673952152,0.8641514094291272,10.809386998899122
LONG,0,1.5,35.0,15.0,60,37243,0.6576806379722364,0.3423193620277636,0.0,-78805.0,-2.11596810138818,0.8233923108815258,15.147088043390704
LONG,0,1.5,35.0,20.0,60,37243,0.5735037456703274,0.4264962543296727,0.0,-128760.0,-3.457293988131998,0.7683922725473972,19.006256209220524
LONG,0,1.5,35.0,25.0,60,37243,0.5028595977767634,0.4971404022232366,0.0,-179825.0,-4.828424133394195,0.7225029898537865,22.310232795424643
LONG,0,1.5,35.0,35.0,60,37243,0.3926643933088097,0.6073356066911902,0.0,-279825.0,-7.51349246838332,0.6465360979707325,27.270252127916656
LONG,0,1.5,35.0,50.0,60,37243,0.2731520017184437,0.7268479982815562,0.0,-438800.0,-11.782079853932283,0.536862103541084,32.261364551727844
LONG,0,1.5,35.0,75.0,60,37243,0.14816207072469995,0.8518379292753001,0.0,-696525.0,-18.702172220283007,0.37271192164809186,36.77131272990898
LONG,0,1.5,35.0,100.0,60,37243,0.08500926348575572,0.9149907365142443,0.0,-876095.0,-23.523749429422978,0.2654492556772687,38.76196869210322
LONG,0,1.5,50.0,5.0,60,37243,0.8929731761673334,0.10702682383266654,0.0,-33015.0,-0.8864753107966598,0.8343452082288008,6.934376929892866
LONG,0,1.5,50.0,10.0,60,37243,0.7894369411701527,0.21056305882984722,0.0,-98090.0,-2.633783529790833,0.7498342259627646,13.019171387911822
LONG,0,1.5,50.0,15.0,60,37243,0.7012592970491099,0.2987407029508901,0.0,-164545.0,-4.418145691807856,0.704215351429085,18.163171602717288
LONG,0,1.5,50.0,20.0,60,37243,0.6193110114652418,0.3806889885347582,0.0,-247600.0,-6.648229197433075,0.6507264776414162,22.667883897645194
LONG,0,1.5,50.0,25.0,60,37243,0.5483178046881293,0.4516821953118707,0.0,-330575.0,-8.8761646483903,0.6069730115325169,26.51145181644873
LONG,0,1.5,50.0,35.0,60,37243,0.4315710334828021,0.5684289665171979,0.0,-495945.0,-13.316462153961819,0.5314643363249882,32.186075235614744
LONG,0,1.5,50.0,50.0,60,37243,0.30198963563622694,0.6980103643637731,0.0,-737450.0,-19.801036436377306,0.43264348361286353,37.792095158821795
LONG,0,1.5,50.0,75.0,60,37243,0.16497059850173187,0.8350294014982681,0.0,-1094150.0,-29.378675187283516,0.29634393388854946,42.83787557393336
LONG,0,1.5,50.0,100.0,60,37243,0.09564213409231265,0.9043578659076873,0.0,-1327850.0,-35.6536798861531,0.2115139099195392,45.055929973417825
LONG,0,1.5,5.0,5.0,120,37243,0.43704857288617993,0.5629514271138201,0.0,-23445.0,-0.6295142711382005,0.7763521892588,1.9904411567274387
LONG,0,1.5,5.0,10.0,120,37243,0.32126842628144886,0.6787315737185511,0.0,-6740.0,-0.18097360577826704,0.9466729962813514,3.1668769970195743
LONG,0,1.5,5.0,15.0,120,37243,0.24971135515398868,0.7502886448460113,0.0,-215.0,-0.00577289692022662,0.9984611530615897,4.1903444942673795
LONG,0,1.5,5.0,20.0,120,37243,0.20376983594232473,0.7962301640576752,0.0,3510.0,0.09424589855811831,1.023673028933702,5.228257659157426
LONG,0,1.5,5.0,25.0,120,37243,0.1698037215047123,0.8301962784952877,0.0,3505.0,0.09411164514136884,1.0226721433422814,6.215852643449776
LONG,0,1.5,5.0,35.0,120,37243,0.12950084579652552,0.8704991542034745,0.0,6705.0,0.18003383186102087,1.0413633559531155,7.887790994280804
LONG,0,1.5,5.0,50.0,120,37243,0.09446070402491744,0.9055392959750825,0.0,7275.0,0.19533872137045888,1.0431430689399555,10.014955830625889
LONG,0,1.5,5.0,75.0,120,37243,0.05990387455360739,0.9400961254463926,0.0,-7735.0,-0.20769003571140884,0.9558151490917399,12.479418951212308
LONG,0,1.5,5.0,100.0,120,37243,0.03863813334049351,0.9613618666595065,0.0,-35120.0,-0.9429959992481809,0.8038208021450117,13.834841446714819
LONG,0,1.5,10.0,5.0,120,37243,0.636522299492522,0.3634777005074779,0.0,-16840.0,-0.4521655076121687,0.8756002068405112,2.944392234782375
LONG,0,1.5,10.0,10.0,120,37243,0.49518030233869453,0.5048196976613055,0.0,-3590.0,-0.09639395322610961,0.9809052709962236,5.1182235587895715
LONG,0,1.5,10.0,15.0,120,37243,0.40082700104717667,0.5991729989528234,0.0,770.0,0.020675026179416266,1.003450593771006,7.07408103536235
LONG,0,1.5,10.0,20.0,120,37243,0.3350428268399431,0.6649571731600569,0.0,1910.0,0.051284805198292295,1.007712497476277,9.034342024004511
LONG,0,1.5,10.0,25.0,120,37243,0.2853153612759445,0.7146846387240555,0.0,-520.0,-0.013962355341943452,0.9980463613480107,10.850656499207904
LONG,0,1.5,10.0,35.0,120,37243,0.2228606718040974,0.7771393281959026,0.0,1070.0,0.028730231184383642,1.0036969215354317,13.915339795397793
LONG,0,1.5,10.0,50.0,120,37243,0.16521225465188089,0.8347877453481191,0.0,-3250.0,-0.08726472088714658,0.989546477967192,17.683081384421232
LONG,0,1.5,10.0,75.0,120,37243,0.10568428966517197,0.894315710334828,0.0,-37870.0,-1.0168353784603819,0.8863001771399406,22.00467201890288
LONG,0,1.5,10.0,100.0,120,37243,0.06957012055956824,0.9304298794404318,0.0,-87420.0,-2.3472867384474934,0.7477201893108623,24.406814703434204
LONG,0,1.5,15.0,5.0,120,37243,0.7403001906398518,0.2596998093601482,0.0,-7225.0,-0.19399618720296433,0.9501998897160188,3.7792336814971943
LONG,0,1.5,15.0,10.0,120,37243,0.5983137770856268,0.40168622291437317,0.0,-1570.0,-0.04215557285932927,0.9930035650623886,6.867438176301587
LONG,0,1.5,15.0,15.0,120,37243,0.5007652444754719,0.4992347555245281,0.0,855.0,0.022957334264157022,1.0030656698757596,9.593292699299198
LONG,0,1.5,15.0,20.0,120,37243,0.4267647611631716,0.5732352388368284,0.0,-2355.0,-0.0632333592889939,0.9926460255749684,12.283221007974653
LONG,0,1.5,15.0,25.0,120,37243,0.3706736836452488,0.6293263163547512,0.0,-6445.0,-0.17305265419004914,0.9816679466393606,14.785570442767769
LONG,0,1.5,15.0,35.0,120,37243,0.2954112182155036,0.7045887817844965,0.0,-8545.0,-0.22943908922482076,0.9782909696022764,19.01715758666058
LONG,0,1.5,15.0,50.0,120,37243,0.2216523910533523,0.7783476089466477,0.0,-22070.0,-0.5925945815321,0.9492433650706039,24.199339473189593
LONG,0,1.5,15.0,75.0,120,37243,0.1406170287033805,0.8593829712966194,0.0,-87315.0,-2.344467416695755,0.8181278510279323,30.15068603495959
LONG,0,1.5,15.0,100.0,120,37243,0.09239320140697581,0.9076067985930242,0.0,-162930.0,-4.374781838197782,0.6786580675699663,33.37878259001692
LONG,0,1.5,20.0,5.0,120,37243,0.79751899685847,0.20248100314152995,0.0,-2310.0,-0.0620250785382488,0.9846837289484154,4.429933141798458
LONG,0,1.5,20.0,10.0,120,37243,0.6662997073275515,0.3337002926724485,0.0,-410.0,-0.011008780173455414,0.9983504988735115,8.294122385414708
LONG,0,1.5,20.0,15.0,120,37243,0.5707112746019386,0.4292887253980614,0.0,-935.0,-0.025105388932148323,0.9970759319489617,11.772440458609672
LONG,0,1.5,20.0,20.0,120,37243,0.4953682571221438,0.5046317428778563,0.0,-6900.0,-0.18526971511424967,0.9816430775779504,15.132185914131515
LONG,0,1.5,20.0,25.0,120,37243,0.4369948715194802,0.5630051284805199,0.0,-12485.0,-0.3352307816233923,0.9702284433422358,18.20489756464302
LONG,0,1.5,20.0,35.0,120,37243,0.3524957710173724,0.6475042289826276,0.0,-22820.0,-0.6127325940445184,0.9526850507982584,23.434927368901537
LONG,0,1.5,20.0,50.0,120,37243,0.2671911500147679,0.7328088499852321,0.0,-48290.0,-1.2966194989662487,0.9115308515315843,29.764841715221653
LONG,0,1.5,20.0,75.0,120,37243,0.17052868995515935,0.8294713100448406,0.0,-141515.0,-3.799774454259861,0.7709520264146057,37.1122627070859
LONG,0,1.5,20.0,100.0,120,37243,0.11212845366914588,0.8878715463308541,0.0,-243740.0,-6.544585559702495,0.6314452475277467,41.06234728673845
LONG,0,1.5,25.0,5.0,120,37243,0.833096152297076,0.16690384770292405,0.0,-265.0,-0.007115431087721183,0.9982947232947232,5.058776145852912
LONG,0,1.5,25.0,10.0,120,37243,0.7119727197057165,0.2880272802942835,0.0,-3015.0,-0.08095481029992213,0.9887573412883378,9.58244502322584
LONG,0,1.5,25.0,15.0,120,37243,0.6202239346991381,0.3797760653008619,0.0,-7115.0,-0.19104261203447628,0.9798783936651584,13.672985527481675
LONG,0,1.5,25.0,20.0,120,37243,0.5468678677872352,0.4531321322127648,0.0,-14560.0,-0.3909459495744167,0.9654894524768902,17.623311763284377
LONG,0,1.5,25.0,25.0,120,37243,0.4872325000671267,0.5127674999328733,0.0,-23775.0,-0.6383749966436646,0.9502016023459182,21.23655452031254
LONG,0,1.5,25.0,35.0,120,37243,0.3986520956958355,0.6013479043041645,0.0,-40255.0,-1.0808742582498725,0.9281032327201286,27.366780334559515
LONG,0,1.5,25.0,50.0,120,37243,0.30566817925516204,0.6943318207448379,0.0,-77275.0,-2.0748865558628466,0.8804671487683206,34.70120559568241
LONG,0,1.5,25.0,75.0,120,37243,0.19721826920495128,0.8027817307950488,0.0,-196575.0,-5.278173079504874,0.7370058197872768,43.12609080901109
LONG,0,1.5,25.0,100.0,120,37243,0.13009156083022314,0.8699084391697769,0.0,-325450.0,-8.738554896222109,0.5981850731526638,47.766211100072496
LONG,0,1.5,35.0,5.0,120,37243,0.8746610101227076,0.1253389898772924,0.0,-505.0,-0.013559595091695084,0.9969090463949076,6.148537980291598
LONG,0,1.5,35.0,10.0,120,37243,0.7692720779743845,0.23072792202561554,0.0,-14255.0,-0.38275649115269983,0.9526026167478513,11.92570415917085
LONG,0,1.5,35.0,15.0,120,37243,0.686921032140268,0.31307896785973205,0.0,-24355.0,-0.6539483929866015,0.940320999754962,17.120049405257365
LONG,0,1.5,35.0,20.0,120,37243,0.6157130198963564,0.38428698010364365,0.0,-42300.0,-1.1357839057004,0.9155553781042881,22.06680450017453
LONG,0,1.5,35.0,25.0,120,37243,0.557044276776844,0.442955723223156,0.0,-58745.0,-1.5773433933893617,0.8982585578330259,26.618827699164942
LONG,0,1.5,35.0,35.0,120,37243,0.4639798082861209,0.5360201917138792,0.0,-93905.0,-2.5214134199715383,0.8656013625206632,34.267755014365115
LONG,0,1.5,35.0,50.0,120,37243,0.35902048707139594,0.640979512928604,0.0,-166970.0,-4.483258598931343,0.8001603791650709,43.16623258061918
LONG,0,1.5,35.0,75.0,120,37243,0.2349166286281986,0.7650833713718014,0.0,-341115.0,-9.159170850898155,0.6579580663598351,53.186692801331795
LONG,0,1.5,35.0,100.0,120,37243,0.15543860591252048,0.8445613940874795,0.0,-521990.0,-14.015788201809736,0.5258472690277866,58.72432403404667
LONG,0,1.5,50.0,5.0,120,37243,0.9045189700077867,0.0954810299922133,0.0,-9365.0,-0.2514566495717316,0.9473284589426322,7.603146900088607
LONG,0,1.5,50.0,10.0,120,37243,0.815562656069597,0.18443734393040304,0.0,-39710.0,-1.0662406358241818,0.8843790944824574,14.865290121633596
LONG,0,1.5,50.0,15.0,120,37243,0.7427436028246919,0.2572563971753081,0.0,-64120.0,-1.7216658163950274,0.8661517586890721,21.30357382595387
LONG,0,1.5,50.0,20.0,120,37243,0.6769862793008082,0.3230137206991918,0.0,-97240.0,-2.6109604489434255,0.8383374896093101,27.334532663856294
LONG,0,1.5,50.0,25.0,120,37243,0.6212979620331337,0.37870203796686625,0.0,-126725.0,-3.402652847514969,0.8202992058990357,32.833794270064175
LONG,0,1.5,50.0,35.0,120,37243,0.5257900813575705,0.47420991864242945,0.0,-197680.0,-5.307843084606503,0.7761395164486722,42.008055205004965
LONG,0,1.5,50.0,50.0,120,37243,0.4119700346373815,0.5880299653626185,0.0,-327850.0,-8.802996536261848,0.7005936073059361,52.55089547028972
LONG,0,1.5,50.0,75.0,120,37243,0.27277609215154525,0.7272239078484547,0.0,-592275.0,-15.902988481056843,0.5626384581302614,64.29645839486615
LONG,0,1.5,50.0,100.0,120,37243,0.17933571409392368,0.8206642859060763,0.0,-860300.0,-23.099642885911447,0.43705012432927626,70.74223343984104
LONG,0,2.0,5.0,5.0,10,15909,0.4259224338424791,0.5740775661575209,0.0,-11785.0,-0.740775661575209,0.7419248877696266,1.63014645797976
LONG,0,2.0,5.0,10.0,10,15909,0.30083600477717015,0.6991639952228298,0.0,-7755.0,-0.48745992834244767,0.8605592016542299,2.3361619209252624
LONG,0,2.0,5.0,15.0,10,15909,0.21541265950091143,0.7845873404990885,0.0,-11005.0,-0.6917468099817713,0.8236660791539817,2.868690678232447
LONG,0,2.0,5.0,20.0,10,15909,0.15651518008674337,0.8434848199132566,0.0,-17295.0,-1.0871204978314162,0.7422311647663761,3.266012948645421
LONG,0,2.0,5.0,25.0,10,15909,0.11452636872210699,0.885473631277893,0.0,-24885.0,-1.5642089383367905,0.6466955348903244,3.534163052360299
LONG,0,2.0,5.0,35.0,10,15909,0.06556037463071218,0.9344396253692878,0.0,-37825.0,-2.377585014771513,0.49112067805731197,3.8426676723866993
LONG,0,2.0,5.0,50.0,10,15909,0.031931611037777356,0.9680683889622227,0.0,-51605.0,-3.243761392922245,0.32984871112265435,4.0401030863033505
