trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R,longest_losing_streak,average_holding_bars,profitable_days,losing_days,daily_sharpe,window,tail_percent,rr,horizon,probability_threshold,model,auc
296,0.47635135135135137,0.08513513513513513,25.199999999999996,1.1637028014616322,-10.937499999999975,6,3.39527027027027,24,20,2.39016487625089,1,12.5,1.3,15,0.0,baseline,0.48248634256071243
87,0.41379310344827586,-0.04827586206896554,-4.200000000000002,0.9176470588235293,-11.9,6,3.0689655172413794,14,18,-0.5980013177709232,1,12.5,1.3,15,0.5,xgboost,0.48248634256071243
69,0.4057971014492754,-0.06666666666666668,-4.6000000000000005,0.8878048780487803,-13.999999999999995,6,3.1884057971014492,11,17,-0.7199428249649079,1,12.5,1.3,15,0.52,xgboost,0.48248634256071243
56,0.35714285714285715,-0.17857142857142858,-10.0,0.7222222222222223,-13.899999999999999,6,3.2857142857142856,9,17,-1.9834515983241794,1,12.5,1.3,15,0.54,xgboost,0.48248634256071243
46,0.391304347826087,-0.1,-4.6000000000000005,0.8357142857142857,-7.1000000000000005,5,3.0652173913043477,8,15,-1.009171182974739,1,12.5,1.3,15,0.56,xgboost,0.48248634256071243
32,0.40625,-0.06562499999999996,-2.0999999999999988,0.8894736842105264,-4.500000000000001,4,3.0625,8,13,-0.48463645884332757,1,12.5,1.3,15,0.58,xgboost,0.48248634256071243
22,0.45454545454545453,0.045454545454545484,1.0000000000000007,1.0833333333333335,-3.4000000000000004,4,3.1363636363636362,7,9,0.3138165110190937,1,12.5,1.3,15,0.6,xgboost,0.48248634256071243
291,0.45017182130584193,0.05584192439862545,16.250000000000007,1.105177993527508,-11.6875,6,3.374570446735395,20,24,1.758981673122382,1,12.5,1.35,10,0.0,baseline,0.5063743480780375
67,0.373134328358209,-0.12313432835820892,-8.249999999999998,0.8035714285714287,-10.950000000000003,10,2.8059701492537314,14,17,-1.3103643910851042,1,12.5,1.35,10,0.5,xgboost,0.5063743480780375
62,0.3870967741935484,-0.09032258064516129,-5.6,0.8526315789473685,-10.0,10,2.7903225806451615,14,17,-0.9709997037709784,1,12.5,1.35,10,0.52,xgboost,0.5063743480780375
53,0.39622641509433965,-0.06886792452830186,-3.649999999999998,0.8859375000000003,-8.5,8,2.9056603773584904,13,15,-0.6411772021596118,1,12.5,1.35,10,0.54,xgboost,0.5063743480780375
46,0.391304347826087,-0.08043478260869563,-3.699999999999999,0.867857142857143,-9.3,6,3.0217391304347827,11,13,-0.6931765592102673,1,12.5,1.35,10,0.56,xgboost,0.5063743480780375
37,0.3783783783783784,-0.1108108108108108,-4.1,0.8217391304347827,-9.65,8,3.1621621621621623,8,12,-0.8139814193351056,1,12.5,1.35,10,0.58,xgboost,0.5063743480780375
29,0.3793103448275862,-0.10862068965517235,-3.149999999999998,0.825,-8.950000000000001,7,3.310344827586207,7,12,-0.7936352905526645,1,12.5,1.35,10,0.6,xgboost,0.5063743480780375
289,0.4602076124567474,0.06730103806228376,19.450000000000006,1.126606997558991,-9.675,6,3.4878892733564015,22,22,2.098843577573454,1,12.5,1.35,12,0.0,baseline,0.5113880742913002
70,0.38571428571428573,-0.09357142857142858,-6.550000000000001,0.8476744186046514,-14.150000000000002,4,3.3857142857142857,14,20,-1.0911697679831678,1,12.5,1.35,12,0.5,xgboost,0.5113880742913002
59,0.3728813559322034,-0.12372881355932201,-7.299999999999999,0.8027027027027029,-12.500000000000002,6,3.440677966101695,16,18,-1.1602054667638557,1,12.5,1.35,12,0.52,xgboost,0.5113880742913002
46,0.3695652173913043,-0.13152173913043477,-6.049999999999999,0.7913793103448277,-10.9,5,3.4347826086956523,13,18,-1.0614943357880544,1,12.5,1.35,12,0.54,xgboost,0.5113880742913002
37,0.43243243243243246,0.016216216216216255,0.6000000000000014,1.0285714285714287,-9.25,4,3.6486486486486487,12,14,0.1093739123988843,1,12.5,1.35,12,0.56,xgboost,0.5113880742913002
26,0.38461538461538464,-0.0961538461538461,-2.4999999999999987,0.84375,-5.949999999999999,5,3.6153846153846154,10,11,-0.6461024727187502,1,12.5,1.35,12,0.58,xgboost,0.5113880742913002
20,0.35,-0.17750000000000002,-3.5500000000000003,0.7269230769230769,-4.300000000000001,5,3.55,7,10,-1.0361133288635922,1,12.5,1.35,12,0.6,xgboost,0.5113880742913002
286,0.45454545454545453,0.05625000000000002,16.087500000000006,1.1044642857142857,-10.93749999999995,6,3.6013986013986012,23,21,1.6735990154639657,1,12.5,1.35,15,0.0,baseline,0.499527950310559
72,0.375,-0.11875000000000001,-8.55,0.8100000000000003,-15.15,6,3.4305555555555554,14,17,-1.2866968544352198,1,12.5,1.35,15,0.5,xgboost,0.499527950310559
56,0.39285714285714285,-0.07678571428571425,-4.299999999999998,0.8735294117647062,-15.55,7,3.4642857142857144,13,16,-0.6981768685193473,1,12.5,1.35,15,0.52,xgboost,0.499527950310559
49,0.3673469387755102,-0.13673469387755097,-6.6999999999999975,0.7838709677419357,-16.25,7,3.5714285714285716,11,15,-1.262624817284577,1,12.5,1.35,15,0.54,xgboost,0.499527950310559
39,0.358974358974359,-0.1564102564102564,-6.1,0.7560000000000001,-12.950000000000001,8,3.358974358974359,9,15,-1.2011260625444882,1,12.5,1.35,15,0.56,xgboost,0.499527950310559
33,0.3333333333333333,-0.21666666666666667,-7.15,0.6749999999999999,-12.3,8,3.3333333333333335,8,16,-1.6320242026481466,1,12.5,1.35,15,0.58,xgboost,0.499527950310559
26,0.2692307692307692,-0.3673076923076923,-9.549999999999999,0.4973684210526315,-10.250000000000002,6,3.1923076923076925,7,14,-2.6365740052879105,1,12.5,1.35,15,0.6,xgboost,0.499527950310559
368,0.5081521739130435,0.11236413043478259,41.349999999999994,1.2365560640732263,-10.825000000000001,5,3.1114130434782608,29,19,3.61422991239775,1,15.000000000000002,1.2,10,0.0,baseline,0.5046292188008401
133,0.45864661654135336,0.009022556390977444,1.2000000000000002,1.0166666666666668,-7.799999999999999,5,2.5338345864661656,19,22,0.1810310060311781,1,15.000000000000002,1.2,10,0.5,xgboost,0.5046292188008401
119,0.42857142857142855,-0.05714285714285716,-6.8000000000000025,0.9000000000000001,-10.599999999999994,5,2.5546218487394956,16,24,-1.0551179418302907,1,15.000000000000002,1.2,10,0.52,xgboost,0.5046292188008401
100,0.43,-0.05399999999999999,-5.3999999999999995,0.905263157894737,-9.599999999999994,5,2.46,15,23,-0.8809569803778624,1,15.000000000000002,1.2,10,0.54,xgboost,0.5046292188008401
82,0.43902439024390244,-0.03414634146341461,-2.799999999999998,0.9391304347826089,-7.199999999999999,5,2.5,16,21,-0.5663741682126197,1,15.000000000000002,1.2,10,0.56,xgboost,0.5046292188008401
68,0.38235294117647056,-0.15882352941176472,-10.8,0.7428571428571428,-14.599999999999998,5,2.573529411764706,13,21,-2.2579991679550013,1,15.000000000000002,1.2,10,0.58,xgboost,0.5046292188008401
48,0.3333333333333333,-0.26666666666666666,-12.8,0.6,-14.200000000000006,10,2.5833333333333335,9,19,-2.993324096602299,1,15.000000000000002,1.2,10,0.6,xgboost,0.5046292188008401
365,0.5123287671232877,0.11753424657534248,42.900000000000006,1.2451778825546505,-10.725,5,3.213698630136986,29,19,3.763122208258544,1,15.000000000000002,1.2,12,0.0,baseline,0.4990383459550427
130,0.4846153846153846,0.06615384615384615,8.6,1.1283582089552242,-7.2,5,2.6923076923076925,23,17,1.3633373576453143,1,15.000000000000002,1.2,12,0.5,xgboost,0.4990383459550427
111,0.46846846846846846,0.030630630630630665,3.400000000000004,1.057627118644068,-12.400000000000002,5,2.6396396396396398,19,18,0.5891039227072552,1,15.000000000000002,1.2,12,0.52,xgboost,0.4990383459550427
96,0.46875,0.031249999999999983,2.9999999999999982,1.058823529411765,-12.0,5,2.59375,18,18,0.5183707326993887,1,15.000000000000002,1.2,12,0.54,xgboost,0.4990383459550427
77,0.4675324675324675,0.02857142857142855,2.1999999999999984,1.0536585365853661,-10.2,6,2.5714285714285716,18,16,0.4800811932746314,1,15.000000000000002,1.2,12,0.56,xgboost,0.4990383459550427
62,0.43548387096774194,-0.04193548387096775,-2.6000000000000005,0.9257142857142857,-9.6,5,2.5806451612903225,14,16,-0.5561079604008653,1,15.000000000000002,1.2,12,0.58,xgboost,0.4990383459550427
49,0.4489795918367347,-0.012244897959183702,-0.6000000000000014,0.9777777777777776,-7.8,5,2.510204081632653,11,14,-0.13537168161776172,1,15.000000000000002,1.2,12,0.6,xgboost,0.4990383459550427
365,0.5095890410958904,0.11496575342465754,41.9625,1.2366084014660272,-10.6,5,3.304109589041096,30,18,3.6350486839892784,1,15.000000000000002,1.2,15,0.0,baseline,0.47676094397405866
142,0.47183098591549294,0.038028169014084484,5.399999999999997,1.072,-13.600000000000007,6,2.8661971830985915,17,23,0.7462227983553137,1,15.000000000000002,1.2,15,0.5,xgboost,0.47676094397405866
115,0.48695652173913045,0.07130434782608695,8.2,1.1389830508474577,-9.8,6,2.860869565217391,18,20,1.2048501567173129,1,15.000000000000002,1.2,15,0.52,xgboost,0.47676094397405866
102,0.4803921568627451,0.05686274509803923,5.800000000000002,1.109433962264151,-11.0,9,2.735294117647059,16,20,0.8647995966440528,1,15.000000000000002,1.2,15,0.54,xgboost,0.47676094397405866
84,0.5119047619047619,0.12619047619047616,10.599999999999998,1.2585365853658539,-8.4,6,2.9761904761904763,19,13,1.768161263743666,1,15.000000000000002,1.2,15,0.56,xgboost,0.47676094397405866
63,0.47619047619047616,0.047619047619047616,3.0,1.090909090909091,-9.0,4,2.873015873015873,14,15,0.6017508118178105,1,15.000000000000002,1.2,15,0.58,xgboost,0.47676094397405866
48,0.5,0.09999999999999998,4.799999999999999,1.2,-8.599999999999998,4,2.9166666666666665,13,12,1.0086636696992035,1,15.000000000000002,1.2,15,0.6,xgboost,0.47676094397405866
360,0.5055555555555555,0.1284722222222222,46.25,1.269208381839348,-12.475000000000001,5,3.2305555555555556,29,19,3.8134075330749746,1,15.000000000000002,1.25,10,0.0,baseline,0.4909186546613447
114,0.41228070175438597,-0.07236842105263158,-8.25,0.8768656716417911,-14.25,9,2.5526315789473686,16,23,-1.0834106608885214,1,15.000000000000002,1.25,10,0.5,xgboost,0.4909186546613447
105,0.4095238095238095,-0.07857142857142857,-8.25,0.8669354838709677,-13.5,8,2.6,18,21,-1.1437751592077001,1,15.000000000000002,1.25,10,0.52,xgboost,0.4909186546613447
94,0.40425531914893614,-0.09042553191489362,-8.5,0.8482142857142857,-12.0,6,2.617021276595745,16,22,-1.3473684272715454,1,15.000000000000002,1.25,10,0.54,xgboost,0.4909186546613447
73,0.410958904109589,-0.07534246575342465,-5.5,0.872093023255814,-10.75,6,2.6986301369863015,15,17,-1.0779368572946142,1,15.000000000000002,1.25,10,0.56,xgboost,0.4909186546613447
57,0.43859649122807015,-0.013157894736842105,-0.75,0.9765625,-8.75,5,2.754385964912281,14,15,-0.16078791866165562,1,15.000000000000002,1.25,10,0.58,xgboost,0.4909186546613447
41,0.36585365853658536,-0.17682926829268292,-7.25,0.7211538461538461,-8.25,5,2.731707317073171,10,14,-2.1291916771277597,1,15.000000000000002,1.25,10,0.6,xgboost,0.4909186546613447
359,0.5097493036211699,0.13579387186629527,48.75,1.2818326347738114,-12.675,5,3.3064066852367686,29,19,4.006858329090864,1,15.000000000000002,1.25,12,0.0,baseline,0.4861706756168811
122,0.4426229508196721,-0.004098360655737705,-0.5,0.9926470588235294,-14.75,6,2.918032786885246,15,23,-0.0729018473641174,1,15.000000000000002,1.25,12,0.5,xgboost,0.4861706756168811
101,0.44554455445544555,0.0024752475247524753,0.25,1.0044642857142858,-10.0,6,2.8514851485148514,17,20,0.04166524436381979,1,15.000000000000002,1.25,12,0.52,xgboost,0.4861706756168811
86,0.4418604651162791,-0.005813953488372093,-0.5,0.9895833333333334,-10.75,6,2.744186046511628,18,19,-0.08367305405058996,1,15.000000000000002,1.25,12,0.54,xgboost,0.4861706756168811
72,0.4166666666666667,-0.0625,-4.5,0.8928571428571429,-14.0,6,2.75,14,20,-0.8199403382401561,1,15.000000000000002,1.25,12,0.56,xgboost,0.4861706756168811
59,0.4576271186440678,0.029661016949152543,1.75,1.0546875,-9.25,6,2.7966101694915255,15,12,0.3631784467116304,1,15.000000000000002,1.25,12,0.58,xgboost,0.4861706756168811
47,0.46808510638297873,0.05319148936170213,2.5,1.1,-6.75,4,2.6808510638297873,13,11,0.6041029290952431,1,15.000000000000002,1.25,12,0.6,xgboost,0.4861706756168811
359,0.5041782729805014,0.12555710306406687,45.075,1.2555996597675076,-13.2375,5,3.3927576601671308,28,20,3.65029911365682,1,15.000000000000002,1.25,15,0.0,baseline,0.4664990064580228
122,0.4426229508196721,-0.004098360655737705,-0.5,0.9926470588235294,-11.75,8,3.0,17,21,-0.0736117319273537,1,15.000000000000002,1.25,15,0.5,xgboost,0.4664990064580228
97,0.4639175257731959,0.04381443298969072,4.25,1.0817307692307692,-10.25,7,2.979381443298969,19,16,0.7130638968634995,1,15.000000000000002,1.25,15,0.52,xgboost,0.4664990064580228
88,0.4772727272727273,0.07386363636363637,6.5,1.141304347826087,-8.25,5,2.9318181818181817,18,15,1.11318499772907,1,15.000000000000002,1.25,15,0.54,xgboost,0.4664990064580228
67,0.44776119402985076,0.007462686567164179,0.5,1.0135135135135136,-10.75,5,2.955223880597015,14,17,0.09139412436819244,1,15.000000000000002,1.25,15,0.56,xgboost,0.4664990064580228
46,0.391304347826087,-0.11956521739130435,-5.5,0.8035714285714286,-11.75,6,2.717391304347826,13,12,-1.2581447602334028,1,15.000000000000002,1.25,15,0.58,xgboost,0.4664990064580228
39,0.38461538461538464,-0.1346153846153846,-5.25,0.78125,-7.75,5,2.769230769230769,12,11,-1.5471926629375525,1,15.000000000000002,1.25,15,0.6,xgboost,0.4664990064580228
354,0.4915254237288136,0.11977401129943502,42.4,1.2439585730724971,-12.875,5,3.3559322033898304,28,20,4.035197214938469,1,15.000000000000002,1.3,10,0.0,baseline,0.5062152699707706
101,0.44554455445544555,0.02475247524752474,2.4999999999999987,1.044642857142857,-9.200000000000001,7,2.9603960396039604,19,19,0.38403313968031894,1,15.000000000000002,1.3,10,0.5,xgboost,0.5062152699707706
85,0.4235294117647059,-0.025882352941176474,-2.2,0.9551020408163263,-10.8,7,2.9176470588235293,17,18,-0.3749071300366463,1,15.000000000000002,1.3,10,0.52,xgboost,0.5062152699707706
74,0.3918918918918919,-0.09864864864864867,-7.300000000000002,0.8377777777777775,-8.8,7,2.8513513513513513,16,18,-1.4664053570497082,1,15.000000000000002,1.3,10,0.54,xgboost,0.5062152699707706
58,0.39655172413793105,-0.08793103448275862,-5.1,0.8542857142857144,-7.8,6,2.8620689655172415,15,15,-1.118180034152235,1,15.000000000000002,1.3,10,0.56,xgboost,0.5062152699707706
44,0.4318181818181818,-0.006818181818181809,-0.2999999999999996,0.9880000000000001,-6.1000000000000005,6,2.909090909090909,14,12,-0.07339380807585981,1,15.000000000000002,1.3,10,0.58,xgboost,0.5062152699707706
38,0.42105263157894735,-0.03157894736842102,-1.1999999999999986,0.9454545454545454,-6.0,6,3.0789473684210527,12,11,-0.31454283979711395,1,15.000000000000002,1.3,10,0.6,xgboost,0.5062152699707706
352,0.4971590909090909,0.13068181818181818,46.0,1.264405805431815,-12.024999999999999,5,3.4431818181818183,29,19,4.38269697834749,1,15.000000000000002,1.3,12,0.0,baseline,0.5001134338032734
105,0.42857142857142855,-0.014285714285714292,-1.5000000000000007,0.9749999999999998,-11.5,9,3.0095238095238095,19,21,-0.24691669126351934,1,15.000000000000002,1.3,12,0.5,xgboost,0.5001134338032734
83,0.42168674698795183,-0.030120481927710854,-2.500000000000001,0.9479166666666665,-14.100000000000001,7,2.963855421686747,17,19,-0.43772310659811914,1,15.000000000000002,1.3,12,0.52,xgboost,0.5001134338032734
73,0.4520547945205479,0.039726027397260305,2.900000000000002,1.0725,-14.399999999999999,7,2.9452054794520546,17,17,0.512791011613382,1,15.000000000000002,1.3,12,0.54,xgboost,0.5001134338032734
59,0.423728813559322,-0.025423728813559317,-1.4999999999999998,0.9558823529411765,-11.4,6,2.9661016949152543,12,16,-0.2996047152093794,1,15.000000000000002,1.3,12,0.56,xgboost,0.5001134338032734
43,0.4418604651162791,0.016279069767441864,0.7000000000000002,1.0291666666666668,-7.4,4,3.2325581395348837,11,12,0.15436625478010832,1,15.000000000000002,1.3,12,0.58,xgboost,0.5001134338032734
34,0.4411764705882353,0.014705882352941221,0.5000000000000016,1.0263157894736843,-4.500000000000001,3,3.2058823529411766,11,10,0.11893021888956637,1,15.000000000000002,1.3,12,0.6,xgboost,0.5001134338032734
352,0.4914772727272727,0.12066761363636362,42.474999999999994,1.2394981674654637,-12.587499999999999,5,3.5482954545454546,28,20,3.9909054943587154,1,15.000000000000002,1.3,15,0.0,baseline,0.4825310559006211
107,0.45794392523364486,0.05327102803738316,5.6999999999999975,1.0982758620689654,-9.500000000000004,9,3.1869158878504673,17,19,0.8659505662463203,1,15.000000000000002,1.3,15,0.5,xgboost,0.4825310559006211
88,0.4659090909090909,0.07159090909090908,6.299999999999999,1.1340425531914893,-9.400000000000002,7,3.102272727272727,16,20,0.957582292115462,1,15.000000000000002,1.3,15,0.52,xgboost,0.4825310559006211
69,0.43478260869565216,6.436075505073371e-18,4.440892098500626e-16,0.9999999999999997,-12.6,5,3.130434782608696,11,20,1.7095288498903902e-16,1,15.000000000000002,1.3,15,0.54,xgboost,0.4825310559006211
55,0.43636363636363634,0.0036363636363636476,0.20000000000000062,1.006451612903226,-7.6000000000000005,4,3.290909090909091,10,15,0.047002875696894875,1,15.000000000000002,1.3,15,0.56,xgboost,0.4825310559006211
42,0.4523809523809524,0.040476190476190506,1.7000000000000013,1.0739130434782609,-7.4,6,3.2857142857142856,13,10,0.4251543247737562,1,15.000000000000002,1.3,15,0.58,xgboost,0.4825310559006211
32,0.4375,0.006250000000000033,0.20000000000000107,1.0111111111111113,-5.0,5,3.21875,11,7,0.06765007540716514,1,15.000000000000002,1.3,15,0.6,xgboost,0.4825310559006211
349,0.48424068767908307,0.12088108882521492,42.18750000000001,1.2421959095801935,-12.775,5,3.4498567335243555,29,19,4.184681322858197,1,15.000000000000002,1.35,10,0.0,baseline,0.5184779723991507
88,0.4431818181818182,0.041477272727272765,3.6500000000000035,1.0744897959183677,-8.900000000000002,7,3.2386363636363638,19,14,0.5288794988982654,1,15.000000000000002,1.35,10,0.5,xgboost,0.5184779723991507
70,0.4714285714285714,0.10785714285714287,7.550000000000001,1.204054054054054,-6.65,6,3.1142857142857143,18,14,1.2942724899404856,1,15.000000000000002,1.35,10,0.52,xgboost,0.5184779723991507
55,0.4909090909090909,0.15363636363636363,8.45,1.3017857142857145,-5.950000000000001,5,2.9272727272727272,17,12,1.5706651748150395,1,15.000000000000002,1.35,10,0.54,xgboost,0.5184779723991507
47,0.5319148936170213,0.25,11.75,1.5340909090909094,-4.0,4,2.9574468085106385,18,10,2.4505906954667758,1,15.000000000000002,1.35,10,0.56,xgboost,0.5184779723991507
35,0.5714285714285714,0.3428571428571429,12.000000000000002,1.8000000000000005,-4.0,4,2.9714285714285715,16,8,3.159387127197078,1,15.000000000000002,1.35,10,0.58,xgboost,0.5184779723991507
27,0.48148148148148145,0.13148148148148153,3.550000000000001,1.2535714285714286,-4.0,4,2.7777777777777777,12,10,1.0571158467548523,1,15.000000000000002,1.35,10,0.6,xgboost,0.5184779723991507
347,0.4899135446685879,0.1309077809798271,45.425000000000004,1.261100732863917,-11.875,5,3.5244956772334293,29,19,4.583769155893902,1,15.000000000000002,1.35,12,0.0,baseline,0.5224941334227288
78,0.5,0.17500000000000002,13.65,1.3500000000000003,-6.600000000000001,6,3.076923076923077,20,13,1.9493413935723016,1,15.000000000000002,1.35,12,0.5,xgboost,0.5224941334227288
68,0.4852941176470588,0.14044117647058824,9.55,1.272857142857143,-5.55,4,3.014705882352941,15,14,1.564558322551788,1,15.000000000000002,1.35,12,0.52,xgboost,0.5224941334227288
55,0.4727272727272727,0.11090909090909093,6.100000000000001,1.2103448275862072,-5.600000000000001,4,2.8363636363636364,14,12,1.162445189741214,1,15.000000000000002,1.35,12,0.54,xgboost,0.5224941334227288
40,0.45,0.05750000000000005,2.300000000000002,1.1045454545454547,-5.65,4,2.875,11,11,0.539892489097165,1,15.000000000000002,1.35,12,0.56,xgboost,0.5224941334227288
33,0.45454545454545453,0.06818181818181826,2.2500000000000027,1.1250000000000002,-4.300000000000001,3,2.909090909090909,10,8,0.6058945069822002,1,15.000000000000002,1.35,12,0.58,xgboost,0.5224941334227288
26,0.46153846153846156,0.08461538461538469,2.200000000000002,1.157142857142857,-4.300000000000001,3,3.1538461538461537,10,7,0.6042897324735255,1,15.000000000000002,1.35,12,0.6,xgboost,0.5224941334227288
346,0.4797687861271676,0.12091763005780348,41.837500000000006,1.236453549982338,-12.4375,5,3.647398843930636,30,18,4.1538758920249546,1,15.000000000000002,1.35,15,0.0,baseline,0.5132784958871914
96,0.4583333333333333,0.07708333333333334,7.4,1.1423076923076925,-9.6,6,3.0208333333333335,17,18,1.1491395469669967,1,15.000000000000002,1.35,15,0.5,xgboost,0.5132784958871914
80,0.475,0.11625,9.3,1.2214285714285718,-7.85,6,3.025,17,15,1.5287978380026495,1,15.000000000000002,1.35,15,0.52,xgboost,0.5132784958871914
67,0.5074626865671642,0.19253731343283584,12.9,1.390909090909091,-6.950000000000001,5,2.955223880597015,18,12,2.1472421087318123,1,15.000000000000002,1.35,15,0.54,xgboost,0.5132784958871914
